2022.05.23 11:02:00,,,
GOSHO,,,
F1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
5.18,1.2922847322,-1.207638176,-6.7062822231
5.19,1.2846924595,-1.1901592024,-6.7311949998
5.20,1.274702627,-1.1869812072,-6.773902617
5.21,1.2679095409,-1.197706941,-6.8031652436
5.22,1.2651123878,-1.2060491784,-6.809492298
5.23,1.2675099476,-1.2012821856,-6.8110740616
5.24,1.27869856,-1.183803212,-6.8075150935
5.25,1.2922847322,-1.1714884806,-6.7802296714
5.26,1.3014753781,-1.1742692264,-6.7398946996
5.27,1.3114652106,-1.1730774782,-6.7153773638
5.28,1.3166599235,-1.1623517444,-6.710632073
5.29,1.3098668374,-1.1575847516,-6.7058867822
5.30,1.2990778183,-1.157982001,-6.6837420918
5.31,1.2990778183,-1.155995754,-6.6525022607
5.32,1.2994774116,-1.1504342624,-6.6180989024
5.33,1.2926843255,-1.1444755214,-6.5852773077
5.34,1.2954814786,-1.142092025,-6.5611554128
5.35,1.3126639905,-1.1464617684,-6.5544329175
5.36,1.3194570766,-1.1571875022,-6.568273349
5.37,1.3094672441,-1.1714884806,-6.5809274578
5.38,1.2938831054,-1.1842004614,-6.5805320169
5.39,1.2846924595,-1.1941316964,-6.5848818668
5.40,1.2818953064,-1.2004876868,-6.5971405347
5.41,1.2735038471,-1.2080354254,-6.60386303
5.42,1.2579197084,-1.213596917,-6.619680666
5.43,1.2447331295,-1.2147886652,-6.6485478517
5.44,1.234743297,-1.2124051688,-6.6857192963
5.45,1.2275506176,-1.2092271736,-6.7311949998
5.46,1.2235546846,-1.203665682,-6.7833931986
5.47,1.2251530578,-1.2004876868,-6.8257053749
5.48,1.2323457372,-1.2012821856,-6.8498272698
5.49,1.2411367898,-1.1981041904,-6.8620859377
5.50,1.2443335362,-1.1901592024,-6.8652494649
5.51,1.242735163,-1.1845977108,-6.8644585831
5.52,1.2379400434,-1.189761953,-6.8581315287
5.53,1.2359420769,-1.1988986892,-6.8514090334
5.54,1.2391388233,-1.2060491784,-6.8478500653
5.55,1.242735163,-1.2068436772,-6.8458728608
5.56,1.2495282491,-1.2028711832,-6.8431047745
5.57,1.2655119811,-1.2000904374,-6.8359868383
5.58,1.286690426,-1.2040629314,-6.8217509659
5.59,1.3010757848,-1.2128024182,-6.8011880391
5.60,1.3102664307,-1.2143914158,-6.7735071761
5.61,1.3154611436,-1.207638176,-6.7426627859
5.62,1.3118648039,-1.2032684326,-6.726449709
5.63,1.3010757848,-1.2032684326,-6.7232861818
5.64,1.2834936796,-1.205651929,-6.7209135364
5.65,1.2719054739,-1.2088299242,-6.7296132362
5.66,1.2755018136,-1.21161067,-6.7371266133
5.67,1.2751022203,-1.2143914158,-6.7248679454
5.68,1.2699075074,-1.217569411,-6.7110275139
5.69,1.2755018136,-1.2167749122,-6.7110275139
5.70,1.2814957131,-1.213596917,-6.726449709
5.71,1.2755018136,-1.217569411,-6.7521533675
5.72,1.2663111677,-1.2290896436,-6.7731117352
5.73,1.2635140146,-1.2382263798,-6.7810205532
5.74,1.2687087275,-1.241404375,-6.7742980579
5.75,1.2735038471,-1.2421988738,-6.7679710035
5.76,1.2751022203,-1.2382263798,-6.7723208534
5.77,1.2810961198,-1.2310758906,-6.7837886395
5.78,1.2858912394,-1.2298841424,-6.7960473074
5.79,1.2774997801,-1.2390208786,-6.8126558252
5.80,1.2655119811,-1.2521301088,-6.8205646432
5.81,1.2715058806,-1.2564998522,-6.8185874387
5.82,1.2886883925,-1.2537191064,-6.8059333299
5.83,1.3010757848,-1.2489521136,-6.7802296714
5.84,1.3042725312,-1.2461713678,-6.7521533675
5.85,1.2998770049,-1.2485548642,-6.7315904407
5.86,1.2878892059,-1.2525273582,-6.7197272137
5.87,1.2739034404,-1.25133561,-6.7220998591
5.88,1.2711062873,-1.2445823702,-6.730404118
5.89,1.2790981533,-1.235445634,-6.7367311724
5.90,1.2890879858,-1.2278978954,-6.7478035176
5.91,1.298678225,-1.2239254014,-6.7481989585
5.92,1.3130635838,-1.219555658,-6.7347539679
5.93,1.3250513828,-1.2032684326,-6.7240770636
5.94,1.3318444689,-1.1830087132,-6.7228907409
5.95,1.3330432488,-1.1746664758,-6.7288223544
5.96,1.330645689,-1.1774472216,-6.7434536677
5.97,1.3314448756,-1.1861867084,-6.7537351311
5.98,1.3342420287,-1.1929399482,-6.7561077765
5.99,1.3294469091,-1.195720694,-6.7561077765
6.00,1.3090676508,-1.1953234446,-6.7446399904
6.01,1.2846924595,-1.189761953,-6.7319858816
6.02,1.2663111677,-1.1750637252,-6.7434536677
6.03,1.2571205218,-1.1607627468,-6.7667846808
6.04,1.2599176749,-1.1647352408,-6.7841840804
6.05,1.2643132012,-1.169899483,-6.789720253
6.06,1.2663111677,-1.1575847516,-6.785765844
6.07,1.2631144213,-1.1464617684,-6.7758798215
6.08,1.2583193017,-1.1448727708,-6.7596667446
6.09,1.2635140146,-1.1416947756,-6.7513624857
6.10,1.2731042538,-1.1405030274,-6.7454308722
6.11,1.2771001868,-1.1484480154,-6.7339630861
6.12,1.2723050672,-1.155995754,-6.7228907409
6.13,1.2695079141,-1.1548040058,-6.7134001593
6.14,1.2778993734,-1.142092025,-6.7023278141
6.15,1.2878892059,-1.1258047996,-6.690860028
6.16,1.2934835121,-1.1146818164,-6.6774150374
6.17,1.2978790384,-1.1194488092,-6.6588293151
6.18,1.2930839188,-1.1333525382,-6.6398481519
6.19,1.282694493,-1.1409002768,-6.623635075
6.20,1.2715058806,-1.1357360346,-6.6058402345
6.21,1.2515262156,-1.124215802,-6.5872545122
6.22,1.2439339429,-1.1158735646,-6.5805320169
6.23,1.2539237754,-1.1111065718,-6.5884408349
6.24,1.2639136079,-1.1079285766,-6.60386303
6.25,1.2687087275,-1.1091203248,-6.6177034615
6.26,1.2715058806,-1.1210378068,-6.6362891838
6.27,1.2735038471,-1.136133284,-6.6714834239
6.28,1.2782989667,-1.1456672696,-6.7078639867
6.29,1.2846924595,-1.1591737492,-6.7426627859
6.30,1.2810961198,-1.1845977108,-6.7750889397
6.31,1.2679095409,-1.217569411,-6.7786479078
6.32,1.2531245888,-1.2418016244,-6.7561077765
6.33,1.2439339429,-1.2501438618,-6.7331722043
6.34,1.2419359764,-1.2477603654,-6.7248679454
6.35,1.2495282491,-1.2481576148,-6.7248679454
6.36,1.2623152347,-1.2505411112,-6.7213089773
6.37,1.2755018136,-1.2521301088,-6.7118183957
6.38,1.2802969332,-1.2564998522,-6.6873010599
6.39,1.2771001868,-1.2541163558,-6.647361529
6.40,1.27869856,-1.2402126268,-6.6030721482
6.41,1.2914855456,-1.2171721616,-6.5777639306
6.42,1.3014753781,-1.1913509506,-6.588045394
6.43,1.302674158,-1.1782417204,-6.6204715478
6.44,1.3034733446,-1.1810224662,-6.6564566697
6.45,1.314661957,-1.1881729554,-6.6912554689
6.46,1.334641622,-1.1893647036,-6.718540891
6.47,1.3478282009,-1.1925426988,-6.7252633863
6.48,1.3558200669,-1.197706941,-6.7157728047
6.49,1.3690066458,-1.1933371976,-6.7137956002
6.50,1.3809944448,-1.1802279674,-6.7323813225
6.51,1.3793960716,-1.1802279674,-6.7608530673
6.52,1.3582176267,-1.2004876868,-6.7853704031
6.53,1.334641622,-1.2247199002,-6.7972336301
6.54,1.3242521962,-1.2366373822,-6.80158348
6.55,1.3122643972,-1.2421988738,-6.7952564256
6.56,1.2842928662,-1.2481576148,-6.7628302718
6.57,1.2519258089,-1.2509383606,-6.718540891
6.58,1.2271510243,-1.2517328594,-6.6841375327
6.59,1.1995790866,-1.2501438618,-6.6738560693
6.60,1.170808369,-1.2421988738,-6.6833466509
6.61,1.1612181298,-1.233459387,-6.6884873826
6.62,1.1688104025,-1.2239254014,-6.6853238554
6.63,1.178800235,-1.2064464278,-6.6912554689
6.64,1.1847941345,-1.1834059626,-6.7062822231
6.65,1.1935851871,-1.1667214878,-6.714586482
6.66,1.2071713593,-1.1627489938,-6.7149819229
6.67,1.2207575315,-1.1695022336,-6.7078639867
6.68,1.2279502109,-1.1710912312,-6.7050959004
6.69,1.2363416702,-1.1651324902,-6.7292177953
6.70,1.2483294692,-1.1647352408,-6.777857026
6.71,1.258718895,-1.1806252168,-6.8288689021
6.72,1.262714828,-1.2040629314,-6.8612950559
6.73,1.2623152347,-1.2191584086,-6.8636677013
6.74,1.2651123878,-1.2267061472,-6.8442910972
6.75,1.2810961198,-1.227500646,-6.8158193524
6.76,1.3062704977,-1.2179666604,-6.797629071
6.77,1.3214550431,-1.2052546796,-6.7980245119
6.78,1.314661957,-1.2008849362,-6.8019789209
6.79,1.2882887992,-1.201679435,-6.8083059753
6.80,1.2595180816,-1.2000904374,-6.8177965569
6.81,1.2403376032,-1.201679435,-6.8110740616
6.82,1.2331449238,-1.2100216724,-6.7794387896
6.83,1.2407371965,-1.2143914158,-6.7434536677
6.84,1.2615160481,-1.2139941664,-6.7339630861
6.85,1.274702627,-1.223528152,-6.7406855814
6.86,1.2699075074,-1.2370346316,-6.7442445495
6.87,1.2639136079,-1.2441851208,-6.7545260129
6.88,1.2651123878,-1.2449796196,-6.769948208
6.89,1.2623152347,-1.247363116,-6.7695527671
6.90,1.2567209285,-1.2517328594,-6.7458263131
6.91,1.2583193017,-1.2549108546,-6.7189363319
6.92,1.2679095409,-1.2564998522,-6.6956053188
6.93,1.2767005935,-1.2576916004,-6.6817648873
6.94,1.2838932729,-1.2628558426,-6.6837420918
6.95,1.290686359,-1.2743760752,-6.6837420918
6.96,1.2954814786,-1.2807320656,-6.6734606284
6.97,1.2974794451,-1.281129315,-6.6667381331
6.98,1.2978790384,-1.2807320656,-6.6619928423
6.99,1.3006761915,-1.2735815764,-6.6604110787
7.00,1.3070696843,-1.2644448402,-6.6683198967
7.01,1.3110656173,-1.257294351,-6.6821603282
7.02,1.3062704977,-1.2509383606,-6.7070731049
7.03,1.2970798518,-1.2481576148,-6.7398946996
7.04,1.2890879858,-1.2461713678,-6.7616439491
7.05,1.2862908327,-1.2441851208,-6.7742980579
7.06,1.2810961198,-1.2406098762,-6.7833931986
7.07,1.2679095409,-1.2346511352,-6.7920928984
7.08,1.2567209285,-1.2211446556,-6.8071196526
7.09,1.2555221486,-1.2032684326,-6.8237281704
7.10,1.254722962,-1.193734447,-6.8316369884
7.11,1.258718895,-1.1969124422,-6.833218752
7.12,1.2715058806,-1.2020766844,-6.8359868383
7.13,1.2874896126,-1.2008849362,-6.825309934
7.14,1.3046721245,-1.1949261952,-6.8031652436
7.15,1.3178587034,-1.1822142144,-6.785765844
7.16,1.31865789,-1.167913236,-6.7829977577
7.17,1.3038729379,-1.1655297396,-6.7810205532
7.18,1.2842928662,-1.173871977,-6.765993799
7.19,1.270706694,-1.181816965,-6.7398946996
7.20,1.2671103543,-1.1845977108,-6.7090503094
7.21,1.2711062873,-1.1810224662,-6.6849284145
7.22,1.2763010002,-1.175858224,-6.6766241556
7.23,1.2822948997,-1.1782417204,-6.6873010599
7.24,1.2798973399,-1.1865839578,-6.7054913413
7.25,1.2759014069,-1.1881729554,-6.7260542681
7.26,1.2798973399,-1.1822142144,-6.7485943994
7.27,1.2846924595,-1.1790362192,-6.7604576264
7.28,1.2842928662,-1.177844471,-6.76203939
7.29,1.2898871724,-1.1643379914,-6.7806251123
7.30,1.306670091,-1.1424892744,-6.8162147933
7.31,1.3166599235,-1.1305717924,-6.8454774199
7.32,1.3118648039,-1.136133284,-6.8664357876
7.33,1.3126639905,-1.1587764998,-6.8763218101
7.34,1.3158607369,-1.1766527228,-6.8628768195
7.35,1.3118648039,-1.179830718,-6.8363822792
7.36,1.3078688709,-1.1754609746,-6.8150284706
7.37,1.3058709044,-1.1822142144,-6.7916974575
7.38,1.2974794451,-1.1941316964,-6.7525488084
7.39,1.2858912394,-1.2048574302,-6.7130047184
7.40,1.2723050672,-1.2159804134,-6.6880919417
7.41,1.2655119811,-1.2263088978,-6.6718788648
7.42,1.2695079141,-1.23147314,-6.6639700468
7.43,1.2687087275,-1.2330621376,-6.6556657879
7.44,1.2683091342,-1.2302813918,-6.6430116791
7.45,1.2751022203,-1.2278978954,-6.6264031613
7.46,1.2778993734,-1.2282951448,-6.6086083208
7.47,1.2763010002,-1.2211446556,-6.5923952439
7.48,1.2774997801,-1.1992959386,-6.5955587711
7.49,1.2850920528,-1.1794334686,-6.6248213977
7.50,1.2874896126,-1.173871977,-6.6714834239
7.51,1.27869856,-1.1822142144,-6.7130047184
7.52,1.2699075074,-1.1933371976,-6.738312936
7.53,1.2671103543,-1.201679435,-6.746221754
7.54,1.2711062873,-1.205651929,-6.7379174951
7.55,1.27869856,-1.2044601808,-6.7256588272
7.56,1.282694493,-1.2004876868,-6.7276360317
7.57,1.2767005935,-1.1969124422,-6.7394992587
7.58,1.2551225553,-1.1949261952,-6.7485943994
7.59,1.2327453305,-1.2028711832,-6.7466171949
7.60,1.2279502109,-1.2072409266,-6.7367311724
7.61,1.2431347563,-1.1953234446,-6.7268451499
7.62,1.2571205218,-1.185789459,-6.714586482
7.63,1.2655119811,-1.181816965,-6.6967916415
7.64,1.2735038471,-1.175858224,-6.6801831237
7.65,1.2767005935,-1.1671187372,-6.6801831237
7.66,1.2727046605,-1.1563930034,-6.6956053188
7.67,1.2659115744,-1.1504342624,-6.7236816227
7.68,1.2531245888,-1.15202326,-6.7636211536
7.69,1.2367412635,-1.1552012552,-6.7940701029
7.70,1.2275506176,-1.1583792504,-6.8023743618
7.71,1.230747364,-1.1643379914,-6.7865567258
7.72,1.2415363831,-1.1702967324,-6.7545260129
7.73,1.2531245888,-1.1766527228,-6.7315904407
7.74,1.258718895,-1.1861867084,-6.7347539679
7.75,1.2567209285,-1.205651929,-6.7430582268
7.76,1.2515262156,-1.2290896436,-6.7379174951
7.77,1.2479298759,-1.2437878714,-6.7391038178
7.78,1.2491286558,-1.2541163558,-6.7454308722
7.79,1.2523254022,-1.2688145836,-6.7398946996
7.80,1.2559217419,-1.2835128114,-6.7173545683
7.81,1.2567209285,-1.2835128114,-6.694814437
7.82,1.2523254022,-1.2688145836,-6.690860028
7.83,1.2511266223,-1.261266845,-6.6904645871
7.84,1.2555221486,-1.2628558426,-6.6833466509
7.85,1.2575201151,-1.2620613438,-6.6782059192
7.86,1.2591184883,-1.2596778474,-6.6687153376
7.87,1.2699075074,-1.2580888498,-6.6521068198
7.88,1.2802969332,-1.2521301088,-6.639452711
7.89,1.2878892059,-1.243390622,-6.6319393339
7.90,1.2902867657,-1.2322676388,-6.6279849249
7.91,1.2834936796,-1.2159804134,-6.6414299155
7.92,1.27869856,-1.1965151928,-6.6837420918
7.93,1.2822948997,-1.1794334686,-6.7288223544
7.94,1.2850920528,-1.1643379914,-6.7584804219
7.95,1.2842928662,-1.1536122576,-6.7901156939
7.96,1.2798973399,-1.1528177588,-6.8257053749
7.97,1.2699075074,-1.1555985046,-6.8442910972
7.98,1.2651123878,-1.155995754,-6.8573406469
7.99,1.2631144213,-1.1484480154,-6.8759263692
8.00,1.2511266223,-1.1444755214,-6.8921394461
8.01,1.23873923,-1.1532150082,-6.9036072322
8.02,1.2391388233,-1.1695022336,-6.9012345868
8.03,1.2403376032,-1.1865839578,-6.8684129921
8.04,1.2371408568,-1.1929399482,-6.8150284706
8.05,1.2443335362,-1.1794334686,-6.7549214538
8.06,1.2683091342,-1.1603654974,-6.7031186959
8.07,1.2930839188,-1.1548040058,-6.6722743057
8.08,1.298678225,-1.1575847516,-6.6627837241
8.09,1.2914855456,-1.1591737492,-6.6695062194
8.10,1.2882887992,-1.165926989,-6.6615974014
8.11,1.2974794451,-1.175858224,-6.6291712476
8.12,1.3190574833,-1.1695022336,-6.5971405347
8.13,1.346629421,-1.155995754,-6.5773684897
8.14,1.3682074592,-1.1524205094,-6.5742049625
8.15,1.3769985118,-1.1583792504,-6.5923952439
8.16,1.3742013587,-1.1730774782,-6.6343119793
8.17,1.35861722,-1.1917482,-6.6865101781
8.18,1.3330432488,-1.2128024182,-6.7256588272
8.19,1.3174591101,-1.2322676388,-6.7489898403
8.20,1.3118648039,-1.2346511352,-6.7695527671
8.21,1.306670091,-1.2239254014,-6.7893248121
8.22,1.2898871724,-1.2171721616,-6.8027698027
8.23,1.2615160481,-1.2139941664,-6.8170056751
8.24,1.2363416702,-1.2068436772,-6.8257053749
8.25,1.214763632,-1.1981041904,-6.8308461066
8.26,1.2019766464,-1.1949261952,-6.8419184518
8.27,1.2039746129,-1.203665682,-6.8474546244
8.28,1.2163620052,-1.219555658,-6.8296597839
8.29,1.2383396367,-1.2330621376,-6.7988153937
8.30,1.2647127945,-1.233459387,-6.7786479078
8.31,1.286690426,-1.2243226508,-6.7663892399
8.32,1.3038729379,-1.2163776628,-6.7478035176
8.33,1.3238526029,-1.213596917,-6.7209135364
8.34,1.3362399952,-1.2032684326,-6.690860028
8.35,1.3354408086,-1.185789459,-6.6584338742
8.36,1.3334428421,-1.1710912312,-6.6291712476
8.37,1.3298465024,-1.1583792504,-6.6105855253
8.38,1.3082684642,-1.1484480154,-6.5967450938
8.39,1.2679095409,-1.1456672696,-6.5935815666
8.40,1.2291489908,-1.146064519,-6.6109809662
8.41,1.2047737995,-1.15202326,-6.6240305159
8.42,1.1915872206,-1.161954495,-6.6192852251
8.43,1.1839949479,-1.1695022336,-6.6165171388
8.44,1.1835953546,-1.1750637252,-6.6184943433
8.45,1.1875912876,-1.175858224,-6.6291712476
8.46,1.1887900675,-1.1663242384,-6.667133574
8.47,1.1823965747,-1.1552012552,-6.7165636865
8.48,1.1700091824,-1.1496397636,-6.7537351311
8.49,1.170808369,-1.1409002768,-6.7794387896
8.50,1.186792101,-1.1329552888,-6.7881384894
8.51,1.2007778665,-1.1377222816,-6.7901156939
8.52,1.2059725794,-1.1563930034,-6.789720253
8.53,1.206771766,-1.1802279674,-6.7762752624
8.54,1.2035750196,-1.2020766844,-6.7545260129
8.55,1.2055729861,-1.2251171496,-6.7438491086
8.56,1.2123660722,-1.2525273582,-6.7537351311
8.57,1.214763632,-1.2843073102,-6.7671801217
8.58,1.2143640387,-1.3053615284,-6.7652029172
8.59,1.2171611918,-1.3097312718,-6.750176163
8.60,1.2191591583,-1.3053615284,-6.726449709
8.61,1.2151632253,-1.2998000368,-6.7050959004
8.62,1.2131652588,-1.2866908066,-6.6916509098
8.63,1.214763632,-1.2680200848,-6.6758332738
8.64,1.2191591583,-1.2398153774,-6.6683198967
8.65,1.2279502109,-1.2100216724,-6.6849284145
8.66,1.2315465506,-1.1925426988,-6.7058867822
8.67,1.2331449238,-1.1929399482,-6.7173545683
8.68,1.2423355697,-1.201679435,-6.7161682456
8.69,1.2655119811,-1.2151859146,-6.7050959004
8.70,1.2930839188,-1.2290896436,-6.6904645871
8.71,1.3074692776,-1.2362401328,-6.6754378329
8.72,1.302674158,-1.2362401328,-6.6691107785
8.73,1.2822948997,-1.235445634,-6.6853238554
8.74,1.2519258089,-1.2358428834,-6.7086548685
8.75,1.2255526511,-1.2318703894,-6.7240770636
8.76,1.2155628186,-1.227500646,-6.7347539679
8.77,1.2271510243,-1.2346511352,-6.7189363319
8.78,1.2519258089,-1.2497466124,-6.6880919417
8.79,1.2751022203,-1.2644448402,-6.6754378329
8.80,1.2894875791,-1.273184327,-6.6841375327
8.81,1.2978790384,-1.2799375668,-6.6904645871
8.82,1.3042725312,-1.2866908066,-6.6944189961
8.83,1.3098668374,-1.2918550488,-6.7039095777
8.84,1.3242521962,-1.2882798042,-6.702723255
8.85,1.3530229138,-1.2783485692,-6.6944189961
8.86,1.3881871242,-1.2660338378,-6.6963962006
8.87,1.4161586552,-1.2497466124,-6.7043050186
8.88,1.4281464542,-1.2402126268,-6.7169591274
8.89,1.418556215,-1.237431881,-6.7296132362
8.90,1.3969781768,-1.2267061472,-6.7331722043
8.91,1.3809944448,-1.2088299242,-6.7201226546
8.92,1.3654103061,-1.1873784566,-6.690860028
8.93,1.3434326746,-1.1702967324,-6.6663426922
8.94,1.3338424354,-1.1635434926,-6.6596201969
8.95,1.3382379617,-1.1651324902,-6.663179165
8.96,1.3334428421,-1.167913236,-6.6782059192
8.97,1.3142623637,-1.1687077348,-6.6940235552
8.98,1.2978790384,-1.1655297396,-6.7011414914
8.99,1.2938831054,-1.1563930034,-6.6995597278
9.00,1.2834936796,-1.1428865238,-6.6912554689
9.01,1.2691083208,-1.1226268044,-6.6896737053
9.02,1.266710761,-1.1007780874,-6.690860028
9.03,1.2695079141,-1.0801211186,-6.7023278141
9.04,1.2695079141,-1.0642311426,-6.726449709
9.05,1.2715058806,-1.056683404,-6.742267345
9.06,1.2798973399,-1.0463549196,-6.7284269135
9.07,1.2938831054,-1.0292731954,-6.6924417916
9.08,1.3094672441,-1.0117942218,-6.6667381331
9.09,1.3206558565,-0.9963014952,-6.6588293151
9.10,1.3218546364,-0.9859730108,-6.6600156378
9.11,1.3182582967,-0.9847812626,-6.6623882832
9.12,1.3122643972,-0.9899455048,-6.6580384333
9.13,1.2990778183,-0.9982877422,-6.6351028611
9.14,1.2798973399,-1.0086162266,-6.5939770075
9.15,1.2559217419,-1.024903452,-6.5698551126
9.16,1.2351428903,-1.0415879268,-6.5829046623
9.17,1.2243538712,-1.0515191618,-6.6232396341
9.18,1.2063721727,-1.062642145,-6.6774150374
9.19,1.1768022685,-1.0829018644,-6.7347539679
9.20,1.1528266705,-1.0968055934,-6.7683664444
9.21,1.1488307375,-1.0900523536,-6.765993799
9.22,1.1576217901,-1.0717788812,-6.7394992587
9.23,1.1847941345,-1.0602586486,-6.7054913413
9.24,1.2323457372,-1.0554916558,-6.6762287147
9.25,1.2782989667,-1.0578751522,-6.6608065196
9.26,1.3034733446,-1.070587133,-6.6615974014
9.27,1.3110656173,-1.0956138452,-6.6691107785
9.28,1.3194570766,-1.1377222816,-6.6722743057
9.29,1.3370391818,-1.177844471,-6.6675290149
9.30,1.3578180334,-1.201679435,-6.6675290149
9.31,1.370605019,-1.2247199002,-6.6714834239
9.32,1.3821932247,-1.2501438618,-6.6695062194
9.33,1.3849903778,-1.2759650728,-6.6718788648
9.34,1.3606151865,-1.308936773,-6.6778104783
9.35,1.3154611436,-1.3395249768,-6.6805785646
9.36,1.2727046605,-1.3494562118,-6.6920463507
9.37,1.2471306893,-1.3470727154,-6.7232861818
9.38,1.2399380099,-1.346675466,-6.7648074763
9.39,1.2391388233,-1.358592948,-6.7992108346
9.40,1.2435343496,-1.360579195,-6.8367777201
9.41,1.254722962,-1.3482644636,-6.8913485643
9.42,1.258718895,-1.346675466,-6.9388014723
9.43,1.2495282491,-1.3717021782,-6.9577826355
9.44,1.2463315027,-1.402290382,-6.9573871946
9.45,1.2631144213,-1.4177831086,-6.9451285267
9.46,1.2763010002,-1.4253308472,-6.9293108907
9.47,1.2771001868,-1.4368510798,-6.9150750183
9.48,1.2830940863,-1.4467823148,-6.9040026731
9.49,1.3030737513,-1.4634667896,-6.8893713598
9.50,1.3298465024,-1.4781650174,-6.856945206
9.51,1.3558200669,-1.4710145282,-6.8102831798
9.52,1.3730025788,-1.447974063,-6.7557123356
9.53,1.3750005453,-1.4153996122,-6.7003506096
9.54,1.3630127463,-1.3728939264,-6.6639700468
9.55,1.3410351148,-1.3272102454,-6.6528977016
9.56,1.3134631771,-1.2827183126,-6.6615974014
9.57,1.294682292,-1.2358428834,-6.6837420918
9.58,1.290686359,-1.187775706,-6.7161682456
9.59,1.2990778183,-1.1492425142,-6.7493852812
9.60,1.3118648039,-1.122229555,-6.7742980579
9.61,1.3294469091,-1.0960110946,-6.8063287708
9.62,1.3454306411,-1.0670118884,-6.8423138927
9.63,1.3558200669,-1.0344374376,-6.872762842
9.64,1.3686070525,-1.0133832194,-6.8960938551
9.65,1.3885867175,-1.0153694664,-6.9047935549
9.66,1.4041708562,-1.0260952002,-6.8972801778
9.67,1.4121627222,-1.0296704448,-6.8830443054
9.68,1.4121627222,-1.034834687,-6.8605041741
9.69,1.4053696361,-1.0499301642,-6.8316369884
9.70,1.3893859041,-1.0689981354,-6.8027698027
9.71,1.3522237272,-1.0876688572,-6.7655983581
9.72,1.2954814786,-1.1019698356,-6.7232861818
9.73,1.242735163,-1.1055450802,-6.6837420918
9.74,1.2087697325,-1.0952165958,-6.6461752063
9.75,1.1915872206,-1.0701898836,-6.6090037617
9.76,1.1831957613,-1.0415879268,-6.5868590713
9.77,1.170808369,-1.022917205,-6.5825092214
9.78,1.1472323643,-1.0125887206,-6.5856727486
9.79,1.1172628668,-1.0082189772,-6.5908134803
9.80,1.0972832018,-1.003054735,-6.5896271576
9.81,1.0960844219,-0.9859730108,-6.5975359756
9.82,1.1092710008,-0.9637270444,-6.623635075
9.83,1.1328470055,-0.9569738046,-6.6612019605
9.84,1.1604189432,-0.9796170204,-6.7110275139
9.85,1.1803986082,-1.0201364592,-6.7640165945
9.86,1.1915872206,-1.062642145,-6.8059333299
9.87,1.2015770531,-1.0979973416,-6.8431047745
