2022.05.23 11:02:00,,,
GOSHO,,,
G1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
5.14,-1.551193056,-2.3179122642,-6.9660575292
5.15,-1.585027136,-2.3091171504,-6.9501859012
5.16,-1.61607488,-2.3011215924,-6.9446308314
5.17,-1.618861216,-2.2843309206,-6.947805157
5.18,-1.612890496,-2.2631426919,-6.9466147849
5.19,-1.612492448,-2.2503497991,-6.9878810177
5.20,-1.609308064,-2.2419544632,-7.0426381343
5.21,-1.602939296,-2.2459522422,-7.0656519949
5.22,-1.575473984,-2.2607440245,-7.0783492973
5.23,-1.54840672,-2.2739366952,-7.0839043671
5.24,-1.544824288,-2.2699389162,-7.0843011578
5.25,-1.536863328,-2.2571460234,-7.0775557159
5.26,-1.507009728,-2.2483509096,-7.0398605994
5.27,-1.491087808,-2.2199666787,-6.9946264596
5.28,-1.499844864,-2.1915824478,-6.975580506
5.29,-1.511786304,-2.1855857793,-6.9565345524
5.30,-1.523727744,-2.1923820036,-6.9247912964
5.31,-1.5324848,-2.2087728975,-6.8946352032
5.32,-1.524921888,-2.2179677892,-6.888286552
5.33,-1.518951168,-2.2179677892,-6.8958255753
5.34,-1.520145312,-2.2223653461,-6.9053485521
5.35,-1.50860192,-2.2399555737,-6.9251880871
5.36,-1.497854624,-2.254747356,-6.9422500872
5.37,-1.512980448,-2.2671404709,-6.9573281338
5.38,-1.533280896,-2.2899278112,-6.971612599
5.39,-1.541639904,-2.3063187051,-6.9739933432
5.40,-1.547212576,-2.3155135968,-6.9652639478
5.41,-1.56034816,-2.3287062675,-6.9315367383
5.42,-1.57029936,-2.3454969393,-6.9069357149
5.43,-1.565522784,-2.3395002708,-6.9148715289
5.44,-1.554775488,-2.3235091548,-6.9362982267
5.45,-1.54044576,-2.3059189272,-6.9501859012
5.46,-1.522135552,-2.298722925,-6.9743901339
5.47,-1.507805824,-2.3043198156,-7.0029590643
5.48,-1.505417536,-2.3083175946,-7.0200210644
5.49,-1.508203872,-2.3075180388,-7.0303376226
5.50,-1.51656288,-2.2979233692,-7.0593033437
5.51,-1.533280896,-2.2871293659,-7.1017599486
5.52,-1.54840672,-2.2715380278,-7.1267577627
5.53,-1.546814528,-2.2727373615,-7.1259641813
5.54,-1.540843808,-2.282731809,-7.114457251
5.55,-1.54044576,-2.2875291438,-7.1172347859
5.56,-1.53049456,-2.294725146,-7.1200123208
5.57,-1.514174592,-2.3031204819,-7.1148540417
5.58,-1.510990208,-2.3055191493,-7.122393065
5.59,-1.521339456,-2.3011215924,-7.1085053905
5.60,-1.53049456,-2.2991227029,-7.0751749717
5.61,-1.533280896,-2.302720704,-7.0434317157
5.62,-1.543232096,-2.310716262,-7.0180371109
5.63,-1.567114976,-2.3159133747,-7.0176403202
5.64,-1.59020176,-2.3203109316,-7.0235921807
5.65,-1.603337344,-2.3287062675,-7.0323215761
5.66,-1.617667072,-2.3379011592,-7.0521611111
5.67,-1.624433888,-2.342698494,-7.0652552042
5.68,-1.605725632,-2.3510938299,-7.0608905065
5.69,-1.577464224,-2.3502942741,-7.0632712507
5.70,-1.561144256,-2.3434980498,-7.090649809
5.71,-1.546018432,-2.338700715,-7.1172347859
5.72,-1.526912128,-2.3450971614,-7.1172347859
5.73,-1.518951168,-2.3534924973,-7.0942209253
5.74,-1.526912128,-2.3430982719,-7.0783492973
5.75,-1.53845552,-2.3319044907,-7.0652552042
5.76,-1.553979392,-2.3239089327,-7.0477964134
5.77,-1.577862272,-2.3215102653,-7.0410509715
5.78,-1.589405664,-2.3059189272,-7.0454156692
5.79,-1.583036896,-2.2835313648,-7.039067018
5.80,-1.5722896,-2.2583453571,-7.0267665063
5.81,-1.558755968,-2.2419544632,-7.0120852504
5.82,-1.53845552,-2.2379566842,-6.9974039945
5.83,-1.520941408,-2.2395557958,-7.0013719015
5.84,-1.522931648,-2.2543475781,-7.0184339016
5.85,-1.522931648,-2.2743364731,-7.0275600877
5.86,-1.502233152,-2.2847306985,-7.0315279947
5.87,-1.483126848,-2.2895280333,-7.0279568784
5.88,-1.483126848,-2.2983231471,-7.02319539
5.89,-1.476360032,-2.310716262,-7.0124820411
5.90,-1.45884592,-2.3239089327,-6.9902617619
5.91,-1.448496672,-2.3259078222,-6.9878810177
5.92,-1.447302528,-2.3139144852,-7.0045462271
5.93,-1.443322048,-2.3015213703,-7.0093077155
5.94,-1.437749376,-2.2883286996,-7.0089109248
5.95,-1.442924,-2.2759355847,-7.031131204
5.96,-1.462428352,-2.2567462455,-7.0593033437
5.97,-1.473175648,-2.2499500212,-7.0688263205
5.98,-1.48471904,-2.2599444687,-7.0593033437
5.99,-1.512980448,-2.2711382499,-7.0529546925
6.00,-1.544028192,-2.2775346963,-7.0561290181
6.01,-1.56432864,-2.2695391383,-7.0573193902
6.02,-1.580648608,-2.2579455792,-7.0573193902
6.03,-1.595774432,-2.2479511317,-7.0573193902
6.04,-1.60015296,-2.2439533527,-7.050970739
6.05,-1.59816272,-2.2455524643,-7.0291472505
6.06,-1.600551008,-2.2543475781,-7.0081173434
6.07,-1.606521728,-2.2535480223,-7.0180371109
6.08,-1.604929536,-2.2447529085,-7.0255761342
6.09,-1.598958816,-2.2443531306,-7.0307344133
6.10,-1.593784192,-2.246751798,-7.050970739
6.11,-1.595376384,-2.2383564621,-7.0557322274
6.12,-1.597764672,-2.2343586831,-7.0287504598
6.13,-1.592988096,-2.2475513538,-6.9870874363
6.14,-1.583434944,-2.2543475781,-6.951773064
6.15,-1.571891552,-2.2451526864,-6.9283624127
6.16,-1.553183296,-2.234758461,-6.9065389242
6.17,-1.525717984,-2.2299611262,-6.8795571566
6.18,-1.514174592,-2.2275624588,-6.8521785983
6.19,-1.518155072,-2.2263631251,-6.8398780866
6.20,-1.516164832,-2.2255635693,-6.8394812959
6.21,-1.51656288,-2.2251637914,-6.8418620401
6.22,-1.524125792,-2.2299611262,-6.8680502263
6.23,-1.526116032,-2.2303609041,-6.9204265987
6.24,-1.522135552,-2.2215657903,-6.9561377617
6.25,-1.516960928,-2.2251637914,-6.9720093897
6.26,-1.510990208,-2.2383564621,-7.0108948783
6.27,-1.507407776,-2.2499500212,-7.0624776693
6.28,-1.502233152,-2.2675402488,-7.0886658555
6.29,-1.485117088,-2.2983231471,-7.0966016695
6.30,-1.46083616,-2.3231093769,-7.1073150184
6.31,-1.45685568,-2.330705157,-7.1061246463
6.32,-1.464020544,-2.3243087106,-7.0723974368
6.33,-1.470389312,-2.3167129305,-7.0164499481
6.34,-1.490291712,-2.306718483,-6.9672479013
6.35,-1.52054336,-2.2959244797,-6.935901436
6.36,-1.535271136,-2.2919267007,-6.9057453428
6.37,-1.529698464,-2.2871293659,-6.8759860403
6.38,-1.525717984,-2.2815324753,-6.8720181333
6.39,-1.529300416,-2.2739366952,-6.884318645
6.40,-1.52452384,-2.2783342521,-6.8870961799
6.41,-1.523727744,-2.2839311427,-6.9017774358
6.42,-1.540843808,-2.2783342521,-6.9414565058
6.43,-1.561542304,-2.2679400267,-6.9843099014
6.44,-1.557561824,-2.2643420256,-7.0097045062
6.45,-1.540843808,-2.2695391383,-7.011291669
6.46,-1.530096512,-2.270738472,-7.0021654829
6.47,-1.521737504,-2.2739366952,-6.9791516223
6.48,-1.497854624,-2.2835313648,-6.9410597151
6.49,-1.473175648,-2.2883286996,-6.9184426452
6.50,-1.457651776,-2.2795335858,-6.9327271104
6.51,-1.449690816,-2.2767351405,-6.9664543199
6.52,-1.45884592,-2.2819322532,-6.999387948
6.53,-1.487107328,-2.2879289217,-7.0362894831
6.54,-1.52054336,-2.2923264786,-7.0775557159
6.55,-1.55835792,-2.3015213703,-7.1049342742
6.56,-1.599754912,-2.3287062675,-7.1033471114
6.57,-1.62801632,-2.3518933857,-7.0898562276
6.58,-1.642744096,-2.3654858343,-7.0771589252
6.59,-1.6518992,-2.3742809481,-7.0573193902
6.60,-1.662248448,-2.390671842,-7.0323215761
6.61,-1.665034784,-2.3898722862,-7.0188306923
6.62,-1.65388944,-2.3710827249,-7.0168467388
6.63,-1.649510912,-2.3482953846,-7.0176403202
6.64,-1.643142144,-2.3303053791,-7.0315279947
6.65,-1.620453408,-2.3115158178,-7.0648584135
6.66,-1.589803712,-2.2847306985,-7.0862851113
6.67,-1.567513024,-2.2719378057,-7.086681902
6.68,-1.539251616,-2.2719378057,-7.0930305532
6.69,-1.517358976,-2.2743364731,-7.0966016695
6.70,-1.517757024,-2.2703386941,-7.0894594369
6.71,-1.518155072,-2.2699389162,-7.0775557159
6.72,-1.517358976,-2.2795335858,-7.0723974368
6.73,-1.533280896,-2.2819322532,-7.0688263205
6.74,-1.551989152,-2.2719378057,-7.0604937158
6.75,-1.541241856,-2.2615435803,-7.0521611111
6.76,-1.518155072,-2.2583453571,-7.0656519949
6.77,-1.505417536,-2.2591449129,-7.10255353
6.78,-1.495864384,-2.2623431361,-7.1100925533
6.79,-1.48869952,-2.2639422477,-7.0950145067
6.80,-1.49068976,-2.2663409151,-7.0767621345
6.81,-1.51855312,-2.2703386941,-7.0489867855
6.82,-1.551989152,-2.2811326974,-7.0196242737
6.83,-1.568707168,-2.3039200377,-6.9839131107
6.84,-1.573483744,-2.3239089327,-6.9374885988
6.85,-1.583832992,-2.3271071559,-6.9113004126
6.86,-1.58423104,-2.330705157,-6.9220137615
6.87,-1.575872032,-2.3458967172,-6.9485987384
6.88,-1.573483744,-2.3510938299,-6.9870874363
6.89,-1.573085696,-2.3606884995,-7.007323762
6.90,-1.581444704,-2.3630871669,-7.0124820411
6.91,-1.593784192,-2.366685168,-7.015259576
6.92,-1.599754912,-2.3678845017,-6.9906585526
6.93,-1.582638848,-2.3678845017,-6.9712158083
6.94,-1.546814528,-2.3602887216,-6.9704222269
6.95,-1.515368736,-2.35868961,-6.9696286455
6.96,-1.48073856,-2.3534924973,-6.9712158083
6.97,-1.448098624,-2.3291060454,-6.9743901339
6.98,-1.432176704,-2.3131149294,-6.9847066921
6.99,-1.440137664,-2.2943253681,-7.011291669
7.00,-1.455661536,-2.2823320311,-7.035099111
7.01,-1.471981504,-2.282731809,-7.0335119482
7.02,-1.489097568,-2.2951249239,-7.0243857621
7.03,-1.507407776,-2.3095169283,-7.0184339016
7.04,-1.523727744,-2.3139144852,-7.0220050179
7.05,-1.53447504,-2.3183120421,-7.0089109248
7.06,-1.537659424,-2.330705157,-6.9978007852
7.07,-1.544824288,-2.3343031581,-7.0224018086
7.08,-1.555571584,-2.3283064896,-7.0604937158
7.09,-1.557163776,-2.3283064896,-7.0779525066
7.10,-1.546018432,-2.3215102653,-7.0886658555
7.11,-1.537659424,-2.3079178167,-7.0958080881
7.12,-1.54044576,-2.2983231471,-7.1029503207
7.13,-1.545222336,-2.2983231471,-7.1081085998
7.14,-1.552785248,-2.2995224808,-7.0966016695
7.15,-1.563532544,-2.2959244797,-7.0823172043
7.16,-1.575075936,-2.2791338079,-7.0632712507
7.17,-1.59020176,-2.270738472,-7.0414477622
7.18,-1.609308064,-2.2683398046,-7.0279568784
7.19,-1.619259264,-2.2559466897,-7.0108948783
7.20,-1.611298304,-2.2471515759,-6.9981975759
7.21,-1.600949056,-2.2459522422,-6.9966104131
7.22,-1.599356864,-2.2567462455,-7.0021654829
7.23,-1.595774432,-2.2655413593,-7.0164499481
7.24,-1.575075936,-2.2783342521,-7.0438285064
7.25,-1.54641648,-2.2899278112,-7.0680327391
7.26,-1.53049456,-2.290727367,-7.0962048788
7.27,-1.516960928,-2.2923264786,-7.1156476231
7.28,-1.501835104,-2.2879289217,-7.1089021812
7.29,-1.489495616,-2.27873403,-7.0969984602
7.30,-1.481534656,-2.2663409151,-7.0977920416
7.31,-1.475961984,-2.2575458013,-7.1172347859
7.32,-1.473573696,-2.246751798,-7.138264693
7.33,-1.475165888,-2.2399555737,-7.1414390186
7.34,-1.471981504,-2.2299611262,-7.1458037163
7.35,-1.475165888,-2.2159688997,-7.1394550651
7.36,-1.488301472,-2.2175680113,-7.10255353
7.37,-1.49268,-2.2323597936,-7.0600969251
7.38,-1.49865072,-2.2519489107,-7.0208146458
7.39,-1.519349216,-2.2671404709,-6.9656607385
7.40,-1.530096512,-2.2835313648,-6.923997715
7.41,-1.533280896,-2.2975235913,-6.8966191567
7.42,-1.563134496,-2.3003220366,-6.8775732031
7.43,-1.598958816,-2.3051193714,-6.8779699938
7.44,-1.600949056,-2.3039200377,-6.8866993892
7.45,-1.59020176,-2.2959244797,-6.888286552
7.46,-1.583832992,-2.2967240355,-6.8934448311
7.47,-1.565920832,-2.3059189272,-6.912093994
7.48,-1.536863328,-2.2999222587,-6.9192362266
7.49,-1.503427296,-2.2931260344,-6.9259816685
7.50,-1.471981504,-2.2951249239,-6.9497891105
7.51,-1.455263488,-2.2939255902,-6.9759772967
7.52,-1.456457632,-2.2879289217,-6.9831195293
7.53,-1.461632256,-2.2819322532,-6.9763740874
7.54,-1.467602976,-2.2603442466,-6.9747869246
7.55,-1.48670928,-2.2319600157,-6.9851034828
7.56,-1.501835104,-2.2223653461,-7.0001815294
7.57,-1.510990208,-2.2211660124,-7.0144659946
7.58,-1.526912128,-2.2183675671,-7.0343055296
7.59,-1.549202816,-2.2199666787,-7.0581129716
7.60,-1.57029936,-2.2407551295,-7.0739845996
7.61,-1.583832992,-2.2775346963,-7.0648584135
7.62,-1.592590048,-2.310716262,-7.0386702273
7.63,-1.598958816,-2.3319044907,-7.0136724132
7.64,-1.609308064,-2.3395002708,-6.9981975759
7.65,-1.619259264,-2.3438978277,-6.9978007852
7.66,-1.614482688,-2.338700715,-7.0053398085
7.67,-1.610502208,-2.3315047128,-7.0172435295
7.68,-1.596570528,-2.3287062675,-7.0347023203
7.69,-1.577066176,-2.3391004929,-7.050970739
7.70,-1.571493504,-2.3482953846,-7.0680327391
7.71,-1.571095456,-2.338700715,-7.0739845996
7.72,-1.553183296,-2.3243087106,-7.0620808786
7.73,-1.530096512,-2.3203109316,-7.050970739
7.74,-1.527708224,-2.3203109316,-7.0521611111
7.75,-1.53049456,-2.3279067117,-7.0569225995
7.76,-1.513378496,-2.3363020476,-7.0545418553
7.77,-1.494272192,-2.3391004929,-7.0541450646
7.78,-1.50661168,-2.3442976056,-7.0688263205
7.79,-1.5324848,-2.3530927194,-7.0854915299
7.80,-1.555571584,-2.3690838354,-7.0636680414
7.81,-1.579852512,-2.3842753956,-7.0235921807
7.82,-1.608511968,-2.4042642906,-7.0093077155
7.83,-1.634385088,-2.406662958,-6.9978007852
7.84,-1.63796752,-2.4062631801,-6.9593120873
7.85,-1.618861216,-2.3926707315,-6.9311399476
7.86,-1.611298304,-2.366685168,-6.9184426452
7.87,-1.622443648,-2.3363020476,-6.9085228777
7.88,-1.613686592,-2.3195113758,-6.8930480404
7.89,-1.598560768,-2.3059189272,-6.8775732031
7.90,-1.606521728,-2.2759355847,-6.8696373891
7.91,-1.615278784,-2.2423542411,-6.8894769241
7.92,-1.593386144,-2.2115713428,-6.9069357149
7.93,-1.577464224,-2.1783897771,-6.8982063195
7.94,-1.571493504,-2.1412104324,-6.9204265987
7.95,-1.55636768,-2.1064297551,-6.9680414827
7.96,-1.549998912,-2.0900388612,-7.0021654829
7.97,-1.549998912,-2.0920377507,-7.027163297
7.98,-1.54044576,-2.0992337529,-7.0612872972
7.99,-1.543232096,-2.102831754,-7.1045374835
8.00,-1.560746208,-2.1172237584,-7.1358839488
8.01,-1.558755968,-2.146807323,-7.1537395303
8.02,-1.534076992,-2.1703942191,-7.1497716233
8.03,-1.514970688,-2.2023764511,-7.1120765068
8.04,-1.495864384,-2.2407551295,-7.0807300415
8.05,-1.47675808,-2.2631426919,-7.070810274
8.06,-1.462030304,-2.2723375836,-7.0684295298
8.07,-1.447700576,-2.2899278112,-7.0735878089
8.08,-1.441729856,-2.3111160399,-7.0815236229
8.09,-1.450486912,-2.3271071559,-7.0767621345
8.10,-1.448098624,-2.3514936078,-7.0652552042
8.11,-1.435759136,-2.3634869448,-7.0537482739
8.12,-1.428594272,-2.3602887216,-7.0438285064
8.13,-1.42700208,-2.3574902763,-7.0327183668
8.14,-1.437351328,-2.3658856122,-7.0104980876
8.15,-1.463224448,-2.3630871669,-6.9735965525
8.16,-1.491087808,-2.3550916089,-6.9466147849
8.17,-1.523329696,-2.3430982719,-6.9259816685
8.18,-1.563134496,-2.3355024918,-6.9101100405
8.19,-1.590997856,-2.3343031581,-6.9144747382
8.20,-1.60612368,-2.3315047128,-6.9335206918
8.21,-1.629210464,-2.3083175946,-6.9482019477
8.22,-1.643142144,-2.2855302543,-6.9684382734
8.23,-1.628812416,-2.2735369173,-7.0045462271
8.24,-1.60811392,-2.250749577,-7.0505739483
8.25,-1.595376384,-2.2351582389,-7.1021567393
8.26,-1.585823232,-2.2335591273,-7.1418358093
8.27,-1.579852512,-2.2415546853,-7.150168414
8.28,-1.577862272,-2.2455524643,-7.1327096232
8.29,-1.574677888,-2.2539478002,-7.1033471114
8.30,-1.569503264,-2.2567462455,-7.0743813903
8.31,-1.565124736,-2.2495502433,-7.0545418553
8.32,-1.556765728,-2.2403553516,-7.035099111
8.33,-1.537659424,-2.2287617925,-7.0148627853
8.34,-1.527708224,-2.2287617925,-6.9910553433
8.35,-1.542834048,-2.230760682,-6.9811355758
8.36,-1.572687648,-2.2363575726,-6.9708190176
8.37,-1.599356864,-2.2511493549,-6.9426468779
8.38,-1.618463168,-2.2619433582,-6.9220137615
8.39,-1.654685536,-2.2647418035,-6.9188394359
8.40,-1.67578208,-2.2695391383,-6.9271720406
8.41,-1.651501152,-2.2791338079,-6.9307431569
8.42,-1.621647552,-2.2811326974,-6.9228073429
8.43,-1.609308064,-2.282731809,-6.9426468779
8.44,-1.597366624,-2.282731809,-6.9712158083
8.45,-1.585823232,-2.2919267007,-6.9632799943
8.46,-1.571095456,-2.3019211482,-6.9430436686
8.47,-1.55039696,-2.2999222587,-6.9220137615
8.48,-1.529698464,-2.2979233692,-6.900190273
8.49,-1.512980448,-2.3095169283,-6.8799539473
8.50,-1.493078048,-2.3259078222,-6.8676534356
8.51,-1.476360032,-2.3159133747,-6.880350738
8.52,-1.479942464,-2.3035202598,-6.9045549707
8.53,-1.509398016,-2.3059189272,-6.9311399476
8.54,-1.5523872,-2.310716262,-6.9692318548
8.55,-1.60413344,-2.3119155957,-7.007323762
8.56,-1.640753856,-2.3299056012,-7.035099111
8.57,-1.649112864,-2.3582898321,-7.0604937158
8.58,-1.645530432,-2.3810771724,-7.0819204136
8.59,-1.641151904,-2.4002665116,-7.0902530183
8.60,-1.633588992,-2.4206551845,-7.0910465997
8.61,-1.633190944,-2.4418434132,-7.0771589252
8.62,-1.637171424,-2.4518378607,-7.0541450646
8.63,-1.639161664,-2.4566351955,-7.0358926924
8.64,-1.644336288,-2.442642969,-7.0200210644
8.65,-1.63995776,-2.4198556287,-7.0021654829
8.66,-1.605327584,-2.3774791713,-6.9942296689
8.67,-1.55437744,-2.3371016034,-6.9938328782
8.68,-1.527310176,-2.3087173725,-6.9974039945
8.69,-1.515766784,-2.3055191493,-7.0188306923
8.70,-1.505815584,-2.3023209261,-7.0422413436
8.71,-1.510194112,-2.2783342521,-7.0462092506
8.72,-1.524921888,-2.2523486886,-7.0343055296
8.73,-1.539649664,-2.2379566842,-7.0235921807
8.74,-1.553183296,-2.2251637914,-6.9958168317
8.75,-1.565920832,-2.214769566,-6.9628832036
8.76,-1.56432864,-2.218767345,-6.9565345524
8.77,-1.5523872,-2.2183675671,-6.9728029711
8.78,-1.535271136,-2.2131704544,-6.9922457154
8.79,-1.509796064,-2.2219655682,-7.0148627853
8.80,-1.475961984,-2.246751798,-7.0339087389
8.81,-1.458049824,-2.2855302543,-7.0212114365
8.82,-1.44690448,-2.334702936,-6.9735965525
8.83,-1.43496304,-2.3858745072,-6.9164586917
8.84,-1.420235264,-2.4234536298,-6.8815411101
8.85,-1.398740672,-2.4518378607,-6.8692405984
8.86,-1.367692928,-2.4530371944,-6.8827314822
8.87,-1.353761248,-2.4398445237,-6.9243945057
8.88,-1.384808992,-2.4214547403,-6.9688350641
8.89,-1.431778656,-2.4062631801,-6.9855002735
8.90,-1.477156128,-2.3890727304,-6.9664543199
8.91,-1.521339456,-2.3794780608,-6.9406629244
8.92,-1.559950112,-2.3486951625,-6.9196330173
8.93,-1.579056416,-2.302720704,-6.9057453428
8.94,-1.563532544,-2.2463520201,-6.9029678079
8.95,-1.540047712,-2.1879844467,-6.9176490638
8.96,-1.5225336,-2.142809544,-6.94383725
8.97,-1.509398016,-2.1164242026,-6.9605024594
8.98,-1.496262432,-2.1080288667,-6.9708190176
8.99,-1.485117088,-2.1044308656,-6.9910553433
9.00,-1.482330752,-2.1072293109,-7.0343055296
9.01,-1.490291712,-2.1164242026,-7.0612872972
9.02,-1.499844864,-2.1264186501,-7.0553354367
9.03,-1.499844864,-2.1400110987,-7.047002832
9.04,-1.50462144,-2.1304164291,-7.031131204
9.05,-1.517358976,-2.1144253131,-7.0001815294
9.06,-1.520145312,-2.1048306435,-6.9739933432
9.07,-1.514970688,-2.0872404159,-6.9640735757
9.08,-1.524125792,-2.0596557408,-6.9735965525
9.09,-1.532882848,-2.0332703994,-6.9918489247
9.10,-1.537261376,-2.030871732,-6.9926425061
9.11,-1.545222336,-2.0424652911,-6.987484227
9.12,-1.550795008,-2.0632537419,-6.9704222269
9.13,-1.568707168,-2.0904386391,-6.9414565058
9.14,-1.610900256,-2.1100277562,-6.9164586917
9.15,-1.662248448,-2.1280177617,-6.9176490638
9.16,-1.698868864,-2.1448084335,-6.935901436
9.17,-1.727130272,-2.1623986611,-6.9589152966
9.18,-1.74743072,-2.1843864456,-6.9811355758
9.19,-1.736285376,-2.1979788942,-6.9938328782
9.20,-1.706033728,-2.2043753406,-7.0001815294
9.21,-1.678170368,-2.2143697881,-7.011291669
9.22,-1.643540192,-2.2311604599,-7.02319539
9.23,-1.589803712,-2.2455524643,-7.0243857621
9.24,-1.523727744,-2.2483509096,-7.0013719015
9.25,-1.464020544,-2.2499500212,-6.9926425061
9.26,-1.43695328,-2.2391560179,-6.9974039945
9.27,-1.433768896,-2.2271626809,-6.9886745991
9.28,-1.429390368,-2.2323597936,-6.9720093897
9.29,-1.451681056,-2.2403553516,-6.9601056687
9.30,-1.497456576,-2.2555469118,-6.9652639478
9.31,-1.517757024,-2.2803331416,-6.9851034828
9.32,-1.510194112,-2.3195113758,-7.0025622736
9.33,-1.505417536,-2.3578900542,-7.0156563667
9.34,-1.509796064,-2.3978678442,-7.0406541808
9.35,-1.51855312,-2.4338478552,-7.0553354367
9.36,-1.525319936,-2.4682287546,-7.0561290181
9.37,-1.52651408,-2.4894169833,-7.0716038554
9.38,-1.526116032,-2.4894169833,-7.1112829254
9.39,-1.514970688,-2.4782232021,-7.1485812512
9.40,-1.509796064,-2.4854192043,-7.1795309258
9.41,-1.514970688,-2.4874180938,-7.2108773911
9.42,-1.51855312,-2.4922154286,-7.245398182
9.43,-1.51855312,-2.5198001037,-7.2557147402
9.44,-1.518951168,-2.5677734517,-7.2307169261
9.45,-1.518155072,-2.5797667887,-7.2116709725
9.46,-1.504223392,-2.5753692318,-7.1930218096
9.47,-1.481136608,-2.55857856,-7.1565170652
9.48,-1.457651776,-2.5453858893,-7.1116797161
9.49,-1.448098624,-2.5281954396,-7.0636680414
9.50,-1.456457632,-2.5174014363,-7.0200210644
9.51,-1.474369792,-2.5070072109,-6.9775644595
9.52,-1.497456576,-2.4898167612,-6.947805157
9.53,-1.538853568,-2.4450416364,-6.939869343
9.54,-1.579852512,-2.394669621,-6.939869343
9.55,-1.592988096,-2.3590893879,-6.9335206918
9.56,-1.592590048,-2.3219100432,-6.9362982267
9.57,-1.590997856,-2.2643420256,-6.9581217152
9.58,-1.571891552,-2.2019766732,-6.9966104131
9.59,-1.529300416,-2.1364130976,-7.0442252971
9.60,-1.483524896,-2.0808439695,-7.1029503207
9.61,-1.438545472,-2.0332703994,-7.166040042
9.62,-1.394760192,-1.9980899442,-7.1902442747
9.63,-1.352965152,-1.9912937199,-7.1791341351
9.64,-1.322315456,-2.0096835033,-7.1640560885
9.65,-1.328286176,-2.0396668458,-7.1569138559
9.66,-1.353761248,-2.082842859,-7.1271545534
9.67,-1.376051936,-2.1296168733,-7.0767621345
9.68,-1.413866496,-2.1552026589,-7.0335119482
9.69,-1.478350272,-2.1528039915,-6.9958168317
9.70,-1.527310176,-2.1412104324,-6.9668511106
9.71,-1.565124736,-2.1392115429,-6.9474083663
9.72,-1.627618272,-2.1460077672,-6.9430436686
9.73,-1.695286432,-2.1572015484,-6.9581217152
9.74,-1.751013152,-2.1607995495,-6.9783580409
9.75,-1.798778912,-2.1592004379,-6.9938328782
9.76,-1.829826656,-2.1580011042,-7.0017686922
9.77,-1.833409088,-2.1592004379,-6.9791516223
9.78,-1.833409088,-2.15880066,-6.9172522731
9.79,-1.832612992,-2.1572015484,-6.868447017
9.80,-1.811914496,-2.146807323,-6.8545593425
9.81,-1.775692128,-2.1224208711,-6.8672566449
9.82,-1.720363456,-2.1124264236,-6.8966191567
9.83,-1.646724576,-2.122820649,-6.9410597151
9.84,-1.563134496,-2.1404108766,-7.0065301806
9.85,-1.473971744,-2.1655968843,-7.0648584135
9.86,-1.387993376,-2.2083731196,-7.1053310649
9.87,-1.344208096,-2.2539478002,-7.1481844605
