2022.05.23 11:02:00,,,
GOSHO,,,
T1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
5.04,-2.207874476,-2.5713954784,-7.9999719735
5.05,-2.2233335612,-2.5587285056,-8.0015328675
5.06,-2.243549288,-2.5322070313,-8.0023133145
5.07,-2.2530625712,-2.5116232005,-7.9898261625
5.08,-2.2621794676,-2.5021229709,-7.979290128
5.09,-2.2677288828,-2.5021229709,-7.975387893
5.10,-2.2490987032,-2.5072689286,-7.9781194575
5.11,-2.2479095428,-2.5120190434,-7.996459962
5.12,-2.2542517316,-2.5116232005,-8.016751584
5.13,-2.2364143256,-2.5084564573,-8.029238736
5.14,-2.2165949856,-2.5100398289,-8.034701865
5.15,-2.215802212,-2.5223109588,-8.0311898535
5.16,-2.2229371744,-2.5389363606,-8.0304094065
5.17,-2.2407745804,-2.5484365902,-8.020653819
5.18,-2.2459276088,-2.5516033334,-8.0148004665
5.19,-2.2372070992,-2.5428947896,-8.035482312
5.20,-2.2312612972,-2.5163733153,-8.06201751
5.21,-2.23958542,-2.4866850978,-8.083089579
5.22,-2.2530625712,-2.4914352126,-8.083870026
5.23,-2.2566300524,-2.5104356718,-8.0647490745
5.24,-2.2479095428,-2.5104356718,-8.0546032635
5.25,-2.2431529012,-2.5021229709,-8.037043206
5.26,-2.2399818068,-2.485893412,-8.001923091
5.27,-2.233639618,-2.4589760948,-7.962120294
5.28,-2.1983611928,-2.4372047353,-7.9414384485
5.29,-2.1531730976,-2.4201834906,-7.945730907
5.30,-2.1369212388,-2.4043497746,-7.9469015775
5.31,-2.1507947768,-2.3920786447,-7.941048225
5.32,-2.1575333524,-2.3904952731,-7.936365543
5.33,-2.1515875504,-2.4055373033,-7.9156836975
5.34,-2.1551550316,-2.4277045057,-7.8961725225
5.35,-2.1654610884,-2.4451215933,-7.8907093935
5.36,-2.1579297392,-2.4459132791,-7.9063183335
5.37,-2.152380324,-2.4411631643,-7.927780626
5.38,-2.1575333524,-2.4435382217,-7.9297317435
5.39,-2.1658574752,-2.4522467655,-7.9375362135
5.40,-2.1829021076,-2.4759973395,-7.955096271
5.41,-2.2126311176,-2.5041021854,-7.9695345405
5.42,-2.243549288,-2.5227068017,-7.976948787
5.43,-2.2740710716,-2.5361654603,-7.987094598
5.44,-2.2875482228,-2.5389363606,-8.005044879
5.45,-2.267332496,-2.5270610736,-8.037823653
5.46,-2.2391890332,-2.5143941008,-8.078406897
5.47,-2.2272974292,-2.4989562277,-8.102600754
5.48,-2.2249191084,-2.4946019558,-8.094015837
5.49,-2.2292793632,-2.5104356718,-8.0748948855
5.50,-2.243549288,-2.5310195026,-8.0702122035
5.51,-2.255440892,-2.5428947896,-8.076065556
5.52,-2.2689180432,-2.541311418,-8.0928451665
5.53,-2.2617830808,-2.5242901733,-8.10884433
5.54,-2.235621552,-2.5048938712,-8.126794611
5.55,-2.2150094384,-2.4965811703,-8.136940422
5.56,-2.2130275044,-2.4949977987,-8.130696846
5.57,-2.1963792588,-2.4831225117,-8.1388915395
5.58,-2.186073202,-2.4756014966,-8.1459155625
5.59,-2.1825057208,-2.4827266688,-8.13225774
5.60,-2.1825057208,-2.5037063425,-8.106502989
5.61,-2.1829021076,-2.5357696174,-8.0585054985
5.62,-2.1710105036,-2.5563534482,-8.012849349
5.63,-2.1634791544,-2.5543742337,-7.998020856
5.64,-2.1876587492,-2.5496241189,-7.99958175
5.65,-2.2126311176,-2.553186705,-8.0015328675
5.66,-2.221748014,-2.5381446748,-8.0101177845
5.67,-2.2320540708,-2.513602415,-8.0132395725
5.68,-2.2411709672,-2.5048938712,-8.021434266
5.69,-2.2419637408,-2.4981645419,-8.0405552175
5.70,-2.2328468444,-2.4752056537,-8.0819189085
5.71,-2.2181805328,-2.4498717081,-8.1271848345
5.72,-2.2043069948,-2.4558093516,-8.1466960095
5.73,-2.2106491836,-2.481934983,-8.13225774
5.74,-2.2348287784,-2.5025188138,-8.097918072
5.75,-2.2562336656,-2.5223109588,-8.074504662
5.76,-2.2669361092,-2.5563534482,-8.0585054985
5.77,-2.26931443,-2.5816873938,-8.0553837105
5.78,-2.2542517316,-2.5713954784,-8.0694317565
5.79,-2.2320540708,-2.5547700766,-8.0655295215
5.80,-2.2150094384,-2.5575409769,-8.0405552175
5.81,-2.2094600232,-2.5607077201,-8.024556054
5.82,-2.1975684192,-2.5397280464,-8.029238736
5.83,-2.188055136,-2.5183525298,-8.044067229
5.84,-2.1924153908,-2.5278527594,-8.047189017
5.85,-2.1987575796,-2.5436864754,-8.048749911
5.86,-2.213820278,-2.5460615328,-8.0483596875
5.87,-2.2169913724,-2.5349779316,-8.0460183465
5.88,-2.2031178344,-2.5246860162,-8.04640857
5.89,-2.1936045512,-2.5191442156,-8.048749911
5.90,-2.2031178344,-2.5199359014,-8.037823653
5.91,-2.184091268,-2.529436131,-8.003483985
5.92,-2.1519839372,-2.5381446748,-7.973826999
5.93,-2.1389031728,-2.521519273,-7.9820216925
5.94,-2.1282007292,-2.4831225117,-8.0046546555
5.95,-2.1056066816,-2.4451215933,-8.023775607
5.96,-2.0921295304,-2.4134541613,-8.053432593
5.97,-2.0945078512,-2.3976204453,-8.082309132
5.98,-2.1052102948,-2.4178084332,-8.09323539
5.99,-2.1194802196,-2.4585802519,-8.0842602495
6.00,-2.1432634276,-2.4791640827,-8.07762645
6.01,-2.1793346264,-2.4854975691,-8.0678708625
6.02,-2.211838344,-2.497768699,-8.0546032635
6.03,-2.2249191084,-2.5001437564,-8.05421304
6.04,-2.235621552,-2.4827266688,-8.0647490745
6.05,-2.2526661844,-2.462142838,-8.067480639
6.06,-2.275260232,-2.4613511522,-8.0577250515
6.07,-2.2839807416,-2.4609553093,-8.055773934
6.08,-2.2740710716,-2.4467049649,-8.0585054985
6.09,-2.2582155996,-2.442350693,-8.049530358
6.10,-2.2510806372,-2.4593719377,-8.036262759
6.11,-2.2483059296,-2.4676846386,-8.033140971
6.12,-2.2379998728,-2.4641220525,-8.0257267245
6.13,-2.2360179388,-2.4744139679,-7.9929479505
6.14,-2.24949509,-2.481934983,-7.9570473885
6.15,-2.2558372788,-2.4585802519,-7.949633142
6.16,-2.2562336656,-2.4229543909,-7.9554864945
6.17,-2.257422826,-2.4090998894,-7.950413589
6.18,-2.2546481184,-2.4158292187,-7.9305121905
6.19,-2.2368107124,-2.4364130495,-7.898904087
6.20,-2.2070817024,-2.4577885661,-7.8774417945
6.21,-2.1916226172,-2.4645178954,-7.859881737
6.22,-2.1769563056,-2.4510592368,-7.8571501725
6.23,-2.1599116732,-2.4229543909,-7.8922702875
6.24,-2.1607044468,-2.3932661734,-7.9429993425
6.25,-2.1729924376,-2.3754532429,-7.985533704
6.26,-2.178145466,-2.3663488562,-8.0288485125
6.27,-2.182109334,-2.3588278411,-8.074504662
6.28,-2.2011359004,-2.3707031281,-8.114307459
6.29,-2.2161985988,-2.4047456175,-8.1474764565
6.30,-2.2134238912,-2.4443299075,-8.1623049495
6.31,-2.2225407876,-2.4902476839,-8.133038187
6.32,-2.237603486,-2.5535825479,-8.0507010285
6.33,-2.2328468444,-2.6109797684,-7.9664127525
6.34,-2.2213516272,-2.6315635992,-7.920756603
6.35,-2.21976608,-2.6196883122,-7.9031965455
6.36,-2.2201624668,-2.5995003243,-7.9024160985
6.37,-2.2047033816,-2.5761455932,-7.90592811
6.38,-2.1829021076,-2.5464573757,-7.89812364
6.39,-2.1765599188,-2.5274569165,-7.880953806
6.40,-2.1884515228,-2.5234984875,-7.8688568775
6.41,-2.2003431268,-2.5143941008,-7.8790026885
6.42,-2.203910608,-2.49381027,-7.9180250385
6.43,-2.2134238912,-2.4625386809,-7.97616834
6.44,-2.2249191084,-2.4391839498,-8.0257267245
6.45,-2.2201624668,-2.4399756356,-8.051871699
6.46,-2.1971720324,-2.4538301371,-8.0639686275
6.47,-2.162289994,-2.4724347534,-8.058115275
6.48,-2.1392995596,-2.501727128,-8.022214713
6.49,-2.1274079556,-2.5365613032,-7.9843630335
6.50,-2.1044175212,-2.545269847,-7.9835825865
6.51,-2.0802379264,-2.5306236597,-8.016751584
6.52,-2.0762740584,-2.517560844,-8.0483596875
6.53,-2.09094037,-2.5005395993,-8.0686513095
6.54,-2.1143271912,-2.4791640827,-8.094015837
6.55,-2.1349393048,-2.4763931824,-8.103381201
6.56,-2.1690285696,-2.5052897141,-8.086211367
6.57,-2.2360179388,-2.5365613032,-8.05421304
6.58,-2.3085567232,-2.5480407473,-8.0272876185
6.59,-2.3676183564,-2.561103563,-7.996459962
6.60,-2.4064642628,-2.5816873938,-7.966802976
6.61,-2.4270763764,-2.5840624512,-7.951194036
6.62,-2.4195450272,-2.5725830071,-7.9539256005
6.63,-2.3878340832,-2.5559576053,-7.969924764
6.64,-2.3477990164,-2.5203317443,-8.0077764435
6.65,-2.3101422704,-2.4601636235,-8.0624077335
6.66,-2.2724855244,-2.406724832,-8.0983082955
6.67,-2.23958542,-2.3984121311,-8.0912842725
6.68,-2.2031178344,-2.4281003486,-8.072163321
6.69,-2.1757671452,-2.458184409,-8.0772362265
6.70,-2.1591188996,-2.4771848682,-8.103381201
6.71,-2.1488128428,-2.4874767836,-8.1201608115
6.72,-2.1571369656,-2.4835183546,-8.120551035
6.73,-2.1714068904,-2.4771848682,-8.110405224
6.74,-2.1777490792,-2.4894559981,-8.0873820375
6.75,-2.1844876548,-2.505685557,-8.0616272865
6.76,-2.1813165604,-2.4973728561,-8.062797957
6.77,-2.1725960508,-2.4748098108,-8.0842602495
6.78,-2.168235796,-2.4680804815,-8.097137625
6.79,-2.1729924376,-2.4748098108,-8.104161648
6.80,-2.186073202,-2.4910393697,-8.103381201
6.81,-2.2114419572,-2.5068730857,-8.0936256135
6.82,-2.2518734108,-2.5219151159,-8.075285109
6.83,-2.2927012512,-2.5527908621,-8.044067229
6.84,-2.2958723456,-2.5812915509,-8.009727561
6.85,-2.2740710716,-2.5820832367,-7.9984110795
6.86,-2.2546481184,-2.5749580645,-7.993338174
6.87,-2.2324504576,-2.5820832367,-8.004264432
6.88,-2.2205588536,-2.5923751521,-8.0319703005
6.89,-2.2181805328,-2.5785206506,-8.053432593
6.90,-2.2253154952,-2.5587285056,-8.0546032635
6.91,-2.2490987032,-2.5567492911,-8.019873372
6.92,-2.2764493924,-2.5543742337,-7.9695345405
6.93,-2.2839807416,-2.5472490615,-7.945730907
6.94,-2.25940476,-2.5444781612,-7.9547060475
6.95,-2.2233335612,-2.5464573757,-7.9757781165
6.96,-2.1963792588,-2.5361654603,-7.9812412455
6.97,-2.1777490792,-2.5227068017,-7.9648518585
6.98,-2.1519839372,-2.5274569165,-7.958218059
6.99,-2.1321645972,-2.5349779316,-7.9687540935
7.00,-2.144452588,-2.5298319739,-7.9890457155
7.01,-2.1745779848,-2.5234984875,-8.00738622
7.02,-2.1832984944,-2.525477702,-8.019873372
7.03,-2.19003707,-2.5250818591,-8.037823653
7.04,-2.203910608,-2.5298319739,-8.05421304
7.05,-2.2110455704,-2.5476449044,-8.0702122035
7.06,-2.2102527968,-2.5575409769,-8.089333155
7.07,-2.2213516272,-2.5599160343,-8.1006496365
7.08,-2.2379998728,-2.5670412065,-8.1084541065
7.09,-2.2344323916,-2.5706037926,-8.117429247
7.10,-2.2245227216,-2.5468532186,-8.1295261755
7.11,-2.2185769196,-2.4981645419,-8.133818634
7.12,-2.2054961552,-2.4708513818,-8.1166488
7.13,-2.1789382396,-2.4708513818,-8.0928451665
7.14,-2.148416456,-2.4807474543,-8.065139298
7.15,-2.1254260216,-2.489851841,-8.047969464
7.16,-2.118687446,-2.4870809407,-8.0475792405
7.17,-2.1321645972,-2.4716430676,-8.050310805
7.18,-2.1666502488,-2.458184409,-8.034701865
7.19,-2.2066853156,-2.4494758652,-8.011288455
7.20,-2.2403781936,-2.4376005782,-7.9999719735
7.21,-2.2728819112,-2.4328504634,-7.996459962
7.22,-2.2816024208,-2.4482883365,-8.0007524205
7.23,-2.2645577884,-2.4771848682,-8.023775607
7.24,-2.2443420616,-2.4993520706,-8.0561641575
7.25,-2.2280902028,-2.497768699,-8.0842602495
7.26,-2.2181805328,-2.4894559981,-8.1068932125
7.27,-2.2106491836,-2.4799557685,-8.1170390235
7.28,-2.207874476,-2.4759973395,-8.1076736595
7.29,-2.2047033816,-2.4886643123,-8.097918072
7.30,-2.1908298436,-2.4930185842,-8.111185671
7.31,-2.1670466356,-2.4649137383,-8.1388915395
7.32,-2.1571369656,-2.4221627051,-8.156451597
7.33,-2.1638755412,-2.3952453879,-8.1552809265
7.34,-2.1698213432,-2.3900994302,-8.14786668
7.35,-2.1924153908,-2.4071206749,-8.13225774
7.36,-2.2062889288,-2.4399756356,-8.107283436
7.37,-2.20985641,-2.4645178954,-8.071382874
7.38,-2.215802212,-2.474018125,-8.0202635955
7.39,-2.2185769196,-2.5001437564,-7.954315824
7.40,-2.2146130516,-2.5500199618,-7.8938311815
7.41,-2.2308649104,-2.5816873938,-7.868466654
7.42,-2.2471167692,-2.5864375086,-7.8790026885
7.43,-2.2372070992,-2.576937279,-7.905147663
7.44,-2.2261082688,-2.553186705,-7.938706884
7.45,-2.2185769196,-2.5187483727,-7.9605594
7.46,-2.2142166648,-2.505685557,-7.946511354
7.47,-2.2130275044,-2.5179566869,-7.9297317435
7.48,-2.2181805328,-2.5286444452,-7.9437797895
7.49,-2.2110455704,-2.5274569165,-7.9757781165
7.50,-2.1884515228,-2.5179566869,-8.016751584
7.51,-2.168235796,-2.5001437564,-8.044067229
7.52,-2.1591188996,-2.4890601552,-8.049530358
7.53,-2.1587225128,-2.4902476839,-8.03079963
7.54,-2.1618936072,-2.4878726265,-8.00738622
7.55,-2.1785418528,-2.4843100404,-7.998801303
7.56,-2.1908298436,-2.4874767836,-8.0015328675
7.57,-2.201928674,-2.4815391401,-8.0124591255
7.58,-2.21976608,-2.4577885661,-8.028458289
7.59,-2.235621552,-2.434433835,-8.029238736
7.60,-2.241567354,-2.4241419196,-8.024556054
7.61,-2.2590083732,-2.4257252912,-8.021434266
7.62,-2.2677288828,-2.4372047353,-8.023775607
7.63,-2.2665397224,-2.4633303667,-8.022214713
7.64,-2.26931443,-2.5025188138,-8.005825326
7.65,-2.2780349396,-2.5306236597,-7.9874848215
7.66,-2.2617830808,-2.5231026446,-7.99177728
7.67,-2.2344323916,-2.4894559981,-8.0288485125
7.68,-2.2209552404,-2.4657054241,-8.07762645
7.69,-2.2110455704,-2.4601636235,-8.1166488
7.70,-2.2142166648,-2.4649137383,-8.131477293
7.71,-2.237603486,-2.4748098108,-8.1146976825
7.72,-2.2578192128,-2.4874767836,-8.0748948855
7.73,-2.2637650148,-2.5021229709,-8.0467987935
7.74,-2.255440892,-2.517560844,-8.037043206
7.75,-2.2364143256,-2.5262693878,-8.026897395
7.76,-2.2233335612,-2.5345820887,-8.0155809135
7.77,-2.205892542,-2.5424989467,-8.019092925
7.78,-2.1789382396,-2.5468532186,-8.034701865
7.79,-2.166253862,-2.5484365902,-8.0475792405
7.80,-2.195982872,-2.5488324331,-8.0460183465
7.81,-2.2463239956,-2.5682287352,-8.014410243
7.82,-2.2736746848,-2.6034587533,-7.9820216925
7.83,-2.2776385528,-2.6256259557,-7.9640714115
7.84,-2.2792241,-2.6359178711,-7.944170013
7.85,-2.2796204868,-2.6272093273,-7.9351948725
7.86,-2.2716927508,-2.5915834663,-7.9437797895
7.87,-2.2498914768,-2.5504158047,-7.9414384485
7.88,-2.2288829764,-2.5381446748,-7.918415262
7.89,-2.221748014,-2.5421031038,-7.9024160985
7.90,-2.2241263348,-2.5318111884,-7.917634815
7.91,-2.2304685236,-2.5159774724,-7.954315824
7.92,-2.2387926464,-2.4953936416,-7.9937283975
7.93,-2.2411709672,-2.4498717081,-8.0296289595
7.94,-2.2165949856,-2.3920786447,-8.054993487
7.95,-2.1737852112,-2.3580361553,-8.078406897
7.96,-2.148416456,-2.3623904272,-8.106502989
7.97,-2.1515875504,-2.3809950435,-8.1225021525
7.98,-2.1614972204,-2.3928703305,-8.1232825995
7.99,-2.172199664,-2.410683261,-8.1342088575
8.00,-2.1872623624,-2.4443299075,-8.161134279
8.01,-2.203910608,-2.4696638531,-8.1771334425
8.02,-2.231657684,-2.4847058833,-8.162695173
8.03,-2.263368628,-2.4993520706,-8.1162585765
8.04,-2.2816024208,-2.513602415,-8.0452378995
8.05,-2.2859626756,-2.517560844,-7.9664127525
8.06,-2.285169902,-2.5005395993,-7.9250490615
8.07,-2.2748638452,-2.4649137383,-7.92934152
8.08,-2.243549288,-2.4217668622,-7.9570473885
8.09,-2.2015322872,-2.3932661734,-7.99177728
8.10,-2.1559478052,-2.3912869589,-8.008947114
8.11,-2.1297862764,-2.3976204453,-8.0030937615
8.12,-2.1190838328,-2.4039539317,-7.9976306325
8.13,-2.1139308044,-2.4241419196,-8.000362197
8.14,-2.1099669364,-2.4577885661,-8.0038742085
8.15,-2.1095705496,-2.481934983,-8.0108982315
8.16,-2.1111560968,-2.4922268984,-8.0241658305
8.17,-2.116705512,-2.5076647715,-8.040945441
8.18,-2.1353356916,-2.5389363606,-8.053432593
8.19,-2.1591188996,-2.5686245781,-8.052652146
8.20,-2.1658574752,-2.5852499799,-8.043286782
8.21,-2.1611008336,-2.584854137,-8.049530358
8.22,-2.1817129472,-2.5793123364,-8.0538228165
8.23,-2.2122347308,-2.5654578349,-8.0475792405
8.24,-2.233639618,-2.5397280464,-8.054993487
8.25,-2.2490987032,-2.5033104996,-8.083870026
8.26,-2.2661433356,-2.4728305963,-8.106502989
8.27,-2.287151836,-2.4562051945,-8.1115758945
8.28,-2.3252049688,-2.4566010374,-8.0975278485
8.29,-2.3533484316,-2.474018125,-8.0709926505
8.30,-2.352555658,-2.5088523002,-8.0444574525
8.31,-2.3244121952,-2.549228276,-8.0093373375
8.32,-2.2780349396,-2.5583326627,-7.987094598
8.33,-2.2344323916,-2.5266652307,-7.973046552
8.34,-2.2007395136,-2.4799557685,-7.9500233655
8.35,-2.1876587492,-2.442350693,-7.919976156
8.36,-2.2066853156,-2.4197876477,-7.90592811
8.37,-2.22967575,-2.4094957323,-7.9156836975
8.38,-2.2463239956,-2.41464169,-7.9211468265
8.39,-2.2601975336,-2.4241419196,-7.9188054855
8.40,-2.2776385528,-2.434433835,-7.9234881675
8.41,-2.2958723456,-2.4376005782,-7.9429993425
8.42,-2.312916978,-2.4292878773,-7.962900741
8.43,-2.32877245,-2.4213710193,-7.9788999045
8.44,-2.3303579972,-2.4249336054,-7.9999719735
8.45,-2.3045928552,-2.4439340646,-8.026897395
8.46,-2.2645577884,-2.4815391401,-8.044067229
8.47,-2.2241263348,-2.5041021854,-8.0514814755
8.48,-2.1943973248,-2.4981645419,-8.063578404
8.49,-2.1856768152,-2.5001437564,-8.060456616
8.50,-2.1836948812,-2.5068730857,-8.044847676
8.51,-2.1832984944,-2.5044980283,-8.036262759
8.52,-2.186073202,-2.5151857866,-8.0311898535
8.53,-2.1987575796,-2.545269847,-8.0179222545
8.54,-2.23958542,-2.5781248077,-7.998020856
8.55,-2.2839807416,-2.5907917805,-7.9937283975
8.56,-2.2962687324,-2.5947502095,-8.004264432
8.57,-2.2923048644,-2.6038545962,-8.018312478
8.58,-2.303007308,-2.6082088681,-8.039384547
8.59,-2.3041964684,-2.6066254965,-8.065919745
8.60,-2.2978542796,-2.6173132548,-8.067480639
8.61,-2.306971176,-2.6303760705,-8.041725888
8.62,-2.3073675628,-2.6260217986,-8.01519069
8.63,-2.2946831852,-2.6109797684,-7.9906066095
8.64,-2.2847735152,-2.5892084089,-7.9605594
8.65,-2.2804132604,-2.5472490615,-7.9461211305
8.66,-2.2705035904,-2.4878726265,-7.9656323055
8.67,-2.2522697976,-2.4328504634,-7.994118621
8.68,-2.2372070992,-2.4071206749,-8.01519069
8.69,-2.2328468444,-2.4217668622,-8.0132395725
8.70,-2.2308649104,-2.4649137383,-8.0085568905
8.71,-2.2348287784,-2.5092481431,-8.0124591255
8.72,-2.233639618,-2.5377488319,-8.0171418075
8.73,-2.2134238912,-2.5393322035,-8.0218244895
8.74,-2.1947937116,-2.5203317443,-8.0288485125
8.75,-2.2023250608,-2.5052897141,-8.0288485125
8.76,-2.213820278,-2.5029146567,-8.0265071715
8.77,-2.2146130516,-2.5033104996,-8.0210440425
8.78,-2.2106491836,-2.5167691582,-8.0062155495
8.79,-2.1912262304,-2.5484365902,-7.9945088445
8.80,-2.1551550316,-2.5804998651,-7.9867043745
8.81,-2.1297862764,-2.5979169527,-7.980851022
8.82,-2.1119488704,-2.6117714542,-7.969144317
8.83,-2.0992644928,-2.6232508983,-7.9437797895
8.84,-2.102831974,-2.6303760705,-7.909830345
8.85,-2.0964897852,-2.620479998,-7.895782299
8.86,-2.083012634,-2.5896042518,-7.9141228035
8.87,-2.0905439832,-2.5468532186,-7.955096271
8.88,-2.0933186908,-2.4949977987,-7.9913870565
8.89,-2.0885620492,-2.4585802519,-8.0085568905
8.90,-2.1159127384,-2.466101267,-7.9976306325
8.91,-2.1519839372,-2.4997479135,-7.9609496235
8.92,-2.1658574752,-2.5167691582,-7.930121967
8.93,-2.1955864852,-2.5100398289,-7.92153705
8.94,-2.2348287784,-2.4894559981,-7.931682861
8.95,-2.2526661844,-2.4645178954,-7.9617300705
8.96,-2.2447384484,-2.4415590072,-7.9968501855
8.97,-2.2241263348,-2.4162250616,-8.0343116415
8.98,-2.2094600232,-2.3984121311,-8.0686513095
8.99,-2.1975684192,-2.3952453879,-8.0772362265
9.00,-2.17021773,-2.4003913456,-8.0616272865
9.01,-2.1551550316,-2.4118707897,-8.036262759
9.02,-2.1614972204,-2.4312670918,-8.010508008
9.03,-2.1777490792,-2.4257252912,-8.0007524205
9.04,-2.2015322872,-2.3904952731,-8.0023133145
9.05,-2.2209552404,-2.3517026689,-7.992557727
9.06,-2.2368107124,-2.3216186085,-7.9601691765
9.07,-2.2490987032,-2.2931179197,-7.9227077205
9.08,-2.2502878636,-2.2665964454,-7.912171686
9.09,-2.2205588536,-2.2535336297,-7.9289512965
9.10,-2.1876587492,-2.2448250859,-7.958998506
9.11,-2.1753707584,-2.2222620406,-7.9835825865
9.12,-2.1587225128,-2.2028657385,-7.988655492
9.13,-2.1460381352,-2.2115742823,-7.975387893
9.14,-2.1666502488,-2.2582837445,-7.9422188955
9.15,-2.2205588536,-2.3180560224,-7.924658838
9.16,-2.2756566188,-2.3604112127,-7.9508038125
9.17,-2.3172772328,-2.3881202157,-7.9929479505
9.18,-2.3299616104,-2.4083082036,-8.034701865
9.19,-2.3398712804,-2.410683261,-8.058895722
9.20,-2.3561231392,-2.390891116,-8.0741144385
9.21,-2.3509701108,-2.3722864997,-8.072943768
9.22,-2.3216374876,-2.371098971,-8.047189017
9.23,-2.3026109212,-2.3754532429,-8.011288455
9.24,-2.2855662888,-2.3893077444,-7.9671931995
9.25,-2.2364143256,-2.4051414604,-7.9351948725
9.26,-2.184091268,-2.4245377625,-7.927780626
9.27,-2.15039839,-2.4431423788,-7.951194036
9.28,-2.1400923332,-2.4573927232,-7.9773390105
9.29,-2.1480200692,-2.4585802519,-7.980070575
9.30,-2.1555514184,-2.4605594664,-7.969144317
9.31,-2.1555514184,-2.4827266688,-7.9757781165
9.32,-2.1527767108,-2.5139982579,-7.996459962
9.33,-2.136524852,-2.5397280464,-8.0171418075
9.34,-2.1210657668,-2.5678328923,-8.035482312
9.35,-2.1270115688,-2.6082088681,-8.049530358
9.36,-2.162289994,-2.6604601309,-8.0717730975
9.37,-2.207874476,-2.6897525055,-8.102600754
9.38,-2.2403781936,-2.6727312608,-8.1404524335
9.39,-2.2526661844,-2.6493765297,-8.177523666
9.40,-2.2506842504,-2.656105859,-8.1919619355
9.41,-2.231657684,-2.6683769889,-8.1974250645
9.42,-2.2134238912,-2.667981146,-8.2247407095
9.43,-2.2209552404,-2.6762938469,-8.245422555
9.44,-2.2447384484,-2.7083571218,-8.2255211565
9.45,-2.2586119864,-2.7534832124,-8.1794747835
9.46,-2.2431529012,-2.7859423302,-8.150988468
9.47,-2.2066853156,-2.7926716595,-8.1334284105
9.48,-2.1706141168,-2.7784213151,-8.10884433
9.49,-2.1440562012,-2.7586291701,-8.076846003
9.50,-2.1135344176,-2.7530873695,-8.032360524
9.51,-2.0845981812,-2.7657543423,-7.9734367755
9.52,-2.0766704452,-2.7796088438,-7.919195709
9.53,-2.0901475964,-2.7633792849,-7.905147663
9.54,-2.1115524836,-2.7119197079,-7.930121967
9.55,-2.1377140124,-2.6450222578,-7.9562669415
9.56,-2.1674430224,-2.5753539074,-7.96836387
9.57,-2.201928674,-2.5076647715,-7.9921675035
9.58,-2.2352251652,-2.4451215933,-8.040945441
9.59,-2.2582155996,-2.3881202157,-8.0780166735
9.60,-2.2550445052,-2.3374523245,-8.1100150005
9.61,-2.2229371744,-2.2990555632,-8.1552809265
9.62,-2.1686321828,-2.2749091463,-8.192352159
9.63,-2.0976789456,-2.2582837445,-8.2106926635
9.64,-2.0326715104,-2.2491793578,-8.2083513225
9.65,-2.0029425004,-2.2468043004,-8.193913053
9.66,-2.0100774628,-2.2677839741,-8.173621431
9.67,-2.0409956332,-2.315680965,-8.144744892
9.68,-2.0861837284,-2.359223684,-8.096357178
9.69,-2.1321645972,-2.3813908864,-8.045628123
9.70,-2.158326126,-2.390891116,-7.99958175
9.71,-2.1575333524,-2.3916828018,-7.962900741
9.72,-2.1634791544,-2.3972246024,-7.9422188955
9.73,-2.186073202,-2.4269128199,-7.9234881675
9.74,-2.2288829764,-2.4597677806,-7.9008552045
9.75,-2.2895301568,-2.4534342942,-7.8969529695
9.76,-2.3660328092,-2.394849545,-7.9203663795
