2011.02.17 13:56:52,,,
MIHARU,,,
T1,,,
,N102W,N12W,
37.94,14,11,-95
37.95,14,16,-80
37.96,21,21,-65
37.97,16,18,-69
37.98,4,11,-76
37.99,9,10,-82
38.00,17,16,-89
38.01,19,12,-90
38.02,15,4,-81
38.03,8,12,-72
38.04,10,17,-77
38.05,17,12,-89
38.06,24,15,-87
38.07,22,16,-75
38.08,4,18,-87
38.09,-1,21,-98
38.10,10,14,-93
38.11,11,10,-79
38.12,12,12,-71
38.13,18,16,-85
38.14,21,10,-95
38.15,20,10,-79
38.16,14,17,-76
38.17,14,13,-87
38.18,17,14,-96
38.19,16,14,-89
38.20,12,8,-87
38.21,10,4,-91
38.22,14,0,-91
38.23,19,4,-90
38.24,15,16,-73
38.25,13,18,-62
38.26,21,10,-87
38.27,18,11,-97
38.28,7,19,-85
38.29,5,13,-88
38.30,5,4,-93
38.31,2,11,-80
38.32,8,12,-59
38.33,13,3,-73
38.34,5,3,-93
38.35,3,8,-79
38.36,17,10,-78
38.37,25,7,-96
38.38,22,6,-96
38.39,14,5,-88
38.40,11,13,-94
38.41,13,17,-90
38.42,17,8,-87
38.43,13,6,-83
38.44,19,13,-78
38.45,17,15,-86
38.46,8,7,-93
38.47,18,10,-88
38.48,23,18,-82
38.49,12,19,-78
38.50,10,15,-88
38.51,17,9,-95
38.52,16,6,-94
38.53,12,8,-93
38.54,7,12,-85
38.55,5,10,-86
38.56,7,11,-89
38.57,7,13,-82
38.58,15,15,-75
38.59,23,10,-76
38.60,18,0,-78
38.61,13,8,-79
38.62,27,17,-85
38.63,25,9,-90
38.64,15,2,-86
38.65,19,10,-80
38.66,21,13,-91
38.67,12,8,-96
38.68,11,15,-89
38.69,13,18,-71
38.70,11,8,-66
38.71,12,7,-84
38.72,13,8,-90
38.73,9,4,-78
38.74,7,6,-72
38.75,16,11,-87
38.76,19,7,-88
38.77,15,7,-80
38.78,15,16,-79
38.79,15,13,-73
38.80,13,3,-74
38.81,14,11,-82
38.82,14,17,-78
38.83,14,17,-84
38.84,7,11,-94
38.85,11,9,-82
38.86,23,11,-76
38.87,11,15,-96
38.88,4,15,-104
38.89,12,19,-94
38.90,18,14,-89
38.91,26,10,-80
38.92,27,16,-78
38.93,11,14,-89
38.94,5,10,-96
38.95,7,15,-91
38.96,11,20,-78
38.97,15,15,-72
38.98,16,10,-89
38.99,5,10,-91
39.00,8,10,-80
39.01,12,15,-80
39.02,13,15,-77
39.03,14,16,-72
39.04,9,19,-81
39.05,19,13,-77
39.06,28,10,-72
39.07,19,23,-77
39.08,8,28,-73
39.09,3,22,-67
39.10,3,14,-71
39.11,3,8,-77
39.12,11,8,-81
39.13,12,8,-89
39.14,8,11,-100
39.15,6,18,-95
39.16,4,17,-79
39.17,17,13,-83
39.18,33,23,-94
39.19,27,22,-88
39.20,15,15,-79
39.21,17,13,-80
39.22,18,11,-93
39.23,20,16,-100
39.24,21,17,-89
39.25,21,6,-83
39.26,18,7,-92
39.27,10,13,-92
39.28,7,14,-80
39.29,6,12,-91
39.30,10,13,-91
39.31,20,12,-74
39.32,21,15,-73
39.33,14,16,-81
39.34,9,13,-82
39.35,11,12,-86
39.36,8,11,-88
39.37,8,13,-86
39.38,16,11,-85
39.39,15,9,-87
39.40,13,11,-81
39.41,13,13,-69
39.42,10,15,-67
39.43,11,18,-83
39.44,8,17,-96
39.45,5,14,-79
39.46,13,14,-74
39.47,19,15,-89
39.48,16,14,-87
39.49,17,14,-74
39.50,15,5,-68
39.51,5,8,-80
39.52,3,18,-96
39.53,16,20,-89
39.54,22,11,-74
39.55,6,3,-79
39.56,4,9,-90
39.57,13,15,-84
39.58,14,10,-80
39.59,18,9,-88
39.60,18,12,-89
39.61,13,6,-82
39.62,13,15,-80
39.63,9,25,-87
39.64,1,17,-80
39.65,11,7,-73
39.66,20,3,-81
39.67,15,10,-89
39.68,13,12,-84
39.69,19,5,-73
39.70,13,10,-74
39.71,8,20,-76
39.72,24,22,-77
39.73,16,17,-81
39.74,8,14,-82
39.75,16,13,-74
39.76,15,18,-77
39.77,17,22,-88
39.78,15,19,-88
39.79,8,9,-80
39.80,10,5,-77
39.81,14,11,-81
39.82,19,14,-82
39.83,17,8,-80
39.84,14,5,-83
39.85,13,10,-93
39.86,8,15,-83
39.87,10,21,-71
39.88,10,16,-86
39.89,8,10,-92
39.90,14,14,-92
39.91,18,11,-84
39.92,20,3,-71
39.93,14,16,-78
39.94,10,29,-92
39.95,10,24,-88
39.96,7,16,-74
39.97,14,17,-71
39.98,22,19,-82
39.99,15,10,-90
40.00,15,6,-81
40.01,18,12,-78
40.02,15,12,-89
40.03,13,14,-87
40.04,9,18,-90
40.05,10,8,-83
40.06,16,7,-71
40.07,14,17,-84
40.08,21,20,-92
40.09,23,15,-83
40.10,14,12,-84
40.11,17,14,-78
40.12,12,11,-70
40.13,7,10,-79
40.14,12,15,-82
40.15,14,10,-78
40.16,10,5,-79
40.17,13,9,-75
40.18,8,9,-78
40.19,6,11,-75
40.20,12,22,-82
40.21,4,16,-89
40.22,-2,10,-95
40.23,4,11,-89
40.24,13,7,-79
40.25,18,8,-81
40.26,17,11,-81
40.27,14,15,-72
40.28,11,16,-85
40.29,9,14,-99
40.30,12,15,-87
40.31,20,20,-76
40.32,22,20,-71
40.33,21,15,-68
40.34,14,14,-75
40.35,8,18,-78
40.36,13,14,-77
40.37,16,4,-85
40.38,19,10,-94
40.39,17,20,-92
40.40,13,18,-82
40.41,16,13,-70
40.42,15,10,-75
40.43,7,7,-82
40.44,7,8,-70
40.45,7,14,-62
40.46,15,14,-77
40.47,23,10,-86
40.48,21,12,-76
40.49,12,11,-69
40.50,8,15,-75
40.51,7,23,-91
40.52,9,20,-93
40.53,14,15,-74
40.54,15,9,-63
40.55,9,15,-85
40.56,3,26,-99
40.57,8,18,-92
40.58,14,4,-84
40.59,8,0,-82
40.60,6,13,-82
40.61,13,19,-74
40.62,15,14,-71
40.63,11,15,-78
40.64,7,8,-91
40.65,2,-2,-92
40.66,4,3,-93
40.67,15,15,-92
40.68,28,20,-85
40.69,29,20,-76
40.70,16,18,-79
40.71,8,10,-85
40.72,8,4,-86
40.73,15,9,-83
40.74,17,10,-96
40.75,7,9,-95
40.76,11,11,-72
40.77,16,13,-61
40.78,11,11,-73
40.79,8,10,-79
40.80,13,7,-90
40.81,8,12,-96
40.82,7,14,-86
40.83,16,15,-77
40.84,17,17,-78
40.85,14,11,-86
40.86,7,8,-85
40.87,5,13,-81
40.88,15,10,-78
40.89,20,6,-83
40.90,23,15,-87
40.91,24,14,-80
40.92,14,11,-76
40.93,9,22,-85
40.94,7,22,-95
40.95,8,9,-88
40.96,7,10,-74
40.97,3,6,-75
40.98,7,-2,-86
40.99,16,6,-77
41.00,19,22,-80
