2011.02.07 16:47:38,,,
MIHARU,,,
T1,,,
,N102W,N12W,
37.50,144,18,-50
37.51,133,30,-43
37.52,129,18,-37
37.53,129,-4,-44
37.54,138,-8,-56
37.55,126,9,-47
37.56,109,32,-33
37.57,116,25,-39
37.58,142,8,-70
37.59,154,3,-59
37.60,135,20,-33
37.61,116,39,-51
37.62,117,19,-61
37.63,121,-10,-40
37.64,143,-3,-44
37.65,149,23,-62
37.66,128,35,-57
37.67,120,36,-42
37.68,122,19,-34
37.69,139,-3,-39
37.70,162,6,-40
37.71,159,19,-43
37.72,135,20,-40
37.73,118,27,-38
37.74,129,25,-35
37.75,146,9,-55
37.76,141,9,-69
37.77,121,18,-32
37.78,116,9,-30
37.79,125,-2,-69
37.80,139,-5,-69
37.81,142,12,-40
37.82,137,33,-36
37.83,137,32,-49
37.84,128,12,-55
37.85,121,-11,-45
37.86,132,-6,-43
37.87,131,20,-51
37.88,119,33,-50
37.89,110,44,-51
37.90,109,25,-66
37.91,127,-9,-64
37.92,142,-12,-33
37.93,125,8,-28
37.94,123,36,-47
37.95,137,34,-42
37.96,134,21,-43
37.97,125,16,-48
37.98,137,5,-47
37.99,147,-1,-54
38.00,144,0,-44
38.01,132,9,-42
38.02,117,15,-44
38.03,102,12,-44
38.04,102,24,-52
38.05,128,36,-44
38.06,136,27,-34
38.07,133,14,-37
38.08,137,15,-46
38.09,143,23,-40
38.10,142,26,-45
38.11,147,24,-58
38.12,147,14,-40
38.13,122,13,-34
38.14,113,13,-47
38.15,110,12,-42
38.16,108,8,-36
38.17,137,-3,-43
38.18,152,17,-44
38.19,129,40,-49
38.20,103,37,-57
38.21,117,20,-45
38.22,141,0,-33
38.23,144,-4,-38
38.24,138,9,-41
38.25,138,31,-42
38.26,144,41,-45
38.27,137,17,-46
38.28,125,-4,-48
38.29,119,7,-41
38.30,115,19,-28
38.31,122,5,-37
38.32,132,-2,-47
38.33,133,11,-36
38.34,148,23,-49
38.35,147,38,-47
38.36,122,29,-39
38.37,111,-1,-43
38.38,122,-11,-33
38.39,138,6,-37
38.40,137,20,-40
38.41,122,25,-46
38.42,126,33,-53
38.43,143,12,-42
38.44,143,-2,-54
38.45,134,18,-47
38.46,137,36,-27
38.47,139,22,-29
38.48,131,13,-32
38.49,120,13,-39
38.50,125,2,-36
38.51,127,1,-40
38.52,133,18,-55
38.53,130,12,-47
38.54,126,7,-37
38.55,141,21,-34
38.56,143,33,-42
38.57,142,23,-50
38.58,151,6,-53
38.59,137,7,-52
38.60,106,12,-50
38.61,105,23,-51
38.62,129,21,-30
38.63,132,4,-20
38.64,121,2,-40
38.65,121,14,-40
38.66,130,17,-42
38.67,156,7,-44
38.68,165,-10,-27
38.69,140,-5,-28
38.70,122,19,-31
38.71,122,40,-54
38.72,118,41,-68
38.73,113,17,-43
38.74,119,15,-30
38.75,123,21,-39
38.76,122,8,-52
38.77,142,10,-43
38.78,152,20,-37
38.79,149,17,-41
38.80,140,8,-35
38.81,139,6,-38
38.82,145,16,-53
38.83,129,14,-44
38.84,108,8,-42
38.85,111,12,-43
38.86,124,11,-39
38.87,143,7,-52
38.88,144,13,-50
38.89,142,24,-47
38.90,133,34,-53
38.91,121,29,-51
38.92,129,12,-51
38.93,151,1,-48
38.94,158,1,-55
38.95,127,4,-60
38.96,94,11,-53
38.97,107,28,-49
38.98,142,26,-53
38.99,167,7,-52
39.00,154,1,-33
39.01,121,13,-23
39.02,114,26,-30
39.03,119,13,-41
39.04,120,3,-45
39.05,135,10,-40
39.06,133,24,-42
39.07,120,20,-41
39.08,105,20,-36
39.09,106,26,-43
39.10,134,9,-41
39.11,148,8,-43
39.12,152,22,-44
39.13,141,20,-32
39.14,111,26,-42
39.15,108,24,-41
39.16,114,13,-40
39.17,115,15,-47
39.18,135,9,-35
39.19,143,-8,-30
39.20,114,2,-37
39.21,105,31,-34
39.22,128,44,-52
39.23,144,22,-57
39.24,138,1,-43
39.25,133,17,-35
39.26,138,33,-36
39.27,132,21,-39
39.28,121,-3,-34
39.29,129,7,-39
39.30,134,35,-49
39.31,120,29,-45
39.32,115,7,-41
39.33,129,12,-43
39.34,134,21,-49
39.35,128,14,-54
39.36,134,10,-44
39.37,139,9,-37
39.38,129,-1,-36
39.39,128,1,-39
39.40,129,15,-47
39.41,127,26,-50
39.42,124,30,-54
39.43,122,24,-48
39.44,119,11,-39
39.45,127,0,-46
39.46,137,-4,-44
39.47,139,13,-34
39.48,130,25,-41
39.49,126,31,-50
39.50,119,31,-41
39.51,113,18,-38
39.52,136,9,-43
39.53,154,13,-33
39.54,138,29,-42
39.55,113,14,-47
39.56,107,-7,-40
39.57,133,13,-44
39.58,156,31,-44
39.59,149,39,-36
39.60,130,42,-31
39.61,114,14,-38
39.62,120,-14,-53
39.63,143,-3,-49
39.64,143,16,-49
39.65,129,17,-45
39.66,116,14,-39
39.67,128,14,-54
39.68,133,21,-58
39.69,122,27,-43
39.70,128,22,-35
39.71,143,4,-47
39.72,141,8,-53
39.73,124,30,-46
39.74,104,33,-47
39.75,111,28,-51
39.76,133,17,-37
39.77,155,-1,-30
39.78,154,-1,-45
39.79,128,15,-44
39.80,111,16,-35
39.81,119,6,-42
39.82,146,15,-61
39.83,153,22,-58
39.84,128,8,-41
39.85,113,13,-33
39.86,115,28,-39
39.87,115,13,-51
39.88,124,-3,-45
39.89,133,11,-45
39.90,131,27,-43
39.91,127,10,-41
39.92,128,-2,-45
39.93,135,13,-34
39.94,141,27,-37
39.95,146,24,-54
39.96,133,8,-57
39.97,120,4,-45
39.98,124,6,-32
39.99,117,13,-48
40.00,118,26,-61
40.01,140,27,-34
40.02,134,14,-30
40.03,114,12,-52
40.04,118,21,-57
40.05,139,29,-43
40.06,146,22,-30
40.07,152,3,-30
40.08,150,-1,-48
40.09,124,28,-61
40.10,105,37,-56
40.11,107,14,-50
40.12,125,-1,-38
40.13,156,2,-28
40.14,150,17,-38
40.15,112,33,-55
40.16,89,37,-59
40.17,119,14,-55
40.18,153,-9,-36
40.19,154,-4,-29
40.20,134,18,-35
40.21,108,37,-43
40.22,119,24,-47
40.23,145,0,-30
40.24,151,4,-28
40.25,159,28,-38
40.26,147,33,-35
40.27,111,18,-54
40.28,109,15,-63
40.29,121,12,-37
40.30,126,26,-33
40.31,147,30,-33
40.32,153,12,-39
40.33,139,7,-57
40.34,114,3,-41
40.35,110,10,-27
40.36,135,27,-38
40.37,153,37,-41
40.38,145,16,-31
40.39,132,-25,-30
40.40,120,-9,-35
40.41,112,32,-40
40.42,121,32,-46
40.43,148,22,-41
40.44,153,10,-30
40.45,135,2,-31
40.46,123,13,-42
40.47,116,39,-46
40.48,122,32,-34
40.49,133,0,-31
40.50,144,-16,-45
40.51,134,-2,-40
40.52,117,28,-43
40.53,122,39,-50
40.54,138,33,-42
40.55,145,21,-46
40.56,138,9,-59
40.57,119,11,-56
40.58,109,13,-41
40.59,120,15,-44
40.60,143,17,-51
40.61,146,22,-51
40.62,134,34,-55
40.63,115,29,-56
40.64,104,14,-50
40.65,114,18,-47
40.66,139,14,-42
40.67,150,6,-50
40.68,135,23,-60
40.69,123,26,-53
40.70,126,11,-49
40.71,129,-3,-44
40.72,142,0,-42
40.73,155,18,-54
40.74,135,28,-47
40.75,115,26,-57
40.76,123,22,-60
40.77,136,13,-42
40.78,141,7,-44
40.79,131,10,-55
40.80,121,11,-48
40.81,118,11,-35
40.82,126,19,-43
40.83,144,29,-54
40.84,145,21,-38
40.85,131,6,-31
40.86,133,6,-40
40.87,129,13,-44
40.88,109,24,-42
40.89,115,28,-44
40.90,144,18,-48
40.91,152,-4,-41
40.92,138,-1,-39
40.93,127,17,-43
40.94,115,18,-43
40.95,120,12,-41
40.96,137,19,-35
40.97,136,23,-40
40.98,124,11,-43
40.99,112,12,-51
41.00,121,21,-55
41.01,137,14,-41
41.02,145,5,-30
41.03,145,12,-34
41.04,126,26,-46
41.05,101,30,-54
41.06,119,15,-46
41.07,155,4,-42
41.08,162,11,-44
41.09,134,13,-43
41.10,116,16,-49
41.11,127,15,-43
41.12,135,0,-45
41.13,142,2,-44
41.14,145,21,-35
41.15,131,33,-44
41.16,114,27,-50
41.17,117,8,-59
41.18,127,-2,-56
41.19,144,2,-40
41.20,161,20,-49
41.21,140,27,-57
41.22,108,17,-39
41.23,104,20,-27
41.24,125,14,-33
41.25,140,9,-42
41.26,142,30,-40
41.27,142,26,-41
41.28,137,4,-50
41.29,115,0,-46
41.30,112,18,-42
41.31,138,33,-33
41.32,147,22,-41
41.33,136,13,-59
41.34,116,2,-48
41.35,105,7,-49
41.36,119,24,-44
41.37,128,24,-37
41.38,137,12,-39
41.39,140,-4,-22
41.40,129,1,-42
41.41,124,23,-65
41.42,109,34,-44
41.43,112,24,-32
41.44,140,2,-32
41.45,146,-6,-30
41.46,133,7,-31
41.47,126,33,-38
41.48,120,41,-45
41.49,119,16,-47
41.50,129,-3,-53
41.51,136,4,-54
41.52,123,17,-44
41.53,115,20,-35
41.54,123,16,-43
41.55,136,6,-53
41.56,146,9,-41
41.57,140,24,-39
41.58,119,29,-36
41.59,102,4,-35
41.60,116,-11,-46
41.61,147,5,-42
41.62,148,19,-32
41.63,133,17,-43
41.64,122,18,-47
41.65,120,23,-49
41.66,131,21,-46
41.67,149,18,-45
41.68,146,22,-48
41.69,125,29,-44
41.70,111,24,-35
41.71,127,11,-37
41.72,140,4,-49
41.73,133,7,-51
41.74,132,14,-45
41.75,125,33,-52
41.76,115,33,-43
41.77,115,6,-35
41.78,120,-10,-44
41.79,135,0,-46
41.80,142,18,-52
41.81,131,30,-45
41.82,125,23,-32
41.83,130,16,-44
41.84,133,21,-44
41.85,117,13,-30
41.86,121,16,-42
41.87,146,18,-52
41.88,147,10,-48
41.89,125,5,-36
41.90,109,19,-35
41.91,131,29,-37
41.92,150,21,-41
41.93,144,16,-49
41.94,130,9,-40
41.95,124,11,-57
41.96,126,27,-59
41.97,120,37,-46
41.98,128,15,-50
41.99,151,-11,-41
42.00,141,5,-44
42.01,116,30,-53
42.02,112,23,-49
42.03,129,15,-57
42.04,150,16,-65
42.05,144,9,-55
42.06,119,8,-37
42.07,109,19,-32
42.08,122,20,-46
42.09,127,11,-57
42.10,127,13,-51
42.11,133,19,-39
42.12,134,18,-43
42.13,131,11,-54
42.14,122,0,-39
42.15,126,10,-39
42.16,144,30,-54
42.17,130,25,-57
42.18,112,8,-62
42.19,120,7,-44
42.20,134,7,-21
42.21,143,18,-31
42.22,138,22,-42
42.23,125,12,-51
42.24,118,21,-44
42.25,118,29,-34
42.26,127,22,-37
42.27,135,14,-46
42.28,137,22,-56
42.29,126,21,-51
42.30,110,8,-48
42.31,124,12,-41
42.32,148,8,-21
42.33,150,3,-30
42.34,132,12,-49
42.35,114,22,-58
42.36,110,25,-50
42.37,121,16,-36
42.38,140,0,-40
42.39,143,-1,-39
42.40,128,17,-38
42.41,124,21,-43
42.42,126,10,-50
42.43,134,17,-57
42.44,139,30,-38
42.45,124,22,-23
42.46,125,13,-46
42.47,141,10,-57
42.48,129,-4,-33
42.49,112,10,-39
42.50,114,41,-56
42.51,132,34,-50
42.52,138,-1,-37
42.53,141,-10,-47
42.54,138,1,-53
42.55,114,11,-42
42.56,117,24,-47
42.57,144,7,-49
42.58,143,-15,-45
42.59,124,6,-47
42.60,117,37,-50
42.61,124,33,-49
42.62,133,8,-38
42.63,146,-9,-40
42.64,152,1,-53
42.65,136,26,-42
42.66,119,29,-31
42.67,122,11,-42
42.68,131,3,-51
42.69,129,15,-50
42.70,127,26,-51
42.71,131,30,-55
42.72,129,20,-50
42.73,123,8,-54
42.74,122,2,-58
42.75,125,23,-42
42.76,137,51,-33
42.77,135,27,-33
42.78,119,-11,-43
42.79,123,-8,-49
42.80,128,18,-42
42.81,135,32,-34
42.82,136,16,-32
42.83,114,4,-53
42.84,110,24,-58
42.85,115,29,-44
42.86,114,23,-46
42.87,137,16,-49
42.88,150,14,-35
42.89,131,16,-25
42.90,120,17,-26
42.91,129,21,-33
42.92,133,5,-32
42.93,130,-1,-36
42.94,131,17,-46
42.95,114,30,-42
42.96,112,29,-41
42.97,133,17,-41
42.98,140,9,-37
42.99,141,14,-45
43.00,145,17,-59
43.01,133,18,-50
43.02,113,19,-34
43.03,121,9,-46
43.04,140,10,-57
43.05,139,19,-41
43.06,137,14,-38
43.07,138,13,-46
43.08,120,12,-52
43.09,111,7,-49
43.10,127,9,-43
43.11,140,19,-46
43.12,136,15,-40
43.13,128,0,-29
43.14,127,4,-18
43.15,121,18,-30
43.16,116,28,-61
43.17,127,24,-50
43.18,134,12,-31
43.19,125,8,-34
43.20,120,12,-38
43.21,126,27,-51
43.22,136,31,-47
43.23,135,10,-37
43.24,122,9,-47
43.25,130,22,-49
43.26,146,20,-37
43.27,143,19,-20
43.28,129,26,-36
43.29,132,20,-55
43.30,128,6,-34
43.31,122,18,-36
43.32,138,25,-53
43.33,136,8,-59
43.34,117,1,-48
43.35,117,18,-34
43.36,140,26,-49
43.37,136,20,-48
43.38,124,22,-39
43.39,126,10,-47
43.40,126,4,-51
43.41,130,22,-46
43.42,137,23,-38
43.43,136,14,-39
43.44,141,24,-45
43.45,139,24,-54
43.46,114,8,-52
43.47,114,5,-31
43.48,131,17,-41
43.49,132,19,-52
43.50,116,9,-31
43.51,121,18,-17
43.52,135,27,-23
43.53,132,18,-55
43.54,127,10,-59
43.55,132,17,-34
43.56,136,29,-28
43.57,124,11,-34
43.58,120,-9,-39
43.59,135,0,-44
43.60,136,10,-40
43.61,121,13,-49
43.62,127,23,-62
43.63,145,14,-49
43.64,137,-10,-37
43.65,114,-1,-32
43.66,113,16,-29
43.67,133,22,-27
43.68,153,19,-38
43.69,157,8,-52
43.70,137,9,-41
43.71,117,22,-35
43.72,123,24,-44
43.73,126,13,-49
43.74,126,1,-35
43.75,135,9,-25
43.76,144,34,-35
43.77,132,21,-49
43.78,115,8,-52
43.79,119,15,-49
43.80,131,15,-44
43.81,136,18,-41
43.82,135,14,-31
43.83,121,6,-33
43.84,106,13,-52
43.85,116,16,-66
43.86,141,20,-64
43.87,154,22,-35
43.88,148,8,-27
43.89,124,5,-50
43.90,106,14,-52
43.91,120,14,-41
43.92,137,8,-47
43.93,139,10,-53
43.94,152,13,-48
43.95,140,15,-41
43.96,105,26,-49
43.97,102,33,-43
43.98,123,31,-27
43.99,134,14,-21
44.00,144,-11,-33
44.01,145,-6,-54
44.02,119,12,-59
44.03,101,26,-40
44.04,122,35,-31
44.05,152,16,-33
44.06,159,-6,-33
44.07,145,1,-49
44.08,117,19,-56
44.09,99,24,-47
44.10,102,20,-44
44.11,120,11,-49
44.12,142,-2,-51
44.13,137,2,-48
44.14,125,19,-51
44.15,121,26,-46
44.16,127,32,-40
44.17,136,23,-42
44.18,141,15,-43
44.19,144,12,-38
44.20,143,9,-28
44.21,128,23,-39
44.22,116,36,-53
44.23,126,24,-48
44.24,142,1,-43
44.25,138,0,-40
44.26,129,25,-39
44.27,131,36,-30
44.28,123,24,-27
44.29,113,16,-42
44.30,127,11,-44
44.31,150,7,-30
44.32,157,6,-26
44.33,131,14,-40
44.34,114,31,-49
44.35,118,29,-32
44.36,119,18,-41
44.37,139,15,-53
44.38,149,19,-35
44.39,125,16,-40
44.40,113,9,-59
44.41,122,14,-50
44.42,139,20,-30
44.43,144,24,-27
44.44,139,14,-38
44.45,129,8,-49
44.46,116,23,-45
44.47,114,30,-42
44.48,118,18,-52
44.49,119,7,-49
44.50,133,-6,-41
44.51,139,-5,-39
44.52,131,11,-35
44.53,119,28,-42
44.54,135,35,-60
44.55,156,16,-55
44.56,148,-7,-43
44.57,140,5,-43
44.58,136,29,-38
44.59,125,14,-30
44.60,115,-17,-30
44.61,120,-6,-46
44.62,136,25,-55
44.63,136,30,-50
44.64,126,8,-38
44.65,123,-2,-37
44.66,124,-5,-49
44.67,128,4,-42
44.68,143,31,-31
44.69,166,28,-34
44.70,156,5,-38
44.71,125,4,-33
44.72,115,20,-33
44.73,114,28,-40
44.74,131,25,-52
44.75,137,10,-49
44.76,114,6,-44
44.77,114,19,-39
44.78,130,26,-35
44.79,129,26,-38
44.80,118,13,-32
44.81,130,7,-32
44.82,150,17,-42
44.83,149,21,-39
44.84,138,16,-51
44.85,127,8,-55
44.86,123,-2,-44
44.87,120,16,-49
44.88,124,34,-48
44.89,145,27,-52
44.90,142,4,-53
44.91,110,-7,-49
44.92,102,8,-52
44.93,128,28,-49
44.94,160,38,-47
44.95,168,21,-36
44.96,138,0,-35
44.97,112,8,-52
44.98,107,32,-52
44.99,118,35,-62
45.00,141,10,-57
45.01,146,-3,-47
45.02,142,-2,-51
45.03,121,15,-37
45.04,102,45,-38
45.05,119,39,-49
45.06,140,12,-41
45.07,153,3,-37
45.08,155,7,-45
45.09,134,12,-52
45.10,116,19,-45
45.11,112,26,-42
45.12,133,21,-47
45.13,146,11,-47
45.14,144,20,-51
45.15,147,22,-41
45.16,135,13,-30
45.17,117,6,-46
45.18,115,14,-52
45.19,137,30,-43
45.20,149,12,-38
45.21,144,-10,-40
45.22,137,10,-41
45.23,126,41,-47
45.24,122,34,-50
45.25,141,12,-43
45.26,156,7,-43
45.27,146,5,-47
45.28,110,7,-51
45.29,101,24,-47
45.30,130,27,-40
45.31,144,11,-44
45.32,143,10,-42
45.33,135,16,-32
45.34,122,16,-40
45.35,114,12,-38
45.36,116,16,-35
45.37,141,24,-51
45.38,149,9,-39
45.39,137,4,-26
45.40,118,15,-25
45.41,102,13,-33
45.42,116,15,-43
45.43,142,20,-38
45.44,144,10,-35
45.45,133,9,-48
45.46,122,15,-56
45.47,110,8,-50
45.48,117,10,-38
45.49,138,21,-40
45.50,146,17,-50
45.51,135,11,-38
45.52,125,26,-36
45.53,131,19,-39
45.54,141,-4,-51
45.55,140,8,-51
45.56,125,34,-39
45.57,129,31,-46
45.58,140,20,-54
45.59,132,21,-58
45.60,118,12,-44
45.61,136,-8,-31
45.62,145,-4,-37
45.63,132,18,-37
45.64,114,20,-27
45.65,123,17,-32
45.66,142,17,-47
45.67,137,24,-52
45.68,123,24,-47
45.69,129,4,-45
45.70,134,-4,-31
45.71,127,19,-24
45.72,130,39,-44
45.73,123,26,-56
45.74,126,12,-47
45.75,141,18,-32
45.76,135,20,-34
45.77,116,19,-52
45.78,114,27,-46
45.79,123,28,-37
45.80,134,10,-39
45.81,143,-2,-45
45.82,150,21,-55
45.83,146,38,-45
45.84,130,22,-43
45.85,117,15,-46
45.86,119,13,-39
45.87,127,9,-39
45.88,116,16,-37
45.89,112,19,-40
45.90,130,9,-53
45.91,122,8,-44
45.92,114,11,-34
45.93,137,10,-26
45.94,156,29,-30
45.95,151,35,-35
45.96,135,3,-34
45.97,126,2,-46
45.98,121,33,-54
45.99,109,40,-49
46.00,111,19,-35
46.01,128,6,-34
46.02,142,13,-39
46.03,148,13,-41
46.04,144,10,-48
46.05,129,28,-44
46.06,127,33,-26
46.07,124,12,-39
46.08,121,16,-39
46.09,135,37,-26
46.10,143,37,-40
46.11,118,7,-49
46.12,111,-7,-45
46.13,133,-1,-47
46.14,146,21,-61
46.15,148,35,-66
46.16,132,16,-48
46.17,116,9,-40
46.18,106,6,-39
46.19,106,5,-44
46.20,123,20,-53
46.21,145,22,-46
46.22,142,-4,-43
46.23,108,-1,-45
46.24,91,29,-45
46.25,115,39,-49
46.26,147,28,-49
46.27,163,11,-44
46.28,143,1,-38
46.29,103,2,-45
46.30,105,18,-57
46.31,125,35,-47
46.32,133,28,-33
46.33,141,1,-28
46.34,128,-10,-38
46.35,108,12,-47
46.36,117,32,-50
46.37,136,26,-67
46.38,139,5,-58
46.39,130,8,-45
46.40,129,23,-55
46.41,129,24,-57
46.42,127,15,-50
46.43,127,12,-38
46.44,133,10,-26
46.45,142,13,-39
46.46,137,30,-48
46.47,106,40,-40
46.48,102,28,-38
46.49,127,12,-49
46.50,146,5,-49
46.51,144,-1,-41
46.52,131,9,-40
46.53,119,30,-44
46.54,114,36,-51
46.55,119,21,-44
46.56,122,4,-31
46.57,145,-9,-25
46.58,150,-4,-35
46.59,125,24,-53
46.60,112,38,-46
46.61,112,18,-20
46.62,126,-8,-31
46.63,135,5,-54
46.64,131,27,-45
46.65,132,29,-44
46.66,134,20,-38
46.67,132,4,-29
46.68,137,1,-37
46.69,144,21,-40
46.70,138,36,-45
46.71,125,18,-34
46.72,123,0,-24
46.73,129,7,-40
46.74,130,13,-46
46.75,131,24,-44
46.76,137,18,-38
46.77,134,11,-27
46.78,127,14,-17
46.79,118,18,-30
46.80,114,25,-42
46.81,125,16,-46
46.82,140,7,-54
46.83,149,-14,-44
46.84,123,-12,-41
46.85,109,37,-44
46.86,137,58,-34
46.87,133,12,-38
46.88,120,-17,-45
46.89,134,3,-41
46.90,136,16,-46
46.91,129,21,-52
46.92,144,22,-42
46.93,152,7,-43
46.94,140,-4,-50
46.95,135,16,-43
46.96,129,35,-31
46.97,120,34,-38
46.98,119,7,-37
46.99,121,-19,-34
47.00,141,0,-34
47.01,135,23,-35
47.02,117,27,-51
47.03,126,26,-47
47.04,135,10,-34
47.05,137,-4,-33
47.06,151,5,-31
47.07,141,15,-32
47.08,112,27,-43
47.09,125,24,-46
47.10,146,14,-39
47.11,127,10,-28
47.12,108,9,-31
47.13,126,14,-44
47.14,132,19,-44
47.15,127,4,-46
47.16,129,-8,-47
47.17,128,9,-41
47.18,119,32,-43
47.19,114,41,-48
47.20,128,19,-48
47.21,142,-2,-39
47.22,144,9,-46
47.23,130,21,-48
47.24,114,26,-45
47.25,121,28,-52
47.26,139,15,-47
47.27,142,1,-40
47.28,134,19,-45
47.29,117,41,-43
47.30,115,31,-51
47.31,139,-7,-48
47.32,154,-22,-35
47.33,148,11,-30
47.34,128,45,-31
47.35,107,41,-55
47.36,120,26,-52
47.37,159,12,-36
47.38,159,-3,-43
47.39,116,12,-44
47.40,110,48,-54
47.41,139,41,-55
47.42,150,0,-48
47.43,155,-11,-55
47.44,147,4,-46
47.45,114,22,-44
47.46,104,28,-48
47.47,138,17,-44
47.48,154,4,-47
47.49,127,1,-42
47.50,113,16,-32
47.51,122,47,-43
47.52,127,52,-46
47.53,124,12,-36
47.54,129,-21,-44
47.55,139,-2,-40
47.56,137,31,-38
47.57,132,27,-47
47.58,135,20,-49
47.59,137,27,-32
47.60,132,17,-30
47.61,118,0,-53
47.62,120,1,-57
47.63,138,14,-52
47.64,138,8,-55
47.65,129,-2,-45
47.66,117,16,-36
47.67,106,27,-44
47.68,116,30,-42
47.69,138,23,-25
47.70,148,22,-38
47.71,150,23,-58
47.72,141,8,-47
47.73,125,8,-43
47.74,121,19,-46
47.75,127,20,-49
47.76,139,6,-44
47.77,127,3,-42
47.78,127,24,-50
47.79,123,30,-41
47.80,109,16,-38
47.81,128,4,-34
47.82,160,5,-40
47.83,178,1,-38
47.84,162,-2,-37
47.85,117,7,-48
47.86,107,28,-44
47.87,128,40,-41
47.88,147,35,-48
47.89,147,17,-41
47.90,127,3,-46
47.91,113,8,-59
47.92,115,20,-56
47.93,139,30,-43
47.94,147,27,-32
47.95,144,0,-44
47.96,156,-13,-50
47.97,132,27,-40
47.98,103,44,-52
47.99,108,13,-59
48.00,119,0,-57
48.01,131,12,-53
48.02,149,13,-50
48.03,133,13,-55
48.04,107,28,-62
48.05,116,16,-59
48.06,151,8,-52
48.07,172,13,-33
48.08,151,18,-31
48.09,115,24,-43
48.10,104,21,-48
48.11,120,12,-49
48.12,134,13,-46
48.13,131,17,-46
48.14,116,8,-34
48.15,126,14,-38
48.16,139,23,-46
48.17,135,9,-33
48.18,140,-1,-40
48.19,142,8,-52
48.20,120,25,-37
48.21,121,26,-35
48.22,141,5,-46
48.23,138,9,-59
48.24,117,26,-47
48.25,121,24,-31
48.26,143,18,-38
48.27,141,-1,-35
48.28,122,-16,-47
48.29,122,20,-49
48.30,132,53,-34
48.31,134,33,-41
48.32,135,6,-50
48.33,148,-5,-42
48.34,142,10,-24
48.35,114,22,-42
48.36,115,17,-54
48.37,142,3,-40
48.38,151,14,-48
48.39,135,38,-47
48.40,108,34,-43
48.41,107,27,-48
48.42,136,29,-47
48.43,151,2,-39
48.44,136,-15,-31
48.45,113,22,-43
48.46,102,41,-43
48.47,114,13,-47
48.48,134,-1,-49
48.49,129,19,-28
48.50,113,16,-34
48.51,118,-10,-55
48.52,128,10,-47
48.53,142,40,-43
48.54,138,26,-55
48.55,122,-2,-46
48.56,142,6,-29
48.57,162,14,-28
48.58,138,19,-48
48.59,114,30,-52
48.60,112,27,-53
48.61,129,16,-48
48.62,137,3,-31
48.63,148,15,-39
48.64,148,41,-43
48.65,135,29,-38
48.66,139,2,-42
48.67,143,7,-44
48.68,130,17,-53
48.69,125,24,-56
48.70,131,27,-40
48.71,129,10,-48
48.72,124,-1,-57
48.73,119,13,-57
48.74,124,24,-53
48.75,132,15,-37
48.76,139,5,-36
48.77,139,10,-48
48.78,122,26,-44
48.79,121,31,-38
48.80,142,23,-41
48.81,151,2,-45
48.82,141,-13,-43
48.83,123,14,-42
48.84,121,36,-34
48.85,134,21,-26
48.86,140,0,-45
48.87,151,-19,-52
48.88,143,-9,-50
48.89,128,31,-48
48.90,126,36,-44
48.91,131,18,-48
48.92,136,6,-51
48.93,138,24,-60
48.94,131,31,-54
48.95,121,16,-39
48.96,117,4,-41
48.97,128,2,-42
48.98,150,22,-40
48.99,139,40,-43
49.00,120,30,-52
49.01,119,1,-39
49.02,121,-11,-30
49.03,133,11,-47
49.04,148,28,-57
49.05,128,13,-50
49.06,112,8,-48
49.07,118,3,-55
49.08,120,2,-54
49.09,110,15,-37
49.10,106,25,-38
49.11,126,26,-40
49.12,145,5,-35
49.13,143,11,-39
49.14,131,27,-35
49.15,129,19,-41
49.16,139,7,-55
49.17,138,27,-39
49.18,116,29,-44
49.19,111,7,-54
49.20,119,10,-42
49.21,131,23,-56
49.22,137,23,-41
49.23,145,7,-31
49.24,167,14,-43
49.25,156,34,-32
49.26,127,15,-38
49.27,124,12,-46
49.28,126,19,-36
49.29,108,18,-41
49.30,112,13,-48
49.31,138,10,-50
49.32,129,10,-49
49.33,93,15,-47
49.34,125,30,-52
49.35,179,29,-47
49.36,165,13,-32
49.37,144,4,-34
49.38,141,9,-45
49.39,131,10,-42
49.40,126,18,-35
49.41,114,16,-36
49.42,102,1,-49
49.43,109,17,-58
49.44,125,27,-33
49.45,131,18,-33
49.46,138,26,-49
49.47,149,23,-44
49.48,145,12,-48
49.49,126,7,-43
49.50,129,2,-26
49.51,148,-1,-42
49.52,141,13,-55
49.53,122,43,-42
49.54,128,46,-35
49.55,131,14,-33
49.56,126,-13,-39
49.57,123,-9,-39
49.58,124,19,-41
49.59,121,45,-49
49.60,120,39,-43
49.61,130,7,-33
49.62,128,-2,-36
49.63,131,2,-48
49.64,155,22,-47
49.65,148,35,-46
49.66,119,24,-48
49.67,128,11,-44
49.68,138,-3,-46
49.69,119,11,-51
49.70,119,26,-48
49.71,149,26,-49
49.72,142,15,-41
49.73,117,-3,-39
49.74,137,-9,-43
49.75,148,18,-40
49.76,129,34,-55
49.77,122,25,-51
49.78,113,18,-40
49.79,113,3,-41
49.80,117,-4,-44
49.81,127,10,-50
49.82,139,13,-49
49.83,124,11,-47
49.84,110,17,-50
49.85,123,19,-42
49.86,140,23,-42
49.87,147,15,-54
49.88,149,-7,-56
49.89,149,-7,-41
49.90,128,11,-22
49.91,120,25,-29
49.92,119,24,-55
49.93,101,18,-61
49.94,112,16,-52
49.95,150,6,-49
49.96,140,6,-51
49.97,108,26,-44
49.98,122,20,-35
49.99,157,12,-31
50.00,172,23,-37
50.01,150,20,-52
50.02,105,-5,-48
50.03,92,13,-49
50.04,129,33,-51
50.05,143,16,-44
