2011.02.10 22:03:19,,,
MIHARU,,,
T1,,,
,N102W,N12W,
30.44,-4210,2473,1117
30.45,-4420,2530,1418
30.46,-1174,737,922
30.47,3382,-664,-433
30.48,6282,-297,135
30.49,5410,474,2708
30.50,1737,-673,3011
30.51,-1451,-2445,316
30.52,-2719,-859,-2110
30.53,-3066,3217,-1713
30.54,-2214,3296,69
30.55,-159,-2180,453
30.56,1345,-5317,336
30.57,2023,-1823,1247
30.58,2782,2669,788
30.59,3767,3016,-154
30.60,4137,98,762
30.61,3133,-1523,1596
30.62,510,269,351
30.63,-2554,2173,-804
30.64,-3806,504,-401
30.65,-3721,-2336,315
30.66,-2512,-1583,825
30.67,-670,1259,1193
30.68,-65,1433,1487
30.69,-6,511,1158
30.70,1340,2314,366
30.71,2104,3665,215
30.72,1598,1273,693
30.73,2661,-1436,822
30.74,3176,-761,666
30.75,254,2201,1272
30.76,-2205,3025,1924
30.77,-1450,-690,2548
30.78,-1062,-4454,2344
30.79,-2224,-3046,631
30.80,-1468,1891,-373
30.81,1555,4867,20
30.82,3441,3602,214
30.83,1730,1222,1194
30.84,69,1167,3313
30.85,1729,1285,3003
30.86,2902,-1593,1261
30.87,-50,-4560,542
30.88,-4174,-3605,403
30.89,-5221,96,1285
30.90,-3472,2684,1176
30.91,-147,2348,-724
30.92,3142,348,-1386
30.93,3453,-738,1368
30.94,1741,-258,5063
30.95,2863,-475,3873
30.96,7032,-2455,-563
30.97,7934,-2270,-1608
30.98,3276,1858,614
30.99,-3137,4841,1235
31.00,-8119,2869,75
31.01,-10430,-1158,94
31.02,-8336,-2054,610
31.03,-2416,-929,130
31.04,2153,-2540,358
31.05,3252,-4729,1027
31.06,4235,-2259,926
31.07,6291,3218,760
31.08,7303,6413,702
31.09,6753,4880,1045
31.10,3327,-519,2046
31.11,-2941,-5690,1459
31.12,-7149,-6229,-1079
31.13,-6815,-2076,-2099
31.14,-5177,2504,-752
31.15,-3904,4230,161
31.16,-1976,3296,-38
31.17,21,1847,-391
31.18,2092,1132,140
31.19,5923,180,2633
31.20,9458,-601,3305
31.21,8938,181,864
31.22,5267,1698,-463
31.23,849,1616,-315
31.24,-4327,-1854,173
31.25,-8513,-5578,1619
31.26,-8568,-3514,1884
31.27,-4687,3560,-33
31.28,83,7600,-465
31.29,1980,3903,302
31.30,1517,-2765,278
31.31,2013,-4918,556
31.32,3356,-2385,1882
31.33,3919,323,2112
31.34,4729,1523,636
31.35,5127,2594,-48
31.36,2227,4191,1336
31.37,-2629,4250,2655
31.38,-4738,897,1761
31.39,-3279,-4301,520
31.40,-2698,-6513,159
31.41,-4791,-3418,138
31.42,-5339,1988,337
31.43,-2003,5671,908
31.44,2560,6314,1457
31.45,5886,4329,1714
31.46,8528,208,1198
31.47,8958,-4268,871
31.48,4302,-5939,1872
31.49,-2438,-3232,2834
31.50,-5066,2305,1793
31.51,-3649,6666,292
31.52,-2414,6711,622
31.53,-2319,2920,2069
31.54,-1500,-1856,2449
31.55,-112,-4985,1686
31.56,698,-4254,1510
31.57,936,-553,1686
31.58,1769,2187,1190
31.59,2441,2311,1541
31.60,1574,2347,2163
31.61,943,3613,1477
31.62,2404,2945,-164
31.63,3371,-999,-1042
31.64,709,-3969,172
31.65,-4291,-2834,1917
31.66,-6892,380,895
31.67,-5326,1640,-1985
31.68,-1610,592,-1901
31.69,2250,15,1144
31.70,4570,74,2312
31.71,4563,-1198,1195
31.72,4021,-2255,957
31.73,4457,-10,1166
31.74,3310,2868,53
31.75,-1040,1879,-175
31.76,-5485,-2099,1155
31.77,-7525,-3273,587
31.78,-6650,17,-1378
31.79,-3362,2684,-1668
31.80,307,1769,-412
31.81,2490,513,746
31.82,3378,1353,826
31.83,3775,1486,554
31.84,3938,-1682,1400
31.85,3916,-5148,1919
31.86,3346,-3284,295
31.87,1441,3132,-1576
31.88,-1762,6751,-1744
31.89,-4019,4292,-885
31.90,-3455,-504,-489
31.91,-1405,-2572,344
31.92,678,-1279,1912
31.93,2950,42,2339
31.94,4422,-256,1812
31.95,3884,161,1587
31.96,2741,2329,1886
31.97,2202,2934,2097
31.98,1212,-37,1110
31.99,-467,-2570,689
32.00,-1803,-1166,1543
32.01,-2246,1353,1408
32.02,-1569,1372,970
32.03,567,642,738
32.04,3136,1904,1094
32.05,3141,3028,2179
32.06,339,599,2000
32.07,-2870,-3359,921
32.08,-5101,-4320,1017
32.09,-4266,-1495,1369
32.10,-63,2377,856
32.11,2702,3713,370
32.12,1523,846,1560
32.13,-140,-2047,2784
32.14,-1,-958,2083
32.15,1180,1204,1205
32.16,1989,429,1414
32.17,489,-1660,1105
32.18,-2468,-1495,-621
32.19,-2051,1373,-983
32.20,1597,4057,930
32.21,3748,3290,1673
32.22,2419,-1101,1181
32.23,-611,-4742,1295
32.24,-1979,-3446,1260
32.25,155,1645,595
32.26,2006,4507,-410
32.27,-621,2300,-514
32.28,-4386,130,-48
32.29,-4003,983,8
32.30,-340,1458,325
32.31,2925,-521,1524
32.32,3736,-2732,1709
32.33,1974,-2161,556
32.34,88,339,-55
32.35,-475,1105,451
32.36,66,-53,373
32.37,361,174,-166
32.38,-562,2831,664
32.39,-1023,4809,1008
32.40,-129,3245,-813
32.41,-990,-1367,-1785
32.42,-3907,-5432,305
32.43,-3914,-5176,2859
32.44,924,-1034,2427
32.45,7224,2009,360
32.46,10227,2173,-205
32.47,8234,2198,754
32.48,3334,2054,1090
32.49,-752,913,-145
32.50,-2777,-274,-382
32.51,-4152,-791,252
32.52,-6340,-643,-843
32.53,-8413,-498,-984
32.54,-7170,-1039,793
32.55,-1167,-1567,1250
32.56,6576,-1566,1207
32.57,10816,-1543,1438
32.58,9213,-1405,1337
32.59,4887,446,1355
32.60,3029,4141,1552
32.61,2704,5991,788
32.62,-638,3298,-352
32.63,-6732,-2012,-256
32.64,-10988,-5393,493
32.65,-9065,-3959,1043
32.66,-2706,622,529
32.67,1381,3621,455
32.68,2075,3034,1329
32.69,4484,1208,2085
32.70,7865,1402,2382
32.71,7906,2148,1617
32.72,5897,-116,854
32.73,2828,-4014,1800
32.74,-2574,-4964,2786
32.75,-7829,-1551,1221
32.76,-8656,2582,-1092
32.77,-5559,3549,-690
32.78,-2636,1781,911
32.79,-479,722,1408
32.80,2664,1062,1769
32.81,5461,907,2678
32.82,5583,301,3431
32.83,3930,15,3567
32.84,3315,-107,2566
32.85,3055,-237,842
32.86,-373,196,-506
32.87,-6202,1092,-1024
32.88,-8043,1074,-553
32.89,-3665,-273,713
32.90,879,-990,1343
32.91,1242,491,1578
32.92,970,2547,1767
32.93,2785,2254,1327
32.94,4803,-108,934
32.95,5418,-1831,382
32.96,4038,-1338,-431
32.97,-52,1348,361
32.98,-4594,3274,1693
32.99,-5624,1503,1012
33.00,-3442,-1269,-754
33.01,-1440,-933,-1788
33.02,-226,1478,-976
33.03,1849,2522,1182
33.04,4773,1186,1594
33.05,6086,-504,374
33.06,5257,-1742,559
33.07,3843,-3084,1507
33.08,1064,-2625,701
33.09,-3721,-191,-346
33.10,-7125,1850,-364
33.11,-6085,3483,-767
33.12,-2541,5000,-626
33.13,103,3916,483
33.14,1312,-999,1128
33.15,2259,-5626,911
33.16,3219,-5438,1013
33.17,3289,-1228,1611
33.18,2749,2539,1134
33.19,1610,4010,10
33.20,-972,3657,13
33.21,-2341,1726,1054
33.22,416,-540,1253
33.23,3912,-1728,439
33.24,2947,-2211,1089
33.25,-1840,-2224,2321
33.26,-5442,-680,2114
33.27,-4708,2494,664
33.28,-1153,3841,-546
33.29,1268,1210,205
33.30,1449,-1484,1449
33.31,2050,142,1793
33.32,3781,2999,1808
33.33,4796,1696,1938
33.34,3202,-2931,1546
33.35,77,-5301,1653
33.36,-2120,-2621,1853
33.37,-3771,1832,1136
33.38,-5277,4461,58
33.39,-5290,4454,-480
33.40,-3443,1473,397
33.41,-661,-3428,2502
33.42,2895,-5688,3096
33.43,6565,-3218,1011
33.44,7922,146,-383
33.45,4855,1716,835
33.46,-563,3714,1469
33.47,-3949,6724,636
33.48,-4043,6321,-506
33.49,-3198,-343,-736
33.50,-2607,-7890,365
33.51,-1307,-8853,1091
33.52,1299,-3194,1100
33.53,3088,3078,945
33.54,2258,5885,1284
33.55,670,5773,1165
33.56,1363,4475,-114
33.57,3174,2425,-571
33.58,1863,-1441,101
33.59,-2183,-5421,927
33.60,-3792,-5557,1331
33.61,-1406,-1932,1103
33.62,1699,1630,759
33.63,3672,2766,375
33.64,3839,2281,205
33.65,1610,2096,933
33.66,-1246,2169,631
33.67,-1528,481,-298
33.68,789,-1615,-263
33.69,3054,-1062,-453
33.70,4075,510,-115
33.71,3384,164,1256
33.72,237,-1590,1114
33.73,-3401,-1536,480
33.74,-4079,1559,493
33.75,-2618,4436,-147
33.76,-1763,3885,42
33.77,-1395,671,1512
33.78,-594,-1957,1337
33.79,540,-2454,233
33.80,2386,-1875,869
33.81,4040,-898,1977
33.82,3600,840,1566
33.83,1644,2513,407
33.84,-279,2268,138
33.85,-1857,1014,1148
33.86,-2700,709,1294
33.87,-2291,527,-337
33.88,-1105,-550,-905
33.89,-51,-1939,1505
33.90,1204,-2457,3598
33.91,2502,-1570,2139
33.92,2368,190,-65
33.93,-14,2714,-745
33.94,-2882,5008,22
33.95,-3709,4677,2061
33.96,-2206,1567,1813
33.97,842,-1526,90
33.98,3459,-2934,546
33.99,3951,-3427,1847
34.00,3190,-2985,2069
34.01,2457,-761,1494
34.02,1778,2469,430
34.03,897,4271,-502
34.04,-186,2650,-111
34.05,-1415,-750,1356
34.06,-2208,-1981,1323
34.07,-1690,-340,216
34.08,-72,1499,372
34.09,1415,448,1376
34.10,1382,-2819,1689
34.11,-153,-3658,1143
34.12,-1052,-1120,663
34.13,-1270,969,383
34.14,-1253,1434,559
34.15,-367,1990,717
34.16,503,2347,804
34.17,275,1158,1295
34.18,811,-1595,1253
34.19,3028,-3249,595
34.20,3152,-1723,955
34.21,1082,779,2157
34.22,-364,885,1260
34.23,-2205,-1191,-657
34.24,-4443,-2414,-1123
34.25,-4184,-1366,605
34.26,-1934,1528,2175
34.27,-126,4577,1484
34.28,1916,5480,1041
34.29,4076,2855,1333
34.30,4729,-1959,778
34.31,4144,-5522,910
34.32,3218,-5214,1817
34.33,1163,-1381,1698
34.34,-2737,3320,237
34.35,-7039,6181,-1190
34.36,-8697,4872,-504
34.37,-5190,531,1498
34.38,1903,-2030,2582
34.39,7442,-1198,1918
34.40,7379,482,538
34.41,3491,646,229
34.42,560,-381,1084
34.43,-438,277,1866
34.44,-874,3276,1492
34.45,-263,4453,902
34.46,448,1808,528
34.47,-1096,-1831,-244
34.48,-3780,-3737,-328
34.49,-3697,-2705,921
34.50,51,-278,1856
34.51,4026,902,1391
34.52,5327,1838,402
34.53,4097,3957,256
34.54,2033,5052,641
34.55,649,2625,1301
34.56,862,-1665,2028
34.57,1519,-4348,1212
34.58,591,-3725,-396
34.59,-2582,-743,-812
34.60,-6196,1467,-753
34.61,-6992,1668,-470
34.62,-3361,1567,174
34.63,2005,1524,13
34.64,6087,590,513
34.65,8488,-551,2036
34.66,8708,-1415,2634
34.67,6578,-2164,1875
34.68,2793,-1995,500
34.69,-1729,-191,-218
34.70,-5586,2289,-701
34.71,-7738,3349,-1394
34.72,-9207,2032,-1194
34.73,-8181,-641,340
34.74,-2417,-2360,1700
34.75,4318,-1957,1859
34.76,8384,2,1983
34.77,9757,2195,1844
34.78,7861,2627,1486
34.79,2208,1119,1861
34.80,-3674,-991,1925
34.81,-6043,-2272,660
34.82,-5695,-1672,-520
34.83,-4072,224,-106
34.84,-1934,1183,477
34.85,-985,1182,583
34.86,-914,1356,749
34.87,819,1062,740
34.88,3869,261,333
34.89,4772,-39,402
34.90,3605,-146,1667
34.91,2615,-590,2062
34.92,1840,-212,1652
34.93,680,1260,1374
34.94,-800,2252,440
34.95,-2937,1641,21
34.96,-5215,681,507
34.97,-5037,1078,646
34.98,-2279,1224,11
34.99,146,-1302,355
35.00,1640,-4469,1939
35.01,3563,-3990,2594
35.02,5444,595,1696
35.03,5391,5257,327
35.04,3856,6200,136
35.05,1503,3413,889
35.06,-1491,-951,1444
35.07,-4240,-4721,1246
35.08,-4983,-5755,489
35.09,-3641,-3448,318
35.10,-2193,749,971
35.11,-596,4252,1127
35.12,1976,4475,817
35.13,3667,1898,937
35.14,3342,-517,879
35.15,2947,-1526,1087
35.16,3723,-2031,2109
35.17,4353,-1624,2551
35.18,3048,154,2138
35.19,114,2291,1941
35.20,-2612,3523,1172
35.21,-4623,2482,-333
35.22,-5854,289,-1217
35.23,-4737,-531,-1125
35.24,-1123,-661,-237
35.25,2235,-1274,905
35.26,3911,-905,759
35.27,4467,955,518
35.28,4740,2766,1086
35.29,4651,2368,847
35.30,3280,92,107
35.31,-124,-673,183
35.32,-3662,821,537
35.33,-4477,1185,636
35.34,-2263,-1003,57
35.35,369,-3202,27
35.36,1452,-2923,1328
35.37,874,-1031,1248
35.38,-247,-53,163
35.39,-146,494,184
35.40,1929,2786,759
35.41,3191,5453,903
35.42,977,4081,682
35.43,-2257,-1503,677
35.44,-2770,-5857,1222
35.45,-1482,-5172,1729
35.46,-1065,-746,931
35.47,-977,3474,-640
35.48,-403,4539,-378
35.49,168,2630,887
35.50,867,-1,1334
35.51,1290,-1443,1247
35.52,912,-2311,1100
35.53,558,-3216,1184
35.54,504,-2660,1403
35.55,201,225,1402
35.56,-252,3855,727
35.57,-399,5406,102
35.58,-489,2722,644
35.59,-579,-1643,925
35.60,409,-2724,162
35.61,1428,-304,-26
35.62,732,1123,1248
35.63,501,-88,2306
35.64,1979,-518,1667
35.65,2823,1309,803
35.66,1844,2302,1309
35.67,556,660,1815
35.68,77,-1458,1116
35.69,-806,-1244,-105
35.70,-3107,816,-668
35.71,-4287,1725,239
35.72,-1794,575,1506
35.73,1898,-758,1515
35.74,3243,-625,397
35.75,2174,436,-120
35.76,511,1024,598
35.77,234,471,1284
35.78,1422,-723,1579
35.79,1902,-760,1577
35.80,1006,577,1213
35.81,-898,965,1122
35.82,-2880,182,666
35.83,-2949,297,178
35.84,-846,1283,1123
35.85,1457,1493,2081
35.86,2165,778,1490
35.87,1181,-60,526
35.88,48,-382,325
35.89,-280,-378,861
35.90,-94,-481,1055
35.91,681,171,538
35.92,1736,1751,540
35.93,1211,1838,1012
35.94,-1202,521,1038
35.95,-2611,351,845
35.96,-1203,944,480
35.97,1058,98,63
35.98,1492,-1816,519
35.99,377,-1590,1091
36.00,-176,1177,619
36.01,609,3098,361
36.02,2270,1997,775
36.03,3501,-538,817
36.04,2911,-2179,822
36.05,1550,-1569,817
36.06,357,1249,435
36.07,-1407,3633,181
36.08,-3477,2850,233
36.09,-4021,-69,-55
36.10,-3174,-2137,-604
36.11,-1915,-1881,-284
36.12,187,-370,1060
36.13,2794,1059,2062
36.14,5079,1806,2083
36.15,6305,1480,1383
36.16,5153,-170,408
36.17,1225,-1780,214
36.18,-3541,-1631,845
36.19,-6417,-324,728
36.20,-6427,302,-237
36.21,-4359,47,-10
36.22,-682,534,1001
36.23,3401,1858,1152
36.24,5158,1382,799
36.25,3791,-1330,1230
36.26,1848,-2771,2484
36.27,753,-1841,2741
36.28,-801,-771,1553
36.29,-2149,643,890
36.30,-1323,2684,1131
36.31,-354,2447,862
36.32,-1406,-605,577
36.33,-1654,-2373,1401
36.34,1601,-602,1735
36.35,4988,2148,989
36.36,4589,2726,592
36.37,2084,1355,256
36.38,191,666,346
36.39,-1999,944,617
36.40,-3888,370,469
36.41,-1928,-868,1005
36.42,2717,-1452,1792
36.43,5369,-732,980
36.44,4286,883,-357
36.45,1196,1935,231
36.46,-1121,1939,1372
36.47,-1253,1728,875
36.48,-84,757,-63
36.49,647,-1235,880
36.50,-12,-2147,1778
36.51,-1804,35,806
36.52,-2332,3259,83
36.53,-542,2970,-235
36.54,1104,-525,-328
36.55,1135,-2834,389
36.56,1031,-2239,925
36.57,1559,-180,1108
36.58,1638,1932,444
36.59,756,3277,-493
36.60,-642,3002,150
36.61,-1366,1120,1353
36.62,-542,-573,793
36.63,679,-964,-819
36.64,346,-1087,-492
36.65,-1374,-1362,1221
36.66,-1795,-1003,1748
36.67,-170,361,891
36.68,1010,2277,-143
36.69,388,3186,-203
36.70,-986,2240,657
36.71,-1560,178,1745
36.72,-827,-1877,1270
36.73,755,-3169,118
36.74,1813,-3165,973
36.75,928,-1825,2150
36.76,-1558,180,2052
36.77,-3448,1316,1391
36.78,-2654,622,669
36.79,-629,305,588
36.80,277,1706,1049
36.81,1091,2520,1489
36.82,2945,1401,1824
36.83,4527,-380,2006
36.84,4402,-1678,1196
36.85,2411,-2508,534
36.86,-843,-2302,1111
36.87,-3954,-52,1366
36.88,-4533,2627,703
36.89,-1835,2776,165
36.90,1591,1070,709
36.91,3157,174,1920
36.92,3387,-85,2352
36.93,3747,-1226,1609
36.94,3678,-1868,417
36.95,1972,39,227
36.96,-906,2782,1367
36.97,-3003,2994,1381
36.98,-2541,919,-69
36.99,-723,-254,-802
37.00,357,357,381
37.01,1690,1195,1728
37.02,3725,953,1595
37.03,3676,-174,1374
37.04,753,-962,1131
37.05,-1825,-1480,251
37.06,-1945,-1915,45
37.07,-203,-1089,281
37.08,1067,1498,-60
37.09,817,4687,-369
37.10,313,5596,35
37.11,155,2608,790
37.12,334,-1541,1431
37.13,1219,-3402,1635
37.14,1736,-3345,1735
37.15,350,-2983,1334
37.16,-1357,-1386,324
37.17,-1298,2749,-114
37.18,94,6442,754
37.19,1714,5764,1688
37.20,2317,1732,1010
37.21,1028,-1930,-84
37.22,-1388,-4073,233
37.23,-2758,-5042,1072
37.24,-1742,-3760,1239
37.25,-535,-336,465
37.26,-1101,3240,84
37.27,-1786,5299,593
37.28,-773,4513,302
37.29,729,756,137
37.30,1255,-2790,1003
37.31,703,-3676,1233
37.32,-131,-3221,684
37.33,339,-2329,266
37.34,1918,42,60
37.35,1559,3251,-105
37.36,-1751,4384,-234
37.37,-4710,1987,554
37.38,-4409,-1602,1459
37.39,-1725,-3871,958
37.40,1196,-4219,366
37.41,3274,-2077,448
37.42,3833,1813,697
37.43,3044,5003,1356
37.44,2894,5645,1556
37.45,3423,3234,973
37.46,1800,-692,1118
37.47,-1040,-3432,1795
37.48,-1774,-3650,1171
37.49,-1292,-1634,86
37.50,-1087,1552,126
37.51,129,3894,721
37.52,1251,3957,1213
37.53,463,1731,1674
37.54,29,-1298,1225
37.55,1271,-2649,607
37.56,1991,-1751,610
37.57,620,-894,750
37.58,-1819,-386,1048
37.59,-2716,1571,740
37.60,-902,3970,12
37.61,1242,4365,-240
37.62,2451,2136,608
37.63,3139,-1152,2067
37.64,2183,-3173,1939
37.65,-50,-2955,163
37.66,-1342,-1477,235
37.67,-1845,-7,1311
37.68,-2270,857,433
37.69,-1450,1655,-488
37.70,-10,2225,-106
37.71,715,1232,845
37.72,1494,-895,1794
37.73,2300,-1972,1450
37.74,2141,-779,391
37.75,1420,1563,99
37.76,190,2606,48
37.77,-1956,1466,754
37.78,-3496,-664,1901
37.79,-2537,-2311,1240
37.80,568,-2175,342
37.81,3470,-273,1263
37.82,4045,1757,1689
37.83,2101,2301,868
37.84,-432,775,702
37.85,-896,-786,871
37.86,540,450,492
37.87,1478,2777,324
37.88,1002,2458,593
37.89,-236,598,1004
37.90,-1240,-457,1163
37.91,-1159,-1637,563
37.92,-945,-2735,419
37.93,-1604,-1615,896
37.94,-1595,1544,521
37.95,-155,4159,-110
37.96,1711,3812,168
37.97,3262,428,1019
37.98,4130,-2783,1849
37.99,3997,-2543,1630
38.00,2719,483,536
38.01,311,2306,330
38.02,-2640,681,1100
38.03,-4901,-1237,1496
38.04,-5098,-296,566
38.05,-2579,1264,-148
38.06,1226,1427,495
38.07,3916,1366,1219
38.08,3894,1289,1915
38.09,1722,106,2462
38.10,-120,-1652,1748
38.11,-791,-2005,570
38.12,-1726,-973,-17
38.13,-3147,-180,2
38.14,-3526,537,955
38.15,-1276,1622,1901
38.16,3186,1951,1784
38.17,6485,1093,1058
38.18,5652,-25,532
38.19,1829,-624,734
38.20,-2011,-430,709
38.21,-4311,-549,74
38.22,-3647,-1280,184
38.23,-191,-1669,1237
38.24,2499,-585,1843
38.25,2260,1902,1490
38.26,1426,3461,1018
38.27,1853,1982,800
38.28,2239,-1416,913
38.29,549,-3099,1598
38.30,-2011,-1241,1808
38.31,-2630,2295,814
38.32,-1391,4246,126
38.33,56,3601,-42
38.34,1421,1613,8
38.35,2270,-705,448
38.36,897,-2597,558
38.37,-1576,-2628,175
38.38,-2077,-1092,-52
38.39,-1198,196,-83
38.40,-754,1481,-362
38.41,543,3278,-797
38.42,2566,3393,-441
38.43,3103,649,678
38.44,2787,-2299,1572
38.45,2918,-3128,1374
38.46,1875,-2306,105
38.47,-1277,-887,-826
38.48,-3994,865,-392
38.49,-3876,2479,367
38.50,-1723,2788,391
38.51,163,1796,292
38.52,885,886,837
38.53,1464,168,1193
38.54,2353,-1666,1276
38.55,3002,-3669,1651
38.56,2685,-3168,1755
38.57,1075,-153,1396
38.58,-696,2891,1157
38.59,-1218,3955,855
38.60,-758,3638,817
38.61,-6,2924,1451
38.62,428,664,1705
38.63,-150,-2872,1289
38.64,-1645,-4457,1093
38.65,-2467,-1860,1194
38.66,-1142,2290,1380
38.67,1809,3582,1556
38.68,4098,2272,1398
38.69,3442,1481,1057
38.70,213,1245,586
38.71,-2222,169,390
38.72,-1936,-1158,622
38.73,-1071,-2011,738
38.74,-1936,-1720,1426
38.75,-3392,-149,1951
38.76,-2841,1409,1100
38.77,15,1815,162
38.78,2763,847,335
38.79,4135,-532,1515
38.80,4634,-1500,2413
38.81,4662,-2168,1859
38.82,4040,-1469,1137
38.83,1972,952,1103
38.84,-1284,2716,961
38.85,-3449,2384,367
38.86,-3796,644,-112
38.87,-3512,-1079,469
38.88,-2470,-1474,1792
38.89,-711,-248,1600
38.90,282,1115,171
38.91,1119,1255,-122
38.92,3258,510,568
38.93,4848,363,1078
38.94,3901,1019,1027
38.95,1937,640,929
38.96,575,-810,928
38.97,-947,-1291,372
38.98,-2296,-408,449
38.99,-1486,194,914
39.00,939,-82,359
39.01,1778,337,-435
39.02,-176,1932,-411
39.03,-2540,2912,-170
39.04,-2542,1562,295
39.05,-218,-990,844
39.06,2424,-1753,643
39.07,3943,-562,78
39.08,3993,423,335
39.09,3072,537,673
39.10,1538,309,118
39.11,-559,-66,-402
39.12,-2470,-469,-213
39.13,-3580,-883,-398
39.14,-4475,-651,-392
39.15,-4115,921,246
39.16,-1058,2183,365
39.17,2976,1277,377
39.18,4779,-994,1270
39.19,4120,-2190,2378
39.20,2767,-1375,1687
39.21,1139,499,189
39.22,-1438,1819,-30
39.23,-3914,2027,422
39.24,-4330,1913,633
39.25,-3178,1559,751
39.26,-2214,378,1020
39.27,-557,-1203,1140
39.28,2721,-2081,1024
39.29,4767,-1339,914
39.30,4068,1357,1076
39.31,3164,4364,1829
39.32,2751,4655,2428
39.33,1091,1636,1470
39.34,-1194,-1811,253
39.35,-2351,-3048,476
39.36,-2638,-2092,1091
39.37,-3222,-588,1048
39.38,-3258,850,829
39.39,-1106,2740,1172
39.40,1634,4203,1349
39.41,2577,3350,803
39.42,2896,86,896
39.43,4096,-3407,1578
39.44,4463,-4483,1927
39.45,2742,-2671,2052
39.46,393,445,1938
39.47,-1654,2930,1010
39.48,-3964,3891,253
39.49,-5847,3816,407
39.50,-5267,2586,362
39.51,-1829,-550,158
39.52,1660,-4413,1014
39.53,3432,-5957,2348
39.54,4369,-3700,2080
39.55,4564,929,633
39.56,3543,3851,94
39.57,2561,3046,309
39.58,2320,1062,498
39.59,1207,-596,720
39.60,-1655,-2250,746
39.61,-4520,-2788,511
39.62,-5099,-1357,683
39.63,-3450,651,1328
39.64,-1310,1873,1186
39.65,614,2328,354
39.66,2099,2199,323
39.67,3038,1094,1115
39.68,3400,-773,1515
39.69,3346,-2350,1620
39.70,3244,-2767,1491
39.71,2634,-1350,808
39.72,511,1545,-5
39.73,-2568,3659,-521
39.74,-4517,3556,-266
39.75,-4486,2259,369
39.76,-2723,582,-13
39.77,292,-1465,-463
39.78,2492,-2505,287
39.79,1795,-923,874
39.80,121,1932,514
39.81,569,2878,89
39.82,2367,1398,456
39.83,2944,-106,1039
39.84,2103,-36,939
39.85,849,197,459
39.86,-529,-1168,429
39.87,-1789,-2508,820
39.88,-2506,-1290,375
39.89,-2376,1659,-509
39.90,-1433,3734,-176
39.91,-594,3451,879
39.92,-543,1299,1886
39.93,155,-825,1690
39.94,2557,-1823,341
39.95,4606,-1288,517
39.96,4522,227,1731
39.97,2818,1034,1520
39.98,90,592,536
39.99,-2235,284,300
40.00,-2118,1128,623
40.01,-460,1830,528
40.02,90,650,175
40.03,-378,-1817,637
40.04,-85,-2668,1871
40.05,405,-1102,2039
40.06,165,808,1025
40.07,128,1846,45
40.08,365,1990,-176
40.09,667,1095,582
40.10,1801,15,1909
40.11,3713,430,2578
40.12,3957,1255,2069
40.13,854,352,1188
40.14,-3352,-1362,562
40.15,-4854,-1626,361
40.16,-3253,-260,99
40.17,-1847,874,-366
40.18,-1649,1179,335
40.19,51,1461,2019
40.20,3673,1332,2421
40.21,6457,271,1794
40.22,6461,-619,1335
40.23,3727,-787,1106
40.24,-247,-926,926
40.25,-3710,-643,594
40.26,-5282,353,255
40.27,-4730,1416,590
40.28,-2599,2013,1136
40.29,-319,1283,756
40.30,785,-561,609
40.31,1331,-2020,1372
40.32,2443,-2376,1821
40.33,3104,-1634,1367
40.34,2155,104,737
40.35,1135,2154,740
40.36,911,3771,613
40.37,209,3751,5
40.38,-1565,1193,6
40.39,-2896,-2009,782
40.40,-2762,-3086,1212
40.41,-1606,-1713,1049
40.42,122,361,1205
40.43,2148,1502,761
40.44,3038,1538,-80
40.45,2119,1502,544
40.46,1148,1532,1378
40.47,1421,526,1169
40.48,1651,-1300,621
40.49,684,-1968,168
40.50,-945,-843,273
40.51,-1898,845,406
40.52,-1253,1124,-205
40.53,370,-321,-301
40.54,1179,-926,497
40.55,668,787,1181
40.56,840,2864,1452
40.57,1903,2756,1008
40.58,1510,380,338
40.59,-61,-2076,1026
40.60,-600,-2336,1671
40.61,-212,-622,474
40.62,-165,841,-473
40.63,-219,475,181
40.64,397,-548,1137
40.65,523,459,1274
40.66,-370,3136,521
40.67,-817,3463,-100
40.68,-393,35,414
40.69,16,-3104,1482
40.70,1118,-2885,1842
40.71,2889,-1014,1116
40.72,2663,403,452
40.73,-142,1753,557
40.74,-2489,2673,600
40.75,-2535,1927,28
40.76,-1557,1,302
40.77,-840,-1849,1349
40.78,-277,-2827,1385
40.79,637,-2879,1076
40.80,1450,-1371,1414
40.81,1800,2063,1470
40.82,1968,5122,1181
40.83,2056,5450,784
40.84,1561,3191,488
40.85,279,-254,1224
40.86,-1499,-3118,2133
40.87,-3178,-3691,1830
40.88,-3431,-1663,455
40.89,-2183,621,-385
40.90,-995,1310,339
40.91,65,1331,1375
40.92,1889,1858,1540
40.93,3313,1970,1207
40.94,3235,687,1988
40.95,2350,-513,2552
40.96,1511,-121,1316
40.97,639,772,216
40.98,-817,813,100
40.99,-2956,24,366
41.00,-4168,-799,776
41.01,-2695,-1119,1181
41.02,255,-491,1248
41.03,2368,982,836
41.04,2994,2185,700
41.05,2636,1789,820
41.06,2305,-133,1295
41.07,2536,-1433,931
41.08,2128,-1076,-445
41.09,94,-488,-488
41.10,-2238,-610,224
41.11,-2805,-415,232
41.12,-1535,1088,-57
41.13,557,2532,205
41.14,2003,2012,875
41.15,1608,2,804
41.16,-73,-1490,212
41.17,-987,-1570,350
41.18,-194,-876,787
41.19,1252,281,510
41.20,2342,1894,301
41.21,2439,3128,561
41.22,1228,2539,719
