2011.02.27 00:39:06,,,
MIHARU,,,
T1,,,
,N102W,N12W,
33.85,1709,-413,922
33.86,1596,106,954
33.87,1153,872,949
33.88,357,1224,917
33.89,-606,1014,760
33.90,-1346,460,566
33.91,-1489,-187,649
33.92,-934,-458,879
33.93,10,9,801
33.94,820,847,587
33.95,1063,1285,670
33.96,926,1028,962
33.97,1002,480,1195
33.98,1244,117,1274
33.99,1205,2,1156
34.00,823,-105,885
34.01,214,-242,810
34.02,-379,-196,1096
34.03,-535,118,1200
34.04,-113,542,878
34.05,219,812,602
34.06,47,765,780
34.07,35,484,1121
34.08,415,54,1099
34.09,883,-457,958
34.10,1416,-768,1033
34.11,1690,-643,1156
34.12,1354,-161,1147
34.13,706,426,977
34.14,190,860,839
34.15,-191,907,1000
34.16,-332,526,1051
34.17,-29,-91,738
34.18,275,-578,573
34.19,226,-740,814
34.20,209,-641,1156
34.21,335,-323,1235
34.22,408,122,966
34.23,511,554,616
34.24,491,760,621
34.25,120,670,913
34.26,-189,425,977
34.27,-32,126,818
34.28,367,-135,811
34.29,612,-323,989
34.30,403,-393,1047
34.31,-138,-153,829
34.32,-342,349,720
34.33,59,769,866
34.34,602,926,856
34.35,806,829,671
34.36,634,559,782
34.37,417,259,1118
34.38,371,166,1214
34.39,423,465,1022
34.40,371,851,756
34.41,83,828,601
34.42,-244,425,557
34.43,-278,38,651
34.44,13,-74,822
34.45,435,57,872
34.46,909,242,813
34.47,1174,371,844
34.48,1032,528,904
34.49,773,630,813
34.50,511,443,798
34.51,42,128,932
34.52,-395,-50,971
34.53,-447,-43,902
34.54,-257,86,865
34.55,-38,192,941
34.56,108,177,1005
34.57,126,168,1002
34.58,161,220,1008
34.59,337,83,985
34.60,495,-326,833
34.61,564,-700,817
34.62,637,-636,1062
34.63,639,-74,1159
34.64,471,597,949
34.65,223,930,772
34.66,74,661,803
34.67,110,-35,845
34.68,246,-530,736
34.69,304,-546,636
34.70,226,-277,726
34.71,83,106,785
34.72,41,361,693
34.73,408,367,737
34.74,1166,362,959
34.75,1713,368,1096
34.76,1483,76,843
34.77,631,-320,477
34.78,-127,-313,584
34.79,-417,191,877
34.80,-278,786,855
34.81,105,884,604
34.82,348,484,404
34.83,274,203,500
34.84,67,371,807
34.85,85,655,996
34.86,505,550,889
34.87,955,45,809
34.88,941,-195,1038
34.89,663,303,1171
34.90,527,1149,892
34.91,446,1559,587
34.92,232,1102,640
34.93,-192,270,767
34.94,-538,-19,699
34.95,-400,258,777
34.96,104,481,881
34.97,578,341,729
34.98,809,13,789
34.99,858,-165,1153
35.00,1002,-62,1236
35.01,1291,152,1086
35.02,1252,205,1088
35.03,595,93,1042
35.04,-317,18,924
35.05,-928,-6,993
35.06,-899,30,937
35.07,-385,134,619
35.08,77,202,614
35.09,394,298,1002
35.10,800,376,1247
35.11,1260,132,1236
35.12,1464,-321,1162
35.13,1349,-483,1046
35.14,1228,-182,919
35.15,1212,262,865
35.16,1179,478,853
35.17,905,323,801
35.18,95,-104,753
35.19,-929,-306,722
35.20,-1273,94,568
35.21,-865,674,461
35.22,-266,656,635
35.23,427,-94,821
35.24,1197,-901,822
35.25,1853,-1044,831
35.26,2253,-379,910
35.27,2162,607,927
35.28,1413,1193,781
35.29,353,1021,619
35.30,-418,396,612
35.31,-717,-204,689
35.32,-822,-500,665
35.33,-750,-393,609
35.34,-325,-78,647
35.35,247,108,702
35.36,721,155,762
35.37,1020,258,808
35.38,1153,476,851
35.39,1046,633,879
35.40,741,526,877
35.41,584,224,868
35.42,553,-41,772
35.43,236,-68,624
35.44,-364,103,643
35.45,-798,435,692
35.46,-802,826,685
35.47,-421,842,742
35.48,22,378,794
35.49,206,16,834
35.50,321,159,936
35.51,670,612,1064
35.52,1153,922,1069
35.53,1352,820,952
35.54,1008,532,941
35.55,304,289,1066
35.56,-283,174,1146
35.57,-368,300,1123
35.58,-74,575,1077
35.59,252,727,1124
35.60,402,607,1064
35.61,236,242,921
35.62,-57,-41,973
35.63,-55,31,987
35.64,249,183,867
35.65,577,150,852
35.66,813,115,859
35.67,935,186,897
35.68,1008,289,1037
35.69,1109,387,1094
35.70,1159,316,1082
35.71,885,-17,1091
35.72,232,-214,1011
35.73,-415,22,846
35.74,-740,388,708
35.75,-654,527,694
35.76,-204,465,860
35.77,477,343,1055
35.78,1116,157,1054
35.79,1379,-125,1075
35.80,1192,-259,1190
35.81,841,19,1121
35.82,699,404,880
35.83,698,393,705
35.84,551,86,722
35.85,299,-77,790
35.86,30,1,808
35.87,-295,146,783
35.88,-413,216,670
35.89,-288,231,577
35.90,-165,262,610
35.91,129,168,727
35.92,596,-223,826
35.93,1018,-590,835
35.94,1294,-394,730
35.95,1174,153,623
35.96,633,466,623
35.97,24,558,630
35.98,-408,728,571
35.99,-511,824,511
36.00,-413,376,547
36.01,-294,-480,678
36.02,63,-963,745
36.03,708,-581,804
36.04,1192,345,969
36.05,1240,1037,1018
36.06,971,1145,829
36.07,447,902,708
36.08,-175,471,833
36.09,-374,59,967
36.10,6,-135,989
36.11,492,-226,1096
36.12,588,-254,1142
36.13,280,-150,934
36.14,-74,128,844
36.15,-277,577,1030
36.16,-282,900,1095
36.17,51,712,973
36.18,614,94,941
36.19,925,-377,1079
36.20,784,-132,1156
36.21,556,563,1070
36.22,562,968,930
36.23,724,877,822
36.24,650,500,769
36.25,221,237,894
36.26,-70,363,899
36.27,25,460,559
36.28,149,307,356
36.29,220,269,545
36.30,459,487,827
36.31,746,720,878
36.32,934,717,734
36.33,933,340,608
36.34,579,-310,636
36.35,28,-797,784
36.36,-297,-817,799
36.37,-136,-470,675
36.38,264,53,610
36.39,467,517,632
36.40,456,688,755
36.41,534,652,844
36.42,812,551,635
36.43,1035,205,420
36.44,991,-358,550
36.45,777,-780,831
36.46,669,-884,1027
36.47,673,-685,1063
36.48,568,-224,957
36.49,417,318,769
36.50,219,662,700
36.51,-180,724,789
36.52,-555,552,835
36.53,-569,183,921
36.54,-248,-265,1084
36.55,199,-622,1125
36.56,513,-656,1081
36.57,688,-228,1072
36.58,847,402,1077
36.59,946,860,1100
36.60,941,1100,1097
36.61,678,1152,1126
36.62,143,853,1272
36.63,-287,254,1218
36.64,-412,-383,984
36.65,-260,-656,967
36.66,111,-219,1004
36.67,416,593,864
36.68,518,1098,733
36.69,629,1295,721
36.70,759,1422,853
36.71,845,1319,1003
36.72,919,761,930
36.73,778,-3,752
36.74,191,-483,653
36.75,-633,-459,560
36.76,-1134,-84,535
36.77,-1005,368,692
36.78,-422,751,705
36.79,173,850,568
36.80,571,559,675
36.81,995,206,1011
36.82,1524,4,1223
36.83,1875,-120,1167
36.84,1832,-269,993
36.85,1386,-430,938
36.86,660,-388,1011
36.87,-41,-84,951
36.88,-398,289,745
36.89,-351,493,661
36.90,-87,389,705
36.91,156,136,867
36.92,297,-88,1090
36.93,504,-204,1114
36.94,894,-45,949
36.95,1191,321,796
36.96,999,648,734
36.97,466,827,717
36.98,157,799,744
36.99,170,675,796
37.00,259,600,784
37.01,351,461,726
37.02,433,143,748
37.03,515,-216,765
37.04,603,-330,817
37.05,649,7,1017
37.06,631,596,1066
37.07,541,947,799
37.08,342,836,562
37.09,208,484,604
37.10,234,207,790
37.11,246,134,859
37.12,272,202,839
37.13,359,200,863
37.14,318,56,816
37.15,182,-33,833
37.16,276,-29,1004
37.17,461,-59,977
37.18,268,-154,815
37.19,-143,-244,787
37.20,-325,-172,788
37.21,-183,7,818
37.22,260,58,940
37.23,763,40,1048
37.24,889,102,1029
37.25,612,129,938
37.26,362,108,959
37.27,368,86,1157
37.28,421,-65,1157
37.29,362,-299,891
37.30,214,-394,934
37.31,9,-191,1262
37.32,-54,223,1201
37.33,134,412,895
37.34,257,210,881
37.35,143,42,938
37.36,9,203,891
37.37,64,514,927
37.38,372,620,966
37.39,781,403,969
37.40,973,130,945
37.41,907,87,746
37.42,785,180,582
37.43,582,190,698
37.44,277,274,803
37.45,89,569,688
37.46,24,724,621
37.47,-8,526,722
37.48,205,224,880
37.49,564,35,930
37.50,641,11,839
37.51,560,169,704
37.52,450,314,583
37.53,190,253,543
37.54,129,104,590
37.55,492,130,698
37.56,764,378,893
37.57,619,737,970
37.58,339,839,783
37.59,-17,336,612
37.60,-478,-355,671
37.61,-611,-508,800
37.62,-232,-146,894
37.63,245,134,956
37.64,646,249,887
37.65,1023,421,724
37.66,1126,546,757
37.67,860,567,917
37.68,623,520,902
37.69,577,351,827
37.70,392,76,842
37.71,95,-119,832
37.72,-30,-92,784
37.73,3,268,768
37.74,123,860,771
37.75,331,1125,858
37.76,730,814,928
37.77,1147,293,862
37.78,1048,-82,723
37.79,384,-229,711
37.80,-202,-130,858
37.81,-221,164,867
37.82,213,495,715
37.83,637,617,666
37.84,613,330,774
37.85,281,-165,845
37.86,104,-458,828
37.87,264,-400,839
37.88,614,-114,910
37.89,948,205,992
37.90,1055,390,1015
37.91,852,438,964
37.92,578,538,872
37.93,281,594,879
37.94,-119,520,1011
37.95,-270,451,1036
37.96,-14,286,877
37.97,302,-6,732
37.98,516,-77,689
37.99,443,159,664
38.00,19,359,684
38.01,-106,356,776
38.02,382,244,903
38.03,958,193,1028
38.04,1268,385,1097
38.05,1298,797,1007
38.06,1038,1019,810
38.07,616,766,611
38.08,181,188,523
38.09,-199,-390,654
38.10,-459,-677,888
38.11,-517,-506,915
38.12,-261,-19,708
38.13,358,537,504
38.14,1097,906,508
38.15,1529,770,772
38.16,1555,168,1025
38.17,1290,-446,1017
38.18,707,-707,847
38.19,-155,-531,759
38.20,-826,74,768
38.21,-851,801,772
38.22,-323,1125,791
38.23,385,849,767
38.24,903,115,785
38.25,1009,-592,952
38.26,770,-777,1096
38.27,528,-552,1117
38.28,528,-225,1064
38.29,601,229,962
38.30,501,726,933
38.31,206,1021,948
38.32,-16,898,898
38.33,109,332,857
38.34,392,-248,948
38.35,522,-332,1063
38.36,478,-51,1071
38.37,309,219,954
38.38,180,444,833
38.39,410,640,843
38.40,858,630,979
38.41,1025,431,1032
38.42,799,291,938
38.43,337,250,796
38.44,-221,177,702
38.45,-520,69,807
38.46,-359,54,1029
38.47,36,220,1000
38.48,362,442,757
38.49,413,473,707
38.50,320,332,948
38.51,461,249,1116
38.52,899,255,1006
38.53,1163,247,859
38.54,923,185,970
38.55,435,144,1234
38.56,75,129,1227
38.57,36,-7,961
38.58,219,-181,802
38.59,305,-130,898
38.60,170,177,1063
38.61,71,428,978
38.62,361,377,763
38.63,898,140,722
38.64,1149,6,931
38.65,1037,103,1109
38.66,809,217,1017
38.67,366,97,786
38.68,-334,-156,728
38.69,-772,-222,879
38.70,-633,-8,947
38.71,-211,236,866
38.72,269,367,808
38.73,667,349,883
38.74,700,152,1055
38.75,533,39,1202
38.76,582,212,1227
38.77,689,359,1053
38.78,562,251,782
38.79,316,119,716
38.80,109,140,864
38.81,-66,229,912
38.82,-107,159,797
38.83,53,-216,779
38.84,278,-563,882
38.85,465,-469,996
38.86,462,39,968
38.87,242,576,704
38.88,29,754,539
38.89,-30,504,637
38.90,54,137,738
38.91,317,-29,776
38.92,538,147,786
38.93,367,522,637
38.94,34,708,489
38.95,-52,671,540
38.96,206,656,605
38.97,683,644,600
38.98,1008,499,703
38.99,861,237,884
39.00,510,-36,1018
39.01,419,-76,963
39.02,529,250,765
39.03,506,675,754
39.04,203,860,855
39.05,-87,648,773
39.06,-21,109,669
39.07,231,-310,721
39.08,314,-180,769
39.09,212,304,782
39.10,42,621,780
39.11,-99,560,740
39.12,94,329,758
39.13,583,195,849
39.14,771,197,920
39.15,554,165,1001
39.16,393,34,1010
39.17,442,-75,865
39.18,507,-34,777
39.19,437,134,808
39.20,266,327,788
39.21,200,410,773
39.22,332,315,765
39.23,484,92,730
39.24,565,-97,737
39.25,529,-72,781
39.26,306,116,759
39.27,93,274,725
39.28,64,319,751
39.29,211,316,734
39.30,512,356,690
39.31,836,454,796
39.32,1037,500,964
39.33,1056,455,1042
39.34,908,425,1054
39.35,633,405,965
39.36,246,289,777
39.37,-149,102,674
39.38,-239,2,769
39.39,51,22,923
39.40,299,67,968
39.41,388,128,866
39.42,633,202,720
39.43,912,270,691
39.44,897,329,872
39.45,742,320,1057
39.46,657,114,974
39.47,572,-205,843
39.48,406,-216,980
39.49,234,318,1159
39.50,206,932,1013
39.51,251,950,728
39.52,148,453,749
39.53,-33,33,995
39.54,-147,-73,984
39.55,-148,-19,748
39.56,210,-32,750
39.57,945,-106,1042
39.58,1416,42,1172
39.59,1165,462,977
39.60,568,814,784
39.61,163,866,751
39.62,31,578,907
39.63,86,-14,1114
39.64,263,-519,1114
39.65,456,-521,995
39.66,452,-116,926
39.67,249,423,900
39.68,137,825,905
39.69,211,810,832
39.70,281,409,675
39.71,116,-5,692
39.72,-180,-201,872
39.73,-188,-257,970
39.74,220,-273,902
39.75,722,-262,721
39.76,996,-115,687
39.77,992,215,858
39.78,847,498,910
39.79,739,572,873
39.80,613,418,881
39.81,313,45,880
39.82,70,-242,867
39.83,55,-176,815
39.84,38,70,764
39.85,-17,260,801
39.86,-30,244,817
39.87,8,-74,777
39.88,274,-356,759
39.89,738,-179,789
39.90,1075,277,875
39.91,1165,573,968
39.92,1080,521,950
39.93,765,299,935
39.94,220,206,955
39.95,-282,234,835
39.96,-481,206,627
39.97,-403,167,591
39.98,-45,245,789
39.99,487,398,972
40.00,922,533,918
40.01,1275,636,782
40.02,1652,709,820
40.03,1775,664,987
40.04,1392,453,1131
40.05,765,204,1073
40.06,218,9,816
40.07,-272,-20,670
40.08,-721,168,693
40.09,-949,393,730
40.10,-833,576,726
40.11,-461,634,717
40.12,9,490,806
40.13,572,319,987
40.14,1149,295,1090
40.15,1581,337,1048
40.16,1744,298,1002
40.17,1514,193,1003
40.18,955,155,959
40.19,291,246,886
40.20,-387,362,833
40.21,-1001,345,715
40.22,-1232,193,565
40.23,-1019,18,512
40.24,-605,-126,644
40.25,-73,-230,861
40.26,506,-259,954
40.27,990,-150,933
40.28,1338,95,946
40.29,1575,405,1016
40.30,1607,647,973
40.31,1334,566,773
40.32,737,139,689
40.33,-59,-312,754
40.34,-754,-503,759
40.35,-1098,-379,677
40.36,-1106,-70,610
40.37,-922,184,568
40.38,-545,250,588
40.39,52,194,663
40.40,803,147,755
40.41,1530,136,837
40.42,1881,-17,850
40.43,1653,-281,867
40.44,1009,-374,935
40.45,268,-129,899
40.46,-256,284,650
40.47,-401,499,487
40.48,-334,462,574
40.49,-227,395,713
40.50,69,292,834
40.51,533,136,1033
40.52,855,32,1142
40.53,875,18,956
40.54,640,129,687
40.55,296,336,667
40.56,35,459,837
40.57,-37,450,897
40.58,125,474,849
40.59,457,583,882
40.60,743,687,966
40.61,879,697,981
40.62,866,528,928
40.63,741,271,874
40.64,488,118,843
40.65,135,108,858
40.66,-14,298,862
40.67,57,540,789
40.68,188,447,697
40.69,416,159,722
40.70,586,141,804
40.71,557,431,758
40.72,559,692,677
40.73,689,589,763
40.74,723,162,963
40.75,701,-187,1061
40.76,757,-192,1081
40.77,769,108,1068
40.78,618,477,926
40.79,246,634,755
40.80,-125,535,780
40.81,-160,362,900
40.82,114,246,978
40.83,500,134,1058
40.84,954,-101,1155
40.85,1331,-329,1222
40.86,1311,-285,1225
40.87,892,46,1301
40.88,460,456,1365
40.89,231,651,1231
40.90,81,395,977
40.91,-89,-166,839
40.92,-83,-646,960
40.93,119,-736,1278
40.94,294,-331,1410
40.95,478,249,1215
40.96,865,580,1045
40.97,1100,518,1077
40.98,761,136,1141
40.99,228,-281,1107
41.00,-3,-478,1000
