2022.05.23 11:02:00,,,
GOSHO,,,
F1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
36.91,-0.2503924375,-2.5027614336,-6.8284938546
36.92,-0.2507930654,-2.5059140224,-6.8280954129
36.93,-0.2616100187,-2.5094606848,-6.8304860631
36.94,-0.2720263441,-2.5134014208,-6.8408455473
36.95,-0.2744301115,-2.524041408,-6.8476190562
36.96,-0.2856476927,-2.5366517632,-6.85319724
36.97,-0.3052784598,-2.5465036032,-6.8631582825
36.98,-0.3152941573,-2.5606902528,-6.8755099752
36.99,-0.3197010642,-2.5740887552,-6.8826819258
37.00,-0.3217042037,-2.5898516992,-6.8910492015
37.01,-0.3217042037,-2.6079790848,-6.9037993359
37.02,-0.3172972968,-2.6221657344,-6.9109712865
37.03,-0.3132910178,-2.6308353536,-6.9137603784
37.04,-0.3112878783,-2.6328057216,-6.9161510286
37.05,-0.3060797156,-2.6320175744,-6.9241198626
37.06,-0.2940608786,-2.636352384,-6.9265105128
37.07,-0.2776351347,-2.6418694144,-6.9141588201
37.08,-0.2596068792,-2.6446279296,-6.8982211521
37.09,-0.2459855306,-2.6493568128,-6.8818850424
37.10,-0.2371717168,-2.652115328,-6.865150491
37.11,-0.2299604146,-2.6469923712,-6.8543925651
37.12,-0.2195440892,-2.6328057216,-6.8360642469
37.13,-0.2147365544,-2.6142842624,-6.8249078793
37.14,-0.2199447171,-2.5965509504,-6.8181343704
37.15,-0.2235503682,-2.58118208,-6.8029935858
37.16,-0.2247522519,-2.5666013568,-6.7890481263
37.17,-0.2275566472,-2.5504443392,-6.7778917587
37.18,-0.2319635541,-2.5354695424,-6.7703213664
37.19,-0.228357903,-2.5267999232,-6.7647431826
37.20,-0.2151371823,-2.5232532608,-6.7635478575
37.21,-0.2015158337,-2.5224651136,-6.7703213664
37.22,-0.1931026478,-2.5216769664,-6.7770948753
37.23,-0.1818850666,-2.5204947456,-6.7838683842
37.24,-0.1694656017,-2.5232532608,-6.7862590344
37.25,-0.1678630901,-2.5327110272,-6.7910403348
37.26,-0.1742731365,-2.5468976768,-6.805384236
37.27,-0.1770775318,-2.5579317376,-6.8125561866
37.28,-0.1766769039,-2.5626606208,-6.8121577449
37.29,-0.1846894619,-2.5658132096,-6.8197281372
37.30,-0.1975095547,-2.5677835776,-6.8217203457
37.31,-0.2023170895,-2.5669954304,-6.8221187874
37.32,-0.2067239964,-2.5677835776,-6.8280954129
37.33,-0.2139352986,-2.567389504,-6.8308845048
37.34,-0.2207459729,-2.5622665472,-6.8308845048
37.35,-0.2267553914,-2.557537664,-6.821321904
37.36,-0.2359698331,-2.5587198848,-6.8141499534
37.37,-0.2491905538,-2.5662072832,-6.8177359287
37.38,-0.2576037397,-2.5776354176,-6.8261032044
37.39,-0.2576037397,-2.5815761536,-6.8376580137
37.40,-0.256401856,-2.5827583744,-6.8527987983
37.41,-0.2608087629,-2.587093184,-6.8683380246
37.42,-0.2692219488,-2.5882754048,-6.8794943922
37.43,-0.2700232046,-2.5843346688,-6.8946351768
37.44,-0.2696225767,-2.583152448,-6.9097759614
37.45,-0.2708244604,-2.587093184,-6.9153541452
37.46,-0.2648150419,-2.5926102144,-6.9193385622
37.47,-0.252395577,-2.5973390976,-6.9233229792
37.48,-0.2367710889,-2.5993094656,-6.916947912
37.49,-0.2275566472,-2.6052205696,-6.9085806363
37.50,-0.2199447171,-2.6138901888,-6.9026040108
37.51,-0.2111309033,-2.618619072,-6.8966273853
37.52,-0.2095283917,-2.6154664832,-6.9037993359
37.53,-0.2127334149,-2.6040383488,-6.9133619367
37.54,-0.2159384381,-2.5977331712,-6.9213307707
37.55,-0.2175409497,-2.5922161408,-6.9217292124
37.56,-0.2215472287,-2.5847287424,-6.9065884278
37.57,-0.2311622983,-2.5803939328,-6.8878616679
37.58,-0.2427805074,-2.58118208,-6.8723224416
37.59,-0.2543987165,-2.5835465216,-6.8591738655
37.60,-0.2608087629,-2.5847287424,-6.8500097064
37.61,-0.2672188093,-2.5835465216,-6.8436346392
37.62,-0.2808401579,-2.5796057856,-6.8356658052
37.63,-0.2860483206,-2.5709361664,-6.8261032044
37.64,-0.28043953,-2.5532028544,-6.8233141125
37.65,-0.2768338789,-2.53192288,-6.8269000878
37.66,-0.276433251,-2.5153717888,-6.833275155
37.67,-0.2740294836,-2.4996088448,-6.8360642469
37.68,-0.2716257162,-2.48266368,-6.8380564554
37.69,-0.2728275999,-2.47281184,-6.8420408724
37.70,-0.2756319952,-2.4657185152,-6.8376580137
37.71,-0.2800389021,-2.4598074112,-6.8344704801
37.72,-0.2896539717,-2.4554726016,-6.8340720384
37.73,-0.3024740645,-2.4487733504,-6.829290738
37.74,-0.3128903899,-2.4428622464,-6.8201265789
37.75,-0.3249092269,-2.4389215104,-6.8109624198
37.76,-0.3329217849,-2.4341926272,-6.8033920275
37.77,-0.3317199012,-2.4290696704,-6.8073764445
37.78,-0.3313192733,-2.429463744,-6.8225172291
37.79,-0.3253098548,-2.4349807744,-6.8296891797
37.80,-0.3096853667,-2.4424681728,-6.8276969712
37.81,-0.2996696692,-2.459019264,-6.8284938546
37.82,-0.2960640181,-2.4838459008,-6.8288922963
37.83,-0.2940608786,-2.5031555072,-6.8276969712
37.84,-0.2956633902,-2.5137954944,-6.833275155
37.85,-0.296464646,-2.5236473344,-6.8436346392
37.86,-0.2996696692,-2.53192288,-6.8547910068
37.87,-0.3072815993,-2.5350754688,-6.8591738655
37.88,-0.3096853667,-2.5390162048,-6.8603691906
37.89,-0.3076822272,-2.5421687936,-6.8655489327
37.90,-0.3092847388,-2.5433510144,-6.8719239999
37.91,-0.3100859946,-2.54177472,-6.8711271165
37.92,-0.3036759482,-2.5394102784,-6.8655489327
37.93,-0.2984677855,-2.5394102784,-6.8635567242
37.94,-0.300470925,-2.5390162048,-6.8667442578
37.95,-0.3108872504,-2.5354695424,-6.8659473744
37.96,-0.3209029479,-2.5307406592,-6.8643536076
37.97,-0.3229060874,-2.527982144,-6.869134908
37.98,-0.3261111106,-2.5334991744,-6.8790959505
37.99,-0.3257104827,-2.5429569408,-6.8874632262
38.00,-0.316496041,-2.553596928,-6.8938382934
38.01,-0.3040765761,-2.5606902528,-6.8986195938
38.02,-0.2936602507,-2.5666013568,-6.9026040108
38.03,-0.2904552275,-2.57133024,-6.897025827
38.04,-0.2848464369,-2.5697539456,-6.8834788092
38.05,-0.2788370184,-2.5630546944,-6.8707286748
38.06,-0.2860483206,-2.5539910016,-6.8559863319
38.07,-0.2996696692,-2.5472917504,-6.8432361975
38.08,-0.3012721808,-2.5421687936,-6.8312829465
38.09,-0.3008715529,-2.533893248,-6.8245094376
38.10,-0.3076822272,-2.5232532608,-6.8201265789
38.11,-0.3080828551,-2.5098547584,-6.8165406036
38.12,-0.3040765761,-2.4988206976,-6.8189312538
38.13,-0.300470925,-2.4877866368,-6.825306321
38.14,-0.300470925,-2.4743881344,-6.8304860631
38.15,-0.3032753203,-2.4661125888,-6.8352673635
38.16,-0.2960640181,-2.4661125888,-6.833275155
38.17,-0.2868495764,-2.4724177664,-6.8304860631
38.18,-0.2900545996,-2.4838459008,-6.833275155
38.19,-0.3008715529,-2.49251552,-6.8356658052
38.20,-0.3136916457,-2.4968503296,-6.8440330809
38.21,-0.3253098548,-2.4988206976,-6.8524003566
38.22,-0.3353255523,-2.5007910656,-6.8547910068
38.23,-0.3337230407,-2.5007910656,-6.8547910068
38.24,-0.3301173896,-2.5000029184,-6.8607676323
38.25,-0.3269123664,-2.5055199488,-6.8647520493
38.26,-0.3132910178,-2.5086725376,-6.8627598408
38.27,-0.3000702971,-2.508278464,-6.8619629574
38.28,-0.292458367,-2.514189568,-6.8619629574
38.29,-0.2820420416,-2.5271939968,-6.8563847736
38.30,-0.2700232046,-2.54177472,-6.8551894485
38.31,-0.2539980886,-2.5500502656,-6.8623613991
38.32,-0.2347679494,-2.5579317376,-6.8595723072
38.33,-0.2195440892,-2.5701480192,-6.8520019149
38.34,-0.2091277638,-2.585122816,-6.8543925651
38.35,-0.1955064152,-2.6000976128,-6.8587754238
38.36,-0.1806831829,-2.616648704,-6.8535956817
38.37,-0.1702668575,-2.6387168256,-6.845228406
38.38,-0.1694656017,-2.6532975488,-6.8380564554
38.39,-0.1714687412,-2.6599968,-6.8269000878
38.40,-0.1702668575,-2.6666960512,-6.8141499534
38.41,-0.172269997,-2.6702427136,-6.7958216352
38.42,-0.184288834,-2.6682723456,-6.7790870838
38.43,-0.20031395,-2.6635434624,-6.7635478575
38.44,-0.2063233685,-2.6532975488,-6.749602398
38.45,-0.2031183453,-2.6446279296,-6.7380475887
38.46,-0.2031183453,-2.6410812672,-6.7304771964
38.47,-0.2059227406,-2.64029312,-6.7248990126
38.48,-0.208326508,-2.6426575616,-6.7245005709
38.49,-0.2119321591,-2.6438397824,-6.7252974543
38.50,-0.2179415776,-2.6371405312,-6.7252974543
38.51,-0.2195440892,-2.6288649856,-6.7268912211
38.52,-0.2191434613,-2.6300472064,-6.737649147
38.53,-0.2195440892,-2.6379286784,-6.7515946065
38.54,-0.220345345,-2.6465982976,-6.7623525324
38.55,-0.2207459729,-2.6552679168,-6.7687275996
38.56,-0.2223484845,-2.6615730944,-6.7675322745
38.57,-0.2263547635,-2.6655138304,-6.7735089
38.58,-0.2379729726,-2.6623612416,-6.793430985
38.59,-0.2503924375,-2.6536916224,-6.8073764445
38.60,-0.256401856,-2.6450220032,-6.81335307
38.61,-0.264414414,-2.6320175744,-6.8209234623
38.62,-0.2760326231,-2.6150724096,-6.8304860631
38.63,-0.2820420416,-2.6004916864,-6.837259572
38.64,-0.2812407858,-2.5878813312,-6.8276969712
38.65,-0.2776351347,-2.575270976,-6.8276969712
38.66,-0.2816414137,-2.567389504,-6.8396502222
38.67,-0.2840451811,-2.559508032,-6.849212823
38.68,-0.2780357626,-2.5504443392,-6.8615645157
38.69,-0.2712250883,-2.539804352,-6.877103742
38.70,-0.276433251,-2.5287702912,-6.8866663428
38.71,-0.2888527159,-2.5177362304,-6.8918460849
38.72,-0.2928589949,-2.5059140224,-6.9006118023
38.73,-0.2932596228,-2.4936977408,-6.9085806363
38.74,-0.2992690413,-2.4858162688,-6.908979078
38.75,-0.3000702971,-2.486604416,-6.9109712865
38.76,-0.3028746924,-2.4933036672,-6.920932329
38.77,-0.3088841109,-2.4988206976,-6.9225260958
38.78,-0.3108872504,-2.5019732864,-6.9189401205
38.79,-0.3168966689,-2.5035495808,-6.924916746
38.80,-0.3253098548,-2.5039436544,-6.9296980464
38.81,-0.3329217849,-2.500396992,-6.9253151877
38.82,-0.3341236686,-2.4929095936,-6.916947912
38.83,-0.3237073432,-2.4858162688,-6.9117681699
38.84,-0.312489762,-2.4814814592,-6.912963495
38.85,-0.3052784598,-2.4818755328,-6.9173463537
38.86,-0.2996696692,-2.4822696064,-6.9125650533
38.87,-0.2960640181,-2.4838459008,-6.9053931027
38.88,-0.2948621344,-2.4921214464,-6.9065884278
38.89,-0.2932596228,-2.4992147712,-6.904994661
38.90,-0.2932596228,-2.506308096,-6.8902523181
38.91,-0.2968652739,-2.5185243776,-6.8775021837
38.92,-0.2992690413,-2.527982144,-6.8739162084
38.93,-0.2996696692,-2.527982144,-6.8619629574
38.94,-0.3000702971,-2.5267999232,-6.8444315226
38.95,-0.3040765761,-2.5287702912,-6.8380564554
38.96,-0.3104866225,-2.5291643648,-6.833275155
38.97,-0.3100859946,-2.5244354816,-6.8261032044
38.98,-0.3016728087,-2.5149777152,-6.8189312538
38.99,-0.2920577391,-2.5110369792,-6.8217203457
39.00,-0.2876508322,-2.5134014208,-6.833275155
39.01,-0.2856476927,-2.5098547584,-6.837259572
39.02,-0.2816414137,-2.5035495808,-6.8312829465
39.03,-0.2752313673,-2.4972444032,-6.8288922963
39.04,-0.2712250883,-2.49251552,-6.841243989
39.05,-0.2712250883,-2.4909392256,-6.8516034732
39.06,-0.2720263441,-2.4913332992,-6.8535956817
39.07,-0.2756319952,-2.494485888,-6.8476190562
39.08,-0.284445809,-2.5011851392,-6.8436346392
39.09,-0.2900545996,-2.5098547584,-6.841243989
39.10,-0.2960640181,-2.5130073472,-6.8404471056
39.11,-0.3036759482,-2.5149777152,-6.8464237311
39.12,-0.3112878783,-2.5212828928,-6.8500097064
39.13,-0.3140922736,-2.5252236288,-6.8559863319
39.14,-0.312489762,-2.5271939968,-6.865150491
39.15,-0.312489762,-2.5327110272,-6.8659473744
39.16,-0.3112878783,-2.5453213824,-6.8599707489
39.17,-0.308483483,-2.5622665472,-6.8543925651
39.18,-0.304477204,-2.5819702272,-6.8619629574
39.19,-0.2896539717,-2.5993094656,-6.8699317914
39.20,-0.276433251,-2.616648704,-6.8755099752
39.21,-0.2744301115,-2.6296531328,-6.885072576
39.22,-0.2652156698,-2.6359583104,-6.8878616679
39.23,-0.2459855306,-2.6379286784,-6.8914476432
39.24,-0.2319635541,-2.6359583104,-6.8818850424
39.25,-0.2223484845,-2.6355642368,-6.8695333497
39.26,-0.2167396939,-2.634382016,-6.8659473744
39.27,-0.2091277638,-2.626500544,-6.861166074
39.28,-0.2023170895,-2.6209835136,-6.8555878902
39.29,-0.2011152058,-2.6213775872,-6.857181657
39.30,-0.1999133221,-2.6201953664,-6.8535956817
39.31,-0.2011152058,-2.6178309248,-6.8428377558
39.32,-0.2007145779,-2.6162546304,-6.8328767133
39.33,-0.196307671,-2.6158605568,-6.8296891797
39.34,-0.1846894619,-2.6134961152,-6.8296891797
39.35,-0.1726706249,-2.6111316736,-6.8249078793
39.36,-0.1610524158,-2.6056146432,-6.8185328121
39.37,-0.144226044,-2.6000976128,-6.8113608615
39.38,-0.1290021838,-2.5953687296,-6.7978138437
39.39,-0.1217908816,-2.5863050368,-6.7862590344
39.40,-0.1205889979,-2.5796057856,-6.7850637093
39.41,-0.1209896258,-2.5784235648,-6.7950247518
39.42,-0.1273996722,-2.5784235648,-6.797415402
39.43,-0.1354122302,-2.5788176384,-6.7938294267
39.44,-0.1458285556,-2.5882754048,-6.8010013773
39.45,-0.1570461368,-2.5981272448,-6.8077748862
39.46,-0.1638568111,-2.6024620544,-6.8197281372
39.47,-0.1718693691,-2.6056146432,-6.8249078793
39.48,-0.1806831829,-2.6091613056,-6.8249078793
39.49,-0.1830869503,-2.6162546304,-6.8296891797
39.50,-0.1830869503,-2.624530176,-6.8296891797
39.51,-0.1862919735,-2.6268946176,-6.825306321
39.52,-0.1943045315,-2.6253183232,-6.8284938546
39.53,-0.1995126942,-2.626500544,-6.8304860631
39.54,-0.2051214848,-2.6280768384,-6.8229156708
39.55,-0.2127334149,-2.6280768384,-6.8113608615
39.56,-0.224351624,-2.6320175744,-6.8089702113
39.57,-0.2371717168,-2.6379286784,-6.8049857943
39.58,-0.2467867864,-2.6387168256,-6.8002044939
39.59,-0.2535974607,-2.6367464576,-6.8061811194
39.60,-0.260408135,-2.6331997952,-6.81335307
39.61,-0.2704238325,-2.63044128,-6.817337487
39.62,-0.2796382742,-2.6257123968,-6.8145483951
39.63,-0.2832439253,-2.6213775872,-6.8101655364
39.64,-0.2868495764,-2.6174368512,-6.821321904
39.65,-0.2936602507,-2.6111316736,-6.8336735967
39.66,-0.2988684134,-2.5973390976,-6.8416424307
39.67,-0.2952627623,-2.579211712,-6.8456268477
39.68,-0.2880514601,-2.5650250624,-6.8460252894
39.69,-0.2824426695,-2.5547791488,-6.845228406
39.70,-0.2760326231,-2.5421687936,-6.8516034732
39.71,-0.2756319952,-2.5252236288,-6.869134908
39.72,-0.276433251,-2.5070962432,-6.8790959505
39.73,-0.2716257162,-2.4933036672,-6.881088159
39.74,-0.2748307394,-2.4877866368,-6.8918460849
39.75,-0.2832439253,-2.48266368,-6.8986195938
39.76,-0.2876508322,-2.476752576,-6.889056993
39.77,-0.2928589949,-2.474782208,-6.8878616679
39.78,-0.3012721808,-2.4763585024,-6.8958305019
39.79,-0.3048778319,-2.4724177664,-6.8918460849
39.80,-0.3056790877,-2.4712355456,-6.8806897173
39.81,-0.3092847388,-2.4795110912,-6.877103742
39.82,-0.3092847388,-2.4858162688,-6.8747130918
39.83,-0.3032753203,-2.4810873856,-6.8671426995
39.84,-0.2976665297,-2.4735999872,-6.8591738655
39.85,-0.2980671576,-2.4676888832,-6.8559863319
39.86,-0.3064803435,-2.46296,-6.8555878902
39.87,-0.3188998084,-2.4562607488,-6.8512050315
39.88,-0.3217042037,-2.4460148352,-6.8392517805
39.89,-0.3209029479,-2.441285952,-6.8300876214
39.90,-0.3277136222,-2.44325632,-6.8352673635
39.91,-0.3333224128,-2.439315584,-6.8404471056
39.92,-0.3261111106,-2.4310400384,-6.8396502222
39.93,-0.3112878783,-2.4298578176,-6.8416424307
39.94,-0.3040765761,-2.4349807744,-6.8476190562
39.95,-0.300470925,-2.4365570688,-6.85319724
39.96,-0.2896539717,-2.4345867008,-6.8496112647
39.97,-0.2744301115,-2.4337985536,-6.8516034732
39.98,-0.2664175535,-2.4357689216,-6.8595723072
39.99,-0.2648150419,-2.4404978048,-6.8631582825
40.00,-0.260408135,-2.4444385408,-6.8671426995
40.01,-0.2531968328,-2.4499555712,-6.8695333497
40.02,-0.2491905538,-2.4578370432,-6.8727208833
40.03,-0.248389298,-2.4700533248,-6.877103742
40.04,-0.236370461,-2.4795110912,-6.8727208833
40.05,-0.2235503682,-2.484634048,-6.865150491
40.06,-0.2215472287,-2.4948799616,-6.8619629574
40.07,-0.2223484845,-2.5007910656,-6.869134908
40.08,-0.2139352986,-2.4976384768,-6.8782990671
40.09,-0.20031395,-2.4956681088,-6.8846741343
40.10,-0.2007145779,-2.5019732864,-6.8826819258
40.11,-0.204320229,-2.5126132736,-6.885072576
40.12,-0.2075252522,-2.52207104,-6.8954320602
40.13,-0.2067239964,-2.5271939968,-6.8958305019
40.14,-0.2051214848,-2.5366517632,-6.8894554347
40.15,-0.208326508,-2.5500502656,-6.8866663428
40.16,-0.2103296475,-2.5587198848,-6.8834788092
40.17,-0.2067239964,-2.5662072832,-6.877103742
40.18,-0.2031183453,-2.575270976,-6.8723224416
40.19,-0.2143359265,-2.5815761536,-6.8683380246
40.20,-0.2255535077,-2.5780294912,-6.8543925651
40.21,-0.2271560193,-2.5685717248,-6.8436346392
40.22,-0.232364182,-2.563448768,-6.8376580137
40.23,-0.2503924375,-2.5618724736,-6.8336735967
40.24,-0.2712250883,-2.5599021056,-6.8276969712
40.25,-0.2752313673,-2.5638428416,-6.8209234623
40.26,-0.2736288557,-2.5740887552,-6.8153452785
40.27,-0.2848464369,-2.5827583744,-6.805384236
40.28,-0.2992690413,-2.5835465216,-6.793430985
40.29,-0.3028746924,-2.5788176384,-6.7878528012
40.30,-0.300470925,-2.5776354176,-6.7862590344
40.31,-0.2968652739,-2.5815761536,-6.7942278684
40.32,-0.2992690413,-2.5819702272,-6.8077748862
40.33,-0.2992690413,-2.5736946816,-6.8105639781
40.34,-0.296464646,-2.5681776512,-6.8137515117
40.35,-0.2932596228,-2.5685717248,-6.8276969712
40.36,-0.2868495764,-2.57133024,-6.8388533388
40.37,-0.2800389021,-2.5721183872,-6.837259572
40.38,-0.276433251,-2.5736946816,-6.8360642469
40.39,-0.2796382742,-2.5823643008,-6.8392517805
40.40,-0.2872502043,-2.5886694784,-6.8440330809
40.41,-0.2896539717,-2.5878813312,-6.8484159396
40.42,-0.2932596228,-2.5827583744,-6.85319724
40.43,-0.300470925,-2.5776354176,-6.8539941234
40.44,-0.3096853667,-2.5717243136,-6.8496112647
40.45,-0.3072815993,-2.563448768,-6.8360642469
40.46,-0.3008715529,-2.559508032,-6.8340720384
40.47,-0.3024740645,-2.5579317376,-6.8484159396
40.48,-0.3052784598,-2.553596928,-6.8480174979
40.49,-0.3072815993,-2.547685824,-6.8428377558
40.50,-0.3048778319,-2.545715456,-6.8512050315
40.51,-0.3024740645,-2.545715456,-6.8599707489
40.52,-0.3080828551,-2.5409865728,-6.8603691906
40.53,-0.3076822272,-2.5334991744,-6.8575800987
40.54,-0.300470925,-2.53192288,-6.8563847736
40.55,-0.2908558554,-2.5370458368,-6.85319724
40.56,-0.2860483206,-2.5425628672,-6.8535956817
40.57,-0.2812407858,-2.5472917504,-6.8615645157
40.58,-0.2732282278,-2.5528087808,-6.8659473744
40.59,-0.2628119024,-2.5606902528,-6.8763068586
40.60,-0.2527962049,-2.575270976,-6.8874632262
40.61,-0.2399761121,-2.5902457728,-6.8906507598
40.62,-0.2271560193,-2.604826496,-6.8934398517
40.63,-0.2179415776,-2.6174368512,-6.8870647845
40.64,-0.2115315312,-2.6221657344,-6.8798928339
40.65,-0.2027177174,-2.6249242496,-6.8806897173
40.66,-0.1955064152,-2.6312294272,-6.8727208833
40.67,-0.1983108105,-2.6371405312,-6.8635567242
40.68,-0.2131340428,-2.6434457088,-6.8635567242
40.69,-0.2235503682,-2.6477805184,-6.8627598408
40.70,-0.2291591588,-2.6532975488,-6.8591738655
40.71,-0.2375723447,-2.6615730944,-6.8551894485
40.72,-0.2527962049,-2.6694545664,-6.8543925651
40.73,-0.2680200651,-2.6765478912,-6.8551894485
40.74,-0.272426972,-2.6824589952,-6.8599707489
40.75,-0.2700232046,-2.6903404672,-6.8643536076
40.76,-0.2708244604,-2.6990100864,-6.8643536076
40.77,-0.2772345068,-2.7017686016,-6.8683380246
40.78,-0.2796382742,-2.6930989824,-6.8683380246
40.79,-0.2756319952,-2.6871878784,-6.8603691906
40.80,-0.2792376463,-2.6883700992,-6.8488143813
40.81,-0.2860483206,-2.6844293632,-6.8348689218
40.82,-0.284445809,-2.681670848,-6.8181343704
40.83,-0.28043953,-2.6840352896,-6.809368653
40.84,-0.2776351347,-2.6852175104,-6.8077748862
40.85,-0.272426972,-2.6812767744,-6.7962200769
40.86,-0.2688213209,-2.673789376,-6.7810792923
40.87,-0.2700232046,-2.6643316096,-6.7743057834
40.88,-0.276433251,-2.654085696,-6.7723135749
40.89,-0.2836445532,-2.644233856,-6.7691260413
40.90,-0.2860483206,-2.6276827648,-6.7691260413
40.91,-0.2836445532,-2.6064027904,-6.7723135749
40.92,-0.2908558554,-2.5859109632,-6.7802824089
40.93,-0.296464646,-2.5705420928,-6.7878528012
40.94,-0.2920577391,-2.5559613696,-6.7910403348
40.95,-0.288452088,-2.5394102784,-6.8002044939
40.96,-0.2896539717,-2.5236473344,-6.8025951441
40.97,-0.2976665297,-2.506308096,-6.8021967024
40.98,-0.3032753203,-2.4889688576,-6.8089702113
40.99,-0.2996696692,-2.4732059136,-6.8089702113
41.00,-0.3020734366,-2.4586251904,-6.8017982607
41.01,-0.3100859946,-2.4519259392,-6.8045873526
41.02,-0.3076822272,-2.449167424,-6.8137515117
41.03,-0.3016728087,-2.4401037312,-6.81335307
41.04,-0.2936602507,-2.431434112,-6.8069780028
41.05,-0.2864489485,-2.4306459648,-6.8029935858
41.06,-0.2840451811,-2.4306459648,-6.8017982607
41.07,-0.2772345068,-2.427493376,-6.7970169603
41.08,-0.2620106466,-2.4211881984,-6.7954231935
41.09,-0.2511936933,-2.4109422848,-6.7962200769
41.10,-0.248389298,-2.3936030464,-6.7950247518
41.11,-0.24037674,-2.3746875136,-6.7914387765
41.12,-0.2295597867,-2.3628653056,-6.7886496846
41.13,-0.2255535077,-2.3534075392,-6.7818761757
41.14,-0.2287585309,-2.3423734784,-6.7778917587
41.15,-0.2335660657,-2.3404031104,-6.781477734
41.16,-0.2383736005,-2.34473792,-6.7822746174
41.17,-0.2395754842,-2.3522253184,-6.7842668259
41.18,-0.2439823911,-2.3648356736,-6.797415402
41.19,-0.2491905538,-2.3774460288,-6.8041889109
41.20,-0.2527962049,-2.3884800896,-6.8033920275
41.21,-0.2556006002,-2.3967556352,-6.805384236
41.22,-0.2519949491,-2.4070015488,-6.809368653
41.23,-0.2455849027,-2.415671168,-6.8145483951
41.24,-0.2391748563,-2.4243407872,-6.8205250206
41.25,-0.2335660657,-2.4330104064,-6.8308845048
41.26,-0.2251528798,-2.4408918784,-6.8424393141
41.27,-0.2179415776,-2.4538963072,-6.8539941234
41.28,-0.2139352986,-2.4676888832,-6.8667442578
41.29,-0.2115315312,-2.48266368,-6.8806897173
41.30,-0.2131340428,-2.4948799616,-6.8866663428
41.31,-0.2167396939,-2.5074903168,-6.8918460849
41.32,-0.220345345,-2.5193125248,-6.8998149189
41.33,-0.2215472287,-2.5216769664,-6.9101744031
41.34,-0.2303610425,-2.5216769664,-6.9201354456
41.35,-0.2455849027,-2.527982144,-6.9225260958
41.36,-0.2584049955,-2.5350754688,-6.9269089545
41.37,-0.2612093908,-2.5366517632,-6.9332840217
41.38,-0.2600075071,-2.5370458368,-6.9332840217
41.39,-0.2660169256,-2.5394102784,-6.9265105128
41.40,-0.2652156698,-2.547685824,-6.9201354456
41.41,-0.2543987165,-2.5591139584,-6.9181432371
41.42,-0.2519949491,-2.5701480192,-6.9161510286
41.43,-0.2531968328,-2.5764531968,-6.9197370039
41.44,-0.2495911817,-2.5843346688,-6.9245183043
41.45,-0.2419792516,-2.5973390976,-6.9217292124
41.46,-0.2331654378,-2.6115257472,-6.9145572618
41.47,-0.2295597867,-2.6296531328,-6.9137603784
41.48,-0.232364182,-2.6465982976,-6.9193385622
41.49,-0.2315629262,-2.6592086528,-6.9201354456
41.50,-0.2263547635,-2.6682723456,-6.9121666116
41.51,-0.2231497403,-2.6753656704,-6.9057915444
41.52,-0.2219478566,-2.6808827008,-6.9022055691
41.53,-0.2187428334,-2.6844293632,-6.89304141
41.54,-0.2159384381,-2.6860056576,-6.889056993
41.55,-0.2111309033,-2.6891582464,-6.8870647845
41.56,-0.2103296475,-2.6919167616,-6.8826819258
41.57,-0.2139352986,-2.68955232,-6.8782990671
41.58,-0.2175409497,-2.6840352896,-6.8739162084
41.59,-0.2259541356,-2.681670848,-6.8675411412
41.60,-0.2415786237,-2.6800945536,-6.8595723072
41.61,-0.2507930654,-2.6789123328,-6.8500097064
41.62,-0.2556006002,-2.6804886272,-6.8424393141
41.63,-0.268420693,-2.6800945536,-6.8344704801
41.64,-0.2800389021,-2.6773360384,-6.825306321
41.65,-0.2832439253,-2.6741834496,-6.8197281372
41.66,-0.2888527159,-2.6694545664,-6.8137515117
41.67,-0.3012721808,-2.6663019776,-6.8097670947
41.68,-0.308483483,-2.661967168,-6.8069780028
41.69,-0.3072815993,-2.6536916224,-6.8081733279
41.70,-0.3032753203,-2.6477805184,-6.8045873526
41.71,-0.3060797156,-2.6406871936,-6.8037904692
41.72,-0.312489762,-2.6347760896,-6.81335307
41.73,-0.312489762,-2.6316235008,-6.8249078793
41.74,-0.3096853667,-2.6272886912,-6.8360642469
41.75,-0.3072815993,-2.6257123968,-6.8464237311
41.76,-0.3048778319,-2.6249242496,-6.8539941234
41.77,-0.3048778319,-2.6198012928,-6.8551894485
41.78,-0.3076822272,-2.6134961152,-6.8520019149
41.79,-0.3036759482,-2.6075850112,-6.8500097064
41.80,-0.2988684134,-2.5945805824,-6.8476190562
41.81,-0.3008715529,-2.5839405952,-6.8360642469
41.82,-0.3036759482,-2.5796057856,-6.8276969712
41.83,-0.3028746924,-2.5725124608,-6.8225172291
41.84,-0.2992690413,-2.5662072832,-6.8197281372
41.85,-0.2960640181,-2.5677835776,-6.8177359287
41.86,-0.2956633902,-2.5677835776,-6.8233141125
41.87,-0.2960640181,-2.5622665472,-6.8300876214
41.88,-0.2972659018,-2.5567495168,-6.8276969712
41.89,-0.3020734366,-2.5512324864,-6.8249078793
41.90,-0.3132910178,-2.543745088,-6.8257047627
41.91,-0.3237073432,-2.5362576896,-6.8185328121
41.92,-0.3329217849,-2.5256177024,-6.8073764445
41.93,-0.3413349708,-2.5137954944,-6.8029935858
41.94,-0.3453412498,-2.5070962432,-6.8057826777
41.95,-0.3437387382,-2.5000029184,-6.809368653
